 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.3642E-04  0.1563E-03 -0.4877E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74962002E-04  0.15994803E-04 -0.20770877E-03
 0.1000E-13  0.3641E-04  0.1563E-03 -0.4877E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74963693E-04  0.15995969E-04 -0.20770511E-03
 0.1000E-12  0.3642E-04  0.1563E-03 -0.4877E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74965127E-04  0.15996260E-04 -0.20770778E-03
 0.1000E-11  0.3640E-04  0.1563E-03 -0.4877E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74975746E-04  0.15997444E-04 -0.20772455E-03
 0.1000E-10  0.3628E-04  0.1564E-03 -0.4878E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.75078170E-04  0.16008523E-04 -0.20788517E-03
 0.1000E-09  0.3521E-04  0.1572E-03 -0.4883E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.75969557E-04  0.16104568E-04 -0.20928102E-03
 0.1000E-08  0.3188E-04  0.1606E-03 -0.4911E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.79201184E-04  0.16483393E-04 -0.21441607E-03
 0.1000E-07  0.2900E-04  0.1629E-03 -0.4925E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.81614005E-04  0.16749147E-04 -0.21817081E-03
 0.1000E-06  0.2614E-04  0.1651E-03 -0.4935E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.83901704E-04  0.16995334E-04 -0.22170018E-03
 0.1000E-05  0.2257E-04  0.1676E-03 -0.4945E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.86621868E-04  0.17280296E-04 -0.22585574E-03
 0.1000E-04  0.1840E-04  0.1702E-03 -0.4951E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.89619526E-04  0.17584227E-04 -0.23038184E-03
 0.1000E-03  0.1313E-04  0.1732E-03 -0.4954E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.93218742E-04  0.17935987E-04 -0.23574775E-03
 0.1000E-02  0.6617E-05  0.1765E-03 -0.4950E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.97400462E-04  0.18327029E-04 -0.24189061E-03
 0.1000E-01 -0.1169E-05  0.1800E-03 -0.4937E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10211168E-03  0.18746071E-04 -0.24870042E-03
 0.1000E+00 -0.9689E-05  0.1834E-03 -0.4915E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10698126E-03  0.19157072E-04 -0.25562454E-03
 0.1000E+01 -0.1972E-04  0.1871E-03 -0.4882E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11245626E-03  0.19600195E-04 -0.26330216E-03
 0.1000E+02 -0.3341E-04  0.1921E-03 -0.4832E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11982680E-03  0.20217175E-04 -0.27362595E-03
 0.1000E+03 -0.4702E-04  0.2028E-03 -0.4834E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12936476E-03  0.21491462E-04 -0.28833292E-03
 0.1000E+04 -0.4083E-04  0.2333E-03 -0.5185E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14030684E-03  0.25140650E-04 -0.31190270E-03
 0.1000E+05 -0.9105E-05  0.2876E-03 -0.5972E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15134205E-03  0.31778911E-04 -0.34507371E-03
 0.1000E+06  0.2796E-04  0.3509E-03 -0.6892E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16311271E-03  0.39813016E-04 -0.38380741E-03
 0.1000E+07  0.6089E-04  0.4107E-03 -0.7749E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17434529E-03  0.47732910E-04 -0.42190393E-03
 0.1000E+08  0.8406E-04  0.4646E-03 -0.8472E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18623272E-03  0.55167382E-04 -0.45947167E-03
 0.1000E+09  0.9647E-04  0.5136E-03 -0.9060E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.19886224E-03  0.62144867E-04 -0.49663263E-03
 0.1000E+10  0.9426E-04  0.5637E-03 -0.9533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21491972E-03  0.69516362E-04 -0.53915643E-03
 0.1000E+11  0.7666E-04  0.6175E-03 -0.9905E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.23429285E-03  0.77655446E-04 -0.58810620E-03
 0.1000E+12  0.3602E-04  0.6816E-03 -0.1016E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26002835E-03  0.87611393E-04 -0.65034344E-03
 0.1000E+13 -0.3817E-04  0.7632E-03 -0.1027E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.29577518E-03  0.10065519E-03 -0.73409957E-03
 0.1000E+14 -0.1787E-03  0.8811E-03 -0.1010E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.35167445E-03  0.12008409E-03 -0.86155444E-03
 0.1000E+15 -0.4546E-03  0.1067E-02 -0.9262E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.44619055E-03  0.15163587E-03 -0.10720181E-02
 0.1000E+16 -0.9921E-03  0.1369E-02 -0.6989E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.61131915E-03  0.20478552E-03 -0.14316395E-02
