 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14 -0.7143E-04  0.2154E-03 -0.4762E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14363434E-03  0.23092763E-04 -0.30936058E-03
 0.1000E-13 -0.9978E-04  0.2211E-03 -0.4583E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15577495E-03  0.23840805E-04 -0.32510223E-03
 0.1000E-12 -0.1256E-03  0.2254E-03 -0.4403E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16617160E-03  0.24418438E-04 -0.33826771E-03
 0.1000E-11 -0.1554E-03  0.2298E-03 -0.4184E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17774218E-03  0.25010807E-04 -0.35267184E-03
 0.1000E-10 -0.1903E-03  0.2341E-03 -0.3915E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.19072425E-03  0.25616807E-04 -0.36854617E-03
 0.1000E-09 -0.2380E-03  0.2391E-03 -0.3531E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.20786535E-03  0.26339009E-04 -0.38912678E-03
 0.1000E-08 -0.3010E-03  0.2445E-03 -0.3002E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22957760E-03  0.27139699E-04 -0.41464088E-03
 0.1000E-07 -0.3901E-03  0.2505E-03 -0.2225E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.25904427E-03  0.28068483E-04 -0.44850116E-03
 0.1000E-06 -0.5206E-03  0.2570E-03 -0.1047E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.30040568E-03  0.29135187E-04 -0.49487947E-03
 0.1000E-05 -0.7328E-03  0.2643E-03  0.9300E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.36492113E-03  0.30419198E-04 -0.56537382E-03
 0.1000E-04 -0.1108E-02  0.2721E-03  0.4520E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.47426946E-03  0.31931692E-04 -0.68161155E-03
 0.1000E-03 -0.1794E-02  0.2794E-03  0.1123E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.66710178E-03  0.33533989E-04 -0.88130874E-03
 0.1000E-02 -0.2966E-02  0.2855E-03  0.2282E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.98773634E-03  0.34956762E-04 -0.12068604E-02
 0.1000E-01 -0.4691E-02  0.2955E-03  0.3993E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14541950E-02  0.36628665E-04 -0.16767263E-02
 0.1000E+00 -0.6529E-02  0.3346E-03  0.5792E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.19537777E-02  0.42276184E-04 -0.21917052E-02
 0.1000E+01 -0.7926E-02  0.4601E-03  0.7065E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.23430766E-02  0.61712414E-04 -0.26456801E-02
 0.1000E+02 -0.8659E-02  0.7127E-03  0.7550E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.25511227E-02  0.10387464E-03 -0.30020808E-02
 0.1000E+03 -0.9046E-02  0.1141E-02  0.7515E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26528573E-02  0.17849297E-03 -0.33707533E-02
 0.1000E+04 -0.9093E-02  0.1788E-02  0.6925E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26470504E-02  0.29184477E-03 -0.37732447E-02
 0.1000E+05 -0.8896E-02  0.2488E-02  0.6038E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.25752742E-02  0.41475852E-03 -0.41448823E-02
 0.1000E+06 -0.9141E-02  0.3161E-02  0.5619E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26277691E-02  0.53446309E-03 -0.46266840E-02
 0.1000E+07 -0.9048E-02  0.3668E-02  0.5025E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26005925E-02  0.62573158E-03 -0.49274841E-02
 0.1000E+08 -0.8830E-02  0.3991E-02  0.4489E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.25485856E-02  0.68415954E-03 -0.50857453E-02
 0.1000E+09 -0.8654E-02  0.4197E-02  0.4110E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.25139344E-02  0.72187303E-03 -0.51867263E-02
 0.1000E+10 -0.8508E-02  0.4327E-02  0.3836E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24951616E-02  0.74611770E-03 -0.52550321E-02
 0.1000E+11 -0.8470E-02  0.4362E-02  0.3764E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24913687E-02  0.75275162E-03 -0.52750066E-02
 0.1000E+12 -0.8315E-02  0.4442E-02  0.3531E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24858353E-02  0.76823422E-03 -0.53249439E-02
 0.1000E+13 -0.8314E-02  0.4445E-02  0.3527E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24871231E-02  0.76877984E-03 -0.53281396E-02
 0.1000E+14 -0.8133E-02  0.4484E-02  0.3308E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24934791E-02  0.77685164E-03 -0.53632409E-02
 0.1000E+15 -0.8130E-02  0.4484E-02  0.3304E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24939200E-02  0.77697381E-03 -0.53641028E-02
 0.1000E+16 -0.8073E-02  0.4494E-02  0.3238E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24956897E-02  0.77898642E-03 -0.53730197E-02
