 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9815E-05  0.1422E-03 -0.4258E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31652942E-04  0.13180135E-04 -0.89315717E-04
 0.1000E-13  0.9806E-05  0.1422E-03 -0.4258E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31653221E-04  0.13181014E-04 -0.89314348E-04
 0.1000E-12  0.9806E-05  0.1422E-03 -0.4258E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31653772E-04  0.13181237E-04 -0.89315401E-04
 0.1000E-11  0.9789E-05  0.1422E-03 -0.4258E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31657553E-04  0.13181976E-04 -0.89321380E-04
 0.1000E-10  0.9615E-05  0.1423E-03 -0.4258E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31694278E-04  0.13188841E-04 -0.89378961E-04
 0.1000E-09  0.8147E-05  0.1429E-03 -0.4257E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32003678E-04  0.13246436E-04 -0.89863340E-04
 0.1000E-08  0.3655E-05  0.1446E-03 -0.4251E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32933246E-04  0.13417502E-04 -0.91309433E-04
 0.1000E-07 -0.1462E-05  0.1465E-03 -0.4242E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.33966993E-04  0.13607484E-04 -0.92905827E-04
 0.1000E-06 -0.7986E-05  0.1488E-03 -0.4227E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.35224343E-04  0.13831321E-04 -0.94823137E-04
 0.1000E-05 -0.1643E-04  0.1524E-03 -0.4210E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.36837091E-04  0.14144877E-04 -0.97308817E-04
 0.1000E-04 -0.2677E-04  0.1548E-03 -0.4165E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38559917E-04  0.14399725E-04 -0.99806981E-04
 0.1000E-03 -0.4148E-04  0.1594E-03 -0.4107E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.40987532E-04  0.14807876E-04 -0.10338152E-03
 0.1000E-02 -0.6113E-04  0.1638E-03 -0.4003E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.43931526E-04  0.15227194E-04 -0.10753779E-03
 0.1000E-01 -0.8453E-04  0.1683E-03 -0.3862E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.47196700E-04  0.15647878E-04 -0.11201673E-03
 0.1000E+00 -0.1151E-03  0.1733E-03 -0.3660E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51226999E-04  0.16126945E-04 -0.11741195E-03
 0.1000E+01 -0.1525E-03  0.1797E-03 -0.3403E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.56306511E-04  0.16805689E-04 -0.12424822E-03
 0.1000E+02 -0.1910E-03  0.1962E-03 -0.3218E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.65207123E-04  0.19079734E-04 -0.13792549E-03
 0.1000E+03 -0.1833E-03  0.2437E-03 -0.3699E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.83454366E-04  0.27358458E-04 -0.17207672E-03
 0.1000E+04 -0.1287E-03  0.3395E-03 -0.5041E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11632172E-03  0.45574551E-04 -0.23971225E-03
 0.1000E+05 -0.1045E-03  0.5114E-03 -0.6832E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17684100E-03  0.79905722E-04 -0.36632057E-03
 0.1000E+06 -0.2195E-03  0.8639E-03 -0.9014E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.29911602E-03  0.15278575E-03 -0.62907773E-03
 0.1000E+07 -0.5411E-03  0.1621E-02 -0.1312E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.54113544E-03  0.31056739E-03 -0.11734592E-02
 0.1000E+08 -0.9757E-03  0.3124E-02 -0.2356E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.99570148E-03  0.62772072E-03 -0.22287062E-02
 0.1000E+09 -0.1051E-02  0.5696E-02 -0.4834E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.17423354E-02  0.11784457E-02 -0.39970076E-02
 0.1000E+10  0.3107E-03  0.7991E-02 -0.8473E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.22717483E-02  0.16430052E-02 -0.53711555E-02
 0.1000E+11  0.1933E-02  0.9479E-02 -0.1157E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.25303447E-02  0.19196551E-02 -0.61274346E-02
 0.1000E+12  0.3197E-02  0.1059E-01 -0.1394E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27226395E-02  0.21217938E-02 -0.66799088E-02
 0.1000E+13  0.3434E-02  0.1070E-01 -0.1428E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27290113E-02  0.21388270E-02 -0.67169717E-02
 0.1000E+14  0.4427E-02  0.1115E-01 -0.1572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27446699E-02  0.22017150E-02 -0.68463388E-02
 0.1000E+15  0.4443E-02  0.1115E-01 -0.1574E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27449294E-02  0.22026877E-02 -0.68483263E-02
 0.1000E+16  0.5169E-02  0.1153E-01 -0.1684E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27574240E-02  0.22423740E-02 -0.69323310E-02
