 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9303E-04  0.1204E-03 -0.3395E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45256903E-04  0.12003150E-04 -0.12599828E-03
 0.1000E-13  0.9336E-04  0.1215E-03 -0.3412E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45766545E-04  0.12127703E-04 -0.12697510E-03
 0.1000E-12  0.9534E-04  0.1259E-03 -0.3482E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.47655207E-04  0.12589958E-04 -0.13063405E-03
 0.1000E-11  0.9651E-04  0.1289E-03 -0.3529E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49006703E-04  0.12916458E-04 -0.13323201E-03
 0.1000E-10  0.9758E-04  0.1318E-03 -0.3574E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.50328478E-04  0.13233172E-04 -0.13576263E-03
 0.1000E-09  0.9872E-04  0.1351E-03 -0.3624E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51850778E-04  0.13594671E-04 -0.13866410E-03
 0.1000E-08  0.9987E-04  0.1387E-03 -0.3678E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.53534445E-04  0.13990455E-04 -0.14185688E-03
 0.1000E-07  0.1011E-03  0.1430E-03 -0.3740E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.55577650E-04  0.14465204E-04 -0.14570950E-03
 0.1000E-06  0.1023E-03  0.1476E-03 -0.3806E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.57838172E-04  0.14983350E-04 -0.14994379E-03
 0.1000E-05  0.1034E-03  0.1531E-03 -0.3881E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.60551668E-04  0.15595718E-04 -0.15498911E-03
 0.1000E-04  0.1042E-03  0.1582E-03 -0.3949E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.63163087E-04  0.16174774E-04 -0.15980435E-03
 0.1000E-03  0.1048E-03  0.1639E-03 -0.4022E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.66154943E-04  0.16827085E-04 -0.16527842E-03
 0.1000E-02  0.1052E-03  0.1713E-03 -0.4112E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.70143365E-04  0.17678178E-04 -0.17250479E-03
 0.1000E-01  0.1049E-03  0.1800E-03 -0.4210E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.75064676E-04  0.18698231E-04 -0.18130555E-03
 0.1000E+00  0.1038E-03  0.1886E-03 -0.4299E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.80194112E-04  0.19725417E-04 -0.19034031E-03
 0.1000E+01  0.1021E-03  0.1959E-03 -0.4367E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84727029E-04  0.20603751E-04 -0.19821185E-03
 0.1000E+02  0.9955E-04  0.2038E-03 -0.4433E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.89836381E-04  0.21564858E-04 -0.20697466E-03
 0.1000E+03  0.9615E-04  0.2117E-03 -0.4492E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.95248750E-04  0.22548738E-04 -0.21612626E-03
 0.1000E+04  0.9141E-04  0.2206E-03 -0.4547E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10157988E-03  0.23667205E-04 -0.22670222E-03
 0.1000E+05  0.8635E-04  0.2304E-03 -0.4606E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10817081E-03  0.24903907E-04 -0.23792120E-03
 0.1000E+06  0.8232E-04  0.2495E-03 -0.4765E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11750177E-03  0.27326586E-04 -0.25598046E-03
 0.1000E+07  0.8433E-04  0.2819E-03 -0.5102E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12832318E-03  0.31465494E-04 -0.28133732E-03
 0.1000E+08  0.8609E-04  0.3262E-03 -0.5555E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14307290E-03  0.37255092E-04 -0.31654987E-03
 0.1000E+09  0.7594E-04  0.3780E-03 -0.5973E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16307084E-03  0.44350268E-04 -0.36191077E-03
 0.1000E+10  0.3781E-04  0.4441E-03 -0.6269E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.19415850E-03  0.53956304E-04 -0.42774665E-03
 0.1000E+11 -0.5688E-04  0.5349E-03 -0.6259E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.24391890E-03  0.68064415E-04 -0.52885291E-03
 0.1000E+12 -0.2816E-03  0.6752E-03 -0.5454E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.33211554E-03  0.91448072E-04 -0.70234660E-03
 0.1000E+13 -0.6839E-03  0.8637E-03 -0.3352E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.46491062E-03  0.12499762E-03 -0.95744838E-03
 0.1000E+14 -0.1314E-02  0.1110E-02  0.4613E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.65525694E-03  0.17092086E-03 -0.13148942E-02
 0.1000E+15 -0.1915E-02  0.1327E-02  0.4283E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82902366E-03  0.21255038E-03 -0.16397065E-02
 0.1000E+16 -0.2420E-02  0.1505E-02  0.7552E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.97326359E-03  0.24709379E-03 -0.19089707E-02
