 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9479E-04  0.1226E-03 -0.3437E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.46113412E-04  0.12237787E-04 -0.12774705E-03
 0.1000E-13  0.9685E-04  0.1275E-03 -0.3515E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.48291144E-04  0.12772734E-04 -0.13195866E-03
 0.1000E-12  0.9798E-04  0.1305E-03 -0.3561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49617866E-04  0.13095234E-04 -0.13451357E-03
 0.1000E-11  0.9910E-04  0.1336E-03 -0.3608E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51019396E-04  0.13432961E-04 -0.13720115E-03
 0.1000E-10  0.1003E-03  0.1370E-03 -0.3660E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.52591813E-04  0.13808335E-04 -0.14020221E-03
 0.1000E-09  0.1015E-03  0.1410E-03 -0.3718E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.54421678E-04  0.14240702E-04 -0.14367680E-03
 0.1000E-08  0.1027E-03  0.1454E-03 -0.3782E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.56533481E-04  0.14733568E-04 -0.14766250E-03
 0.1000E-07  0.1039E-03  0.1505E-03 -0.3853E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.58996898E-04  0.15300690E-04 -0.15228119E-03
 0.1000E-06  0.1049E-03  0.1558E-03 -0.3926E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.61670153E-04  0.15906020E-04 -0.15725386E-03
 0.1000E-05  0.1057E-03  0.1611E-03 -0.3995E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.64370943E-04  0.16507691E-04 -0.16223931E-03
 0.1000E-04  0.1062E-03  0.1675E-03 -0.4075E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.67725370E-04  0.17241733E-04 -0.16838062E-03
 0.1000E-03  0.1064E-03  0.1756E-03 -0.4170E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72106434E-04  0.18177642E-04 -0.17631403E-03
 0.1000E-02  0.1058E-03  0.1845E-03 -0.4268E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77191012E-04  0.19230795E-04 -0.18539467E-03
 0.1000E-01  0.1044E-03  0.1927E-03 -0.4348E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82042080E-04  0.20202171E-04 -0.19393046E-03
 0.1000E+00  0.1024E-03  0.2002E-03 -0.4416E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.86756881E-04  0.21118996E-04 -0.20212279E-03
 0.1000E+01  0.9959E-04  0.2082E-03 -0.4480E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.91944983E-04  0.22096281E-04 -0.21101754E-03
 0.1000E+02  0.9569E-04  0.2167E-03 -0.4540E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.97739307E-04  0.23155308E-04 -0.22082577E-03
 0.1000E+03  0.9095E-04  0.2259E-03 -0.4597E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10403789E-03  0.24317586E-04 -0.23149829E-03
 0.1000E+04  0.8724E-04  0.2402E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11163507E-03  0.26126708E-04 -0.24567498E-03
 0.1000E+05  0.8870E-04  0.2677E-03 -0.4999E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12147889E-03  0.29607184E-04 -0.26778008E-03
 0.1000E+06  0.9305E-04  0.3063E-03 -0.5419E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13368284E-03  0.34573932E-04 -0.29743708E-03
 0.1000E+07  0.9195E-04  0.3526E-03 -0.5869E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15032813E-03  0.40763744E-04 -0.33610990E-03
 0.1000E+08  0.7257E-04  0.4078E-03 -0.6237E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17414691E-03  0.48547559E-04 -0.38795797E-03
 0.1000E+09  0.1600E-04  0.4811E-03 -0.6427E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21136847E-03  0.59524531E-04 -0.46504723E-03
 0.1000E+10 -0.1209E-03  0.5886E-03 -0.6169E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.27376767E-03  0.76737694E-04 -0.59019557E-03
 0.1000E+11 -0.4152E-03  0.7491E-03 -0.4870E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.37939232E-03  0.10430163E-03 -0.79637101E-03
 0.1000E+12 -0.9082E-03  0.9614E-03 -0.2098E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.53487304E-03  0.14293169E-03 -0.10926040E-02
 0.1000E+13 -0.1570E-02  0.1209E-02  0.2028E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73035378E-03  0.18973808E-03 -0.14582206E-02
 0.1000E+14 -0.2128E-02  0.1408E-02  0.5608E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.89063734E-03  0.22808395E-03 -0.17574909E-02
 0.1000E+15 -0.2535E-02  0.1551E-02  0.8237E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10063604E-02  0.25596435E-03 -0.19740483E-02
 0.1000E+16 -0.2766E-02  0.1634E-02  0.9717E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10722454E-02  0.27219494E-03 -0.20985484E-02
