 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9731E-04  0.1273E-03 -0.3516E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.48136966E-04  0.12750401E-04 -0.13171884E-03
 0.1000E-13  0.9875E-04  0.1310E-03 -0.3573E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49782736E-04  0.13153213E-04 -0.13489137E-03
 0.1000E-12  0.9990E-04  0.1342E-03 -0.3622E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51229649E-04  0.13504047E-04 -0.13767260E-03
 0.1000E-11  0.1011E-03  0.1377E-03 -0.3675E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.52815935E-04  0.13884940E-04 -0.14070678E-03
 0.1000E-10  0.1023E-03  0.1418E-03 -0.3734E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.54682861E-04  0.14328582E-04 -0.14425918E-03
 0.1000E-09  0.1035E-03  0.1462E-03 -0.3798E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.56808631E-04  0.14827483E-04 -0.14827924E-03
 0.1000E-08  0.1048E-03  0.1514E-03 -0.3871E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.59321830E-04  0.15409267E-04 -0.15300040E-03
 0.1000E-07  0.1057E-03  0.1568E-03 -0.3943E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.61974566E-04  0.16013247E-04 -0.15794415E-03
 0.1000E-06  0.1065E-03  0.1622E-03 -0.4013E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.64706724E-04  0.16625422E-04 -0.16299760E-03
 0.1000E-05  0.1071E-03  0.1688E-03 -0.4096E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68156761E-04  0.17384649E-04 -0.16932605E-03
 0.1000E-04  0.1072E-03  0.1770E-03 -0.4193E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72625535E-04  0.18344362E-04 -0.17743229E-03
 0.1000E-03  0.1065E-03  0.1861E-03 -0.4290E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77727689E-04  0.19406678E-04 -0.18655951E-03
 0.1000E-02  0.1051E-03  0.1941E-03 -0.4369E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82496446E-04  0.20367038E-04 -0.19496603E-03
 0.1000E-01  0.1030E-03  0.2018E-03 -0.4438E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87273881E-04  0.21302113E-04 -0.20328532E-03
 0.1000E+00  0.1001E-03  0.2098E-03 -0.4501E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.92470347E-04  0.22287179E-04 -0.21221283E-03
 0.1000E+01  0.9607E-04  0.2185E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.98359188E-04  0.23369011E-04 -0.22219741E-03
 0.1000E+02  0.9113E-04  0.2275E-03 -0.4615E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10463892E-03  0.24516511E-04 -0.23279986E-03
 0.1000E+03  0.8618E-04  0.2413E-03 -0.4715E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11254941E-03  0.26266887E-04 -0.24712505E-03
 0.1000E+04  0.8583E-04  0.2675E-03 -0.4972E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12252744E-03  0.29590327E-04 -0.26885634E-03
 0.1000E+05  0.8874E-04  0.3062E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13509393E-03  0.34591687E-04 -0.29901411E-03
 0.1000E+06  0.8648E-04  0.3537E-03 -0.5830E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15215927E-03  0.40943628E-04 -0.33867662E-03
 0.1000E+07  0.6476E-04  0.4111E-03 -0.6196E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17695949E-03  0.49047509E-04 -0.39265005E-03
 0.1000E+08  0.3641E-05  0.4871E-03 -0.6368E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21578769E-03  0.60478137E-04 -0.47298036E-03
 0.1000E+09 -0.1443E-03  0.5994E-03 -0.6048E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.28171994E-03  0.78549947E-04 -0.60477886E-03
 0.1000E+10 -0.4530E-03  0.7637E-03 -0.4643E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.39111518E-03  0.10692068E-03 -0.81764091E-03
 0.1000E+11 -0.9669E-03  0.9815E-03 -0.1715E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.55213829E-03  0.14669219E-03 -0.11235336E-02
 0.1000E+12 -0.1625E-02  0.1226E-02  0.2401E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74568340E-03  0.19298514E-03 -0.14852931E-02
 0.1000E+13 -0.2178E-02  0.1423E-02  0.5955E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.90451116E-03  0.23102925E-03 -0.17819767E-02
 0.1000E+14 -0.2558E-02  0.1558E-02  0.8402E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10125775E-02  0.25729425E-03 -0.19850182E-02
 0.1000E+15 -0.2791E-02  0.1641E-02  0.9889E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10788970E-02  0.27363686E-03 -0.21103509E-02
 0.1000E+16 -0.2963E-02  0.1702E-02  0.1100E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11283097E-02  0.28565549E-03 -0.22031231E-02
