 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9911E-04  0.1304E-03 -0.3569E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49460334E-04  0.13092459E-04 -0.13433793E-03
 0.1000E-13  0.1005E-03  0.1344E-03 -0.3629E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51199210E-04  0.13517343E-04 -0.13768456E-03
 0.1000E-12  0.1017E-03  0.1379E-03 -0.3682E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.52807556E-04  0.13906340E-04 -0.14076966E-03
 0.1000E-11  0.1030E-03  0.1419E-03 -0.3741E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.54658932E-04  0.14349431E-04 -0.14430224E-03
 0.1000E-10  0.1042E-03  0.1464E-03 -0.3806E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.56776127E-04  0.14849968E-04 -0.14831743E-03
 0.1000E-09  0.1055E-03  0.1516E-03 -0.3879E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.59264321E-04  0.15430325E-04 -0.15300516E-03
 0.1000E-08  0.1065E-03  0.1570E-03 -0.3952E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.61922609E-04  0.16040349E-04 -0.15797419E-03
 0.1000E-07  0.1073E-03  0.1624E-03 -0.4022E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.64636567E-04  0.16653372E-04 -0.16300937E-03
 0.1000E-06  0.1079E-03  0.1690E-03 -0.4104E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68038558E-04  0.17408406E-04 -0.16926981E-03
 0.1000E-05  0.1080E-03  0.1773E-03 -0.4201E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72460773E-04  0.18366869E-04 -0.17731959E-03
 0.1000E-04  0.1074E-03  0.1863E-03 -0.4300E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77545887E-04  0.19436170E-04 -0.18645050E-03
 0.1000E-03  0.1060E-03  0.1945E-03 -0.4380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82340898E-04  0.20411925E-04 -0.19493637E-03
 0.1000E-02  0.1040E-03  0.2022E-03 -0.4450E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87079653E-04  0.21349371E-04 -0.20322091E-03
 0.1000E-01  0.1011E-03  0.2103E-03 -0.4514E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.92259536E-04  0.22342363E-04 -0.21215665E-03
 0.1000E+00  0.9714E-04  0.2190E-03 -0.4575E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.98091642E-04  0.23424817E-04 -0.22208213E-03
 0.1000E+01  0.9208E-04  0.2280E-03 -0.4627E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10436462E-03  0.24563283E-04 -0.23264974E-03
 0.1000E+02  0.8613E-04  0.2403E-03 -0.4704E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11215078E-03  0.26130310E-04 -0.24624234E-03
 0.1000E+03  0.8302E-04  0.2632E-03 -0.4906E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12211265E-03  0.29056567E-04 -0.26664321E-03
 0.1000E+04  0.8442E-04  0.3001E-03 -0.5282E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13450796E-03  0.33826185E-04 -0.29582586E-03
 0.1000E+05  0.8223E-04  0.3476E-03 -0.5731E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15132628E-03  0.40153256E-04 -0.33511337E-03
 0.1000E+06  0.6178E-04  0.4052E-03 -0.6110E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17562198E-03  0.48234048E-04 -0.38844440E-03
 0.1000E+07  0.3111E-05  0.4809E-03 -0.6302E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21371862E-03  0.59550077E-04 -0.46758092E-03
 0.1000E+08 -0.1392E-03  0.5913E-03 -0.6017E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.27816693E-03  0.77251737E-04 -0.59651307E-03
 0.1000E+09 -0.4408E-03  0.7539E-03 -0.4666E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38608463E-03  0.10522171E-03 -0.80641620E-03
 0.1000E+10 -0.9449E-03  0.9692E-03 -0.1812E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.54480642E-03  0.14443713E-03 -0.11079727E-02
 0.1000E+11 -0.1605E-02  0.1215E-02  0.2305E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73938003E-03  0.19098259E-03 -0.14716829E-02
 0.1000E+12 -0.2160E-02  0.1414E-02  0.5860E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.89873490E-03  0.22926439E-03 -0.17697612E-02
 0.1000E+13 -0.2551E-02  0.1553E-02  0.8375E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10100640E-02  0.25638969E-03 -0.19791810E-02
 0.1000E+14 -0.2782E-02  0.1637E-02  0.9846E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10760400E-02  0.27280913E-03 -0.21044504E-02
 0.1000E+15 -0.2960E-02  0.1700E-02  0.1099E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11270130E-02  0.28524752E-03 -0.22002987E-02
 0.1000E+16 -0.3045E-02  0.1729E-02  0.1155E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11508367E-02  0.29101697E-03 -0.22449112E-02
