 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.1103E-03  0.1595E-03 -0.4010E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.62444491E-04  0.16326942E-04 -0.15949523E-03
 0.1000E-13  0.1114E-03  0.1669E-03 -0.4106E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.66046517E-04  0.17168306E-04 -0.16625832E-03
 0.1000E-12  0.1120E-03  0.1746E-03 -0.4200E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69909024E-04  0.18051369E-04 -0.17344259E-03
 0.1000E-11  0.1120E-03  0.1837E-03 -0.4305E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74676175E-04  0.19114200E-04 -0.18220595E-03
 0.1000E-10  0.1111E-03  0.1930E-03 -0.4403E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.79778361E-04  0.20217951E-04 -0.19145652E-03
 0.1000E-09  0.1095E-03  0.2009E-03 -0.4478E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84287397E-04  0.21164524E-04 -0.19952225E-03
 0.1000E-08  0.1072E-03  0.2093E-03 -0.4550E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.89255874E-04  0.22180876E-04 -0.20830977E-03
 0.1000E-07  0.1040E-03  0.2177E-03 -0.4615E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.94506359E-04  0.23222131E-04 -0.21747272E-03
 0.1000E-06  0.9947E-04  0.2271E-03 -0.4677E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10066229E-03  0.24403291E-04 -0.22806710E-03
 0.1000E-05  0.9384E-04  0.2363E-03 -0.4725E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10698536E-03  0.25570647E-04 -0.23877685E-03
 0.1000E-04  0.8458E-04  0.2485E-03 -0.4773E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11596888E-03  0.27162528E-04 -0.25374354E-03
 0.1000E-03  0.7136E-04  0.2622E-03 -0.4797E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12684615E-03  0.28977692E-04 -0.27144394E-03
 0.1000E-02  0.5053E-04  0.2792E-03 -0.4783E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14174870E-03  0.31301824E-04 -0.29508223E-03
 0.1000E-01  0.1779E-04  0.3005E-03 -0.4698E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16233824E-03  0.34326708E-04 -0.32700344E-03
 0.1000E+00 -0.3711E-04  0.3371E-03 -0.4543E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.19394641E-03  0.39612917E-04 -0.37803717E-03
 0.1000E+01 -0.1312E-03  0.4115E-03 -0.4362E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.24246074E-03  0.50586617E-04 -0.46617002E-03
 0.1000E+02 -0.3330E-03  0.5391E-03 -0.3638E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32665187E-03  0.70681114E-04 -0.62299015E-03
 0.1000E+03 -0.7013E-03  0.7165E-03 -0.1749E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45564566E-03  0.10085202E-03 -0.86135808E-03
 0.1000E+04 -0.1294E-02  0.9515E-03  0.1804E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.64216842E-03  0.14339718E-03 -0.12021970E-02
 0.1000E+05 -0.1914E-02  0.1190E-02  0.5613E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82254291E-03  0.18804573E-03 -0.15442574E-02
 0.1000E+06 -0.2437E-02  0.1399E-02  0.8753E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.96936389E-03  0.22769448E-03 -0.18344587E-02
 0.1000E+07 -0.2710E-02  0.1531E-02  0.1017E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.10441262E-02  0.25285956E-03 -0.20001561E-02
 0.1000E+08 -0.2932E-02  0.1633E-02  0.1138E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11071504E-02  0.27232838E-03 -0.21334738E-02
 0.1000E+09 -0.3061E-02  0.1684E-02  0.1216E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11420193E-02  0.28238895E-03 -0.22046093E-02
 0.1000E+10 -0.3137E-02  0.1726E-02  0.1249E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11621555E-02  0.29047304E-03 -0.22539300E-02
 0.1000E+11 -0.3359E-02  0.1801E-02  0.1396E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12265326E-02  0.30539256E-03 -0.23720226E-02
 0.1000E+12 -0.3431E-02  0.1841E-02  0.1429E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12475001E-02  0.31287903E-03 -0.24200068E-02
 0.1000E+13 -0.3437E-02  0.1844E-02  0.1431E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12499196E-02  0.31354032E-03 -0.24248068E-02
 0.1000E+14 -0.3438E-02  0.1846E-02  0.1430E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12504060E-02  0.31379479E-03 -0.24262154E-02
 0.1000E+15 -0.3439E-02  0.1846E-02  0.1431E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12510918E-02  0.31387021E-03 -0.24271774E-02
 0.1000E+16 -0.3440E-02  0.1847E-02  0.1431E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12517467E-02  0.31396455E-03 -0.24281709E-02
