 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.1014E-03  0.1346E-03 -0.3638E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51204170E-04  0.13542549E-04 -0.13778269E-03
 0.1000E-13  0.1029E-03  0.1391E-03 -0.3706E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.53255252E-04  0.14042207E-04 -0.14172132E-03
 0.1000E-12  0.1042E-03  0.1434E-03 -0.3769E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.55231185E-04  0.14517871E-04 -0.14549879E-03
 0.1000E-11  0.1055E-03  0.1481E-03 -0.3835E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.57395529E-04  0.15032301E-04 -0.14961034E-03
 0.1000E-10  0.1067E-03  0.1535E-03 -0.3911E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.60001080E-04  0.15643118E-04 -0.15452675E-03
 0.1000E-09  0.1077E-03  0.1589E-03 -0.3982E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.62616625E-04  0.16246296E-04 -0.15942288E-03
 0.1000E-08  0.1084E-03  0.1645E-03 -0.4054E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.65421734E-04  0.16883276E-04 -0.16463565E-03
 0.1000E-07  0.1090E-03  0.1715E-03 -0.4142E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69067643E-04  0.17696230E-04 -0.17135372E-03
 0.1000E-06  0.1090E-03  0.1802E-03 -0.4242E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73708435E-04  0.18705598E-04 -0.17980773E-03
 0.1000E-05  0.1082E-03  0.1893E-03 -0.4339E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78829456E-04  0.19785543E-04 -0.18900735E-03
 0.1000E-04  0.1067E-03  0.1972E-03 -0.4415E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.83444184E-04  0.20728058E-04 -0.19718080E-03
 0.1000E-03  0.1045E-03  0.2052E-03 -0.4485E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.88342143E-04  0.21701699E-04 -0.20575512E-03
 0.1000E-02  0.1014E-03  0.2133E-03 -0.4549E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.93565431E-04  0.22707324E-04 -0.21477542E-03
 0.1000E-01  0.9707E-04  0.2223E-03 -0.4609E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.99628677E-04  0.23836582E-04 -0.22510223E-03
 0.1000E+00  0.9172E-04  0.2313E-03 -0.4658E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10590651E-03  0.24970007E-04 -0.23565396E-03
 0.1000E+01  0.8405E-04  0.2437E-03 -0.4721E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11445318E-03  0.26572671E-04 -0.25018478E-03
 0.1000E+02  0.7764E-04  0.2643E-03 -0.4872E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12482676E-03  0.29233327E-04 -0.27014770E-03
 0.1000E+03  0.7494E-04  0.3009E-03 -0.5207E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13821315E-03  0.33988754E-04 -0.30033903E-03
 0.1000E+04  0.6917E-04  0.3507E-03 -0.5643E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15620382E-03  0.40652043E-04 -0.34200017E-03
 0.1000E+05  0.4210E-04  0.4134E-03 -0.6007E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18312053E-03  0.49517909E-04 -0.40077198E-03
 0.1000E+06 -0.2936E-04  0.4962E-03 -0.6142E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22558588E-03  0.62017654E-04 -0.48855412E-03
 0.1000E+07 -0.2023E-03  0.6191E-03 -0.5678E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.29955447E-03  0.81973132E-04 -0.63519743E-03
 0.1000E+08 -0.5417E-03  0.7917E-03 -0.4046E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.41729041E-03  0.11202855E-03 -0.86246282E-03
 0.1000E+09 -0.1100E-02  0.1021E-02 -0.7888E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.59018472E-03  0.15413236E-03 -0.11886105E-02
 0.1000E+10 -0.1741E-02  0.1257E-02  0.3246E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77781423E-03  0.19904581E-03 -0.15393167E-02
 0.1000E+11 -0.2283E-02  0.1451E-02  0.6724E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.93310277E-03  0.23650465E-03 -0.18302612E-02
 0.1000E+12 -0.2609E-02  0.1570E-02  0.8787E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10253950E-02  0.25965208E-03 -0.20062254E-02
 0.1000E+13 -0.2842E-02  0.1655E-02  0.1027E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.10922391E-02  0.27630213E-03 -0.21331814E-02
 0.1000E+14 -0.2994E-02  0.1705E-02  0.1129E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11345433E-02  0.28622424E-03 -0.22112480E-02
 0.1000E+15 -0.3072E-02  0.1736E-02  0.1175E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11561500E-02  0.29236090E-03 -0.22549974E-02
 0.1000E+16 -0.3275E-02  0.1807E-02  0.1307E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12159940E-02  0.30625590E-03 -0.23649074E-02
