  LS    nlcreq                        Temp                       Time    
  1     0.15312096951058E-02           80.0000                          -4.5454545455
  2     0.15315507777475E-02           85.0000                          -3.6363636364
  3     0.15316118849016E-02           90.0000                          -2.7272727273
  4     0.15316222960609E-02           95.0000                          -1.8181818182
  5     0.15316305211204E-02          100.0000                          -0.9090909091
  6     0.15316989391511E-02          105.0000                           0.0000000000
  7     0.15322831839389E-02          110.0000                           0.9090909091
  8     0.15354012181754E-02          115.0000                           1.8181818182
  9     0.15458763677442E-02          120.0000                           2.7272727273
  10    0.15701879007570E-02          125.0000                           3.6363636364
  11    0.18122169608117E-02          125.0000                        1773.6363636364
  12    0.18122175034104E-02          119.5000                        1774.6363636364
  13    0.18122197509954E-02          114.0000                        1775.6363636364
  14    0.18122966368764E-02          108.5000                        1776.6363636364
  15    0.18131546500789E-02          103.0000                        1777.6363636364
  16    0.18173748981021E-02           97.5000                        1778.6363636364
  17    0.18297067776440E-02           92.0000                        1779.6363636364
  18    0.18550550192294E-02           86.5000                        1780.6363636364
  19    0.18961523770930E-02           81.0000                        1781.6363636364
  20    0.19530034583509E-02           75.5000                        1782.6363636364
  21    0.20232149241647E-02           70.0000                        1783.6363636364
  22    0.21037993781689E-02           64.5000                        1784.6363636364
  23    0.21917390051088E-02           59.0000                        1785.6363636364
  24    0.22843664066639E-02           53.5000                        1786.6363636364
  25    0.23795010363755E-02           48.0000                        1787.6363636364
  26    0.24754283739883E-02           42.5000                        1788.6363636364
  27    0.25708245942429E-02           37.0000                        1789.6363636364
  28    0.26646727052596E-02           31.5000                        1790.6363636364
  29    0.27561884161106E-02           26.0000                        1791.6363636364
  30    0.28438018228403E-02           20.5000                        1792.6363636364
  31    0.29270786279893E-02           15.0000                        1793.6363636364
  32    0.30058535635836E-02            9.5000                        1794.6363636364
  33    0.30799705355635E-02            4.0000                        1795.6363636364
  34    0.31492901118170E-02           -1.5000                        1796.6363636364
  35    0.32136948880175E-02           -7.0000                        1797.6363636364
  36    0.32730950854428E-02          -12.5000                        1798.6363636364
  37    0.33274379582527E-02          -18.0000                        1799.6363636364
  38    0.33767096571768E-02          -23.5000                        1800.6363636364
  39    0.34209356413066E-02          -29.0000                        1801.6363636364
  40    0.34601830533013E-02          -34.5000                        1802.6363636364
  41    0.34945718903519E-02          -40.0000                        1803.6363636364
  42    0.48629849917025E-02          -40.0000                        3573.6363636364
  43    0.48631589340833E-02          -33.5000                        3574.8181818182
  44    0.48632941772956E-02          -27.0000                        3576.0000000000
  45    0.48633921218993E-02          -20.5000                        3577.1818181818
  46    0.48634594743045E-02          -14.0000                        3578.3636363636
  47    0.48635057141130E-02           -7.5000                        3579.5454545454
  48    0.48635419210114E-02           -1.0000                        3580.7272727272
  49    0.48635853629350E-02            5.5000                        3581.9090909090
  50    0.48636823865581E-02           12.0000                        3583.0909090908
  51    0.48639902853162E-02           18.5000                        3584.2727272726
  52    0.48650250725024E-02           25.0000                        3585.4545454545
  53    0.48669616113380E-02           30.0000                        3586.3636363635
  54    0.48713521939408E-02           35.0000                        3587.2727272726
  55    0.48804269996628E-02           40.0000                        3588.1818181817
  56    0.48971802744729E-02           45.0000                        3589.0909090908
  57    0.49246787138136E-02           50.0000                        3589.9999999999
  58    0.49654805501573E-02           55.0000                        3590.9090909090
  59    0.50215084095997E-02           60.0000                        3591.8181818181
  60    0.50938658037066E-02           65.0000                        3592.7272727272
  61    0.51824633031611E-02           70.0000                        3593.6363636363
  62    0.52860308814989E-02           75.0000                        3594.5454545454
  63    0.54026536775201E-02           80.0000                        3595.4545454544
