  LS    nlcreq                        Temp                       Time    
  1     0.15744155675486E-02           60.0000                          -4.5454545455
  2     0.15745580208046E-02           65.0000                          -3.6363636364
  3     0.15746076410445E-02           70.0000                          -2.7272727273
  4     0.15746267345348E-02           75.0000                          -1.8181818182
  5     0.15746382882221E-02           80.0000                          -0.9090909091
  6     0.15746574435300E-02           85.0000                           0.0000000000
  7     0.15747262715872E-02           90.0000                           0.9090909091
  8     0.15750101293811E-02           95.0000                           1.8181818182
  9     0.15760473885412E-02          100.0000                           2.7272727273
  10    0.15791274625640E-02          105.0000                           3.6363636364
  11    0.15864640209476E-02          110.0000                           4.5454545455
  12    0.16007634995234E-02          115.0000                           5.4545454545
  13    0.16245511044004E-02          120.0000                           6.3636363636
  14    0.16593007590244E-02          125.0000                           7.2727272727
  15    0.19414772196077E-02          125.0000                        1777.2727272727
  16    0.19414777071315E-02          119.5000                        1778.2727272727
  17    0.19414781611051E-02          114.0000                        1779.2727272727
  18    0.19414840510938E-02          108.5000                        1780.2727272727
  19    0.19415633446778E-02          103.0000                        1781.2727272727
  20    0.19420396914865E-02           97.5000                        1782.2727272727
  21    0.19437403326853E-02           92.0000                        1783.2727272727
  22    0.19480276066933E-02           86.5000                        1784.2727272727
  23    0.19564570150569E-02           81.0000                        1785.2727272727
  24    0.19702740474813E-02           75.5000                        1786.2727272727
  25    0.19899562878432E-02           70.0000                        1787.2727272727
  26    0.20154007846351E-02           64.5000                        1788.2727272727
  27    0.20460504188006E-02           59.0000                        1789.2727272727
  28    0.20810731894897E-02           53.5000                        1790.2727272727
  29    0.21195132353470E-02           48.0000                        1791.2727272727
  30    0.21603904650485E-02           42.5000                        1792.2727272727
  31    0.22027652610707E-02           37.0000                        1793.2727272727
  32    0.22457772271718E-02           31.5000                        1794.2727272727
  33    0.22886621125252E-02           26.0000                        1795.2727272727
  34    0.23302337954908E-02           20.5000                        1796.2727272727
  35    0.23699147047120E-02           15.0000                        1797.2727272727
  36    0.24073454429799E-02            9.5000                        1798.2727272727
  37    0.24422399550131E-02            4.0000                        1799.2727272727
  38    0.24743858913562E-02           -1.5000                        1800.2727272727
  39    0.25036397565456E-02           -7.0000                        1801.2727272727
  40    0.25299238950406E-02          -12.5000                        1802.2727272727
  41    0.25532206597990E-02          -18.0000                        1803.2727272727
  42    0.25735714087467E-02          -23.5000                        1804.2727272727
  43    0.25910713246476E-02          -29.0000                        1805.2727272727
  44    0.26058626809842E-02          -34.5000                        1806.2727272727
  45    0.26181299017688E-02          -40.0000                        1807.2727272727
  46    0.36535546691221E-02          -40.0000                        3577.2727272727
  47    0.36537821916544E-02          -33.5000                        3578.4545454545
  48    0.36540199554068E-02          -27.0000                        3579.6363636363
  49    0.36542608944385E-02          -20.5000                        3580.8181818182
  50    0.36545006931188E-02          -14.0000                        3582.0000000000
  51    0.36547386772553E-02           -7.5000                        3583.1818181818
  52    0.36549785554335E-02           -1.0000                        3584.3636363636
  53    0.36552289997692E-02            5.5000                        3585.5454545454
  54    0.36555040188496E-02           12.0000                        3586.7272727272
  55    0.36558282759586E-02           18.5000                        3587.9090909090
  56    0.36562556097536E-02           25.0000                        3589.0909090908
  57    0.36567037823233E-02           30.0000                        3589.9999999999
  58    0.36573841471166E-02           35.0000                        3590.9090909090
  59    0.36585136823015E-02           40.0000                        3591.8181818181
  60    0.36604764882053E-02           45.0000                        3592.7272727272
  61    0.36638696803193E-02           50.0000                        3593.6363636363
  62    0.36695122001225E-02           55.0000                        3594.5454545454
  63    0.36784297197470E-02           60.0000                        3595.4545454545
  64    0.36918065864986E-02           65.0000                        3596.3636363635
  65    0.37108636218150E-02           70.0000                        3597.2727272726
  66    0.37367226427622E-02           75.0000                        3598.1818181817
  67    0.37704162622749E-02           80.0000                        3599.0909090908
  68    0.38127497978910E-02           85.0000                        3599.9999999999
  69    0.38641351346741E-02           90.0000                        3600.9090909090
  70    0.39245225627364E-02           95.0000                        3601.8181818181
