 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9497E-04  0.1847E-03 -0.5655E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82017986E-04  0.19709792E-04 -0.23000509E-03
 0.1000E-13  0.9496E-04  0.1847E-03 -0.5655E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82041076E-04  0.19714133E-04 -0.23003774E-03
 0.1000E-12  0.9490E-04  0.1850E-03 -0.5659E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82241826E-04  0.19751095E-04 -0.23039411E-03
 0.1000E-11  0.9492E-04  0.1877E-03 -0.5696E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.83897760E-04  0.20066599E-04 -0.23336826E-03
 0.1000E-10  0.9459E-04  0.1930E-03 -0.5767E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87340700E-04  0.20709450E-04 -0.23949149E-03
 0.1000E-09  0.9415E-04  0.1968E-03 -0.5815E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.89856363E-04  0.21169882E-04 -0.24392187E-03
 0.1000E-08  0.9356E-04  0.2007E-03 -0.5861E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.92440650E-04  0.21636097E-04 -0.24844292E-03
 0.1000E-07  0.9270E-04  0.2050E-03 -0.5913E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.95469907E-04  0.22173170E-04 -0.25370075E-03
 0.1000E-06  0.9150E-04  0.2098E-03 -0.5967E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.98864937E-04  0.22763292E-04 -0.25954163E-03
 0.1000E-05  0.8976E-04  0.2153E-03 -0.6025E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10292364E-03  0.23452822E-04 -0.26645527E-03
 0.1000E-04  0.8737E-04  0.2214E-03 -0.6085E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10760868E-03  0.24227701E-04 -0.27434526E-03
 0.1000E-03  0.8427E-04  0.2279E-03 -0.6143E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11275991E-03  0.25054308E-04 -0.28291202E-03
 0.1000E-02  0.8057E-04  0.2343E-03 -0.6194E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11810532E-03  0.25885598E-04 -0.29168931E-03
 0.1000E-01  0.7566E-04  0.2415E-03 -0.6244E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12440891E-03  0.26834822E-04 -0.30190867E-03
 0.1000E+00  0.6820E-04  0.2506E-03 -0.6295E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13284877E-03  0.28058550E-04 -0.31538795E-03
 0.1000E+01  0.5812E-04  0.2612E-03 -0.6337E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14295955E-03  0.29503070E-04 -0.33137964E-03
 0.1000E+02  0.4856E-04  0.2750E-03 -0.6403E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15264192E-03  0.31330847E-04 -0.34795004E-03
 0.1000E+03  0.4446E-04  0.3022E-03 -0.6623E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16104035E-03  0.34795140E-04 -0.36799711E-03
 0.1000E+04  0.4500E-04  0.3444E-03 -0.7014E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16965118E-03  0.40152729E-04 -0.39417561E-03
 0.1000E+05  0.4747E-04  0.3902E-03 -0.7458E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17855147E-03  0.46030629E-04 -0.42249025E-03
 0.1000E+06  0.4566E-04  0.4331E-03 -0.7847E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18903211E-03  0.51729148E-04 -0.45217683E-03
 0.1000E+07  0.3810E-04  0.4733E-03 -0.8168E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.20189469E-03  0.57271485E-04 -0.48418443E-03
 0.1000E+08  0.1937E-04  0.5152E-03 -0.8413E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21919826E-03  0.63318280E-04 -0.52291085E-03
 0.1000E+09 -0.1390E-04  0.5611E-03 -0.8564E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.24117598E-03  0.70211686E-04 -0.56967010E-03
 0.1000E+10 -0.7214E-04  0.6174E-03 -0.8580E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.27102809E-03  0.78973218E-04 -0.63129752E-03
 0.1000E+11 -0.1722E-03  0.6917E-03 -0.8369E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31356376E-03  0.90981849E-04 -0.71754955E-03
 0.1000E+12 -0.3571E-03  0.8014E-03 -0.7681E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38160763E-03  0.10947605E-03 -0.85301631E-03
 0.1000E+13 -0.7123E-03  0.9738E-03 -0.5931E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49857580E-03  0.13992025E-03 -0.10809119E-02
 0.1000E+14 -0.1385E-02  0.1247E-02 -0.2024E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.70263004E-03  0.19046495E-03 -0.14687116E-02
 0.1000E+15 -0.2502E-02  0.1646E-02  0.5089E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10251046E-02  0.26691370E-03 -0.20678851E-02
 0.1000E+16 -0.3997E-02  0.2142E-02  0.1504E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14458186E-02  0.36366722E-03 -0.28365334E-02
