 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14 -0.7339E-05  0.1425E-03 -0.4322E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32769050E-04  0.13058299E-04 -0.92366875E-04
 0.1000E-13 -0.7349E-05  0.1426E-03 -0.4322E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32769250E-04  0.13059255E-04 -0.92365555E-04
 0.1000E-12 -0.7349E-05  0.1426E-03 -0.4322E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32769847E-04  0.13059486E-04 -0.92366679E-04
 0.1000E-11 -0.7370E-05  0.1426E-03 -0.4322E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32774089E-04  0.13060223E-04 -0.92373245E-04
 0.1000E-10 -0.7579E-05  0.1426E-03 -0.4321E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32815015E-04  0.13066985E-04 -0.92436068E-04
 0.1000E-09 -0.9411E-05  0.1432E-03 -0.4318E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.33171082E-04  0.13125529E-04 -0.92981745E-04
 0.1000E-08 -0.1598E-04  0.1453E-03 -0.4302E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.34418804E-04  0.13327081E-04 -0.94878489E-04
 0.1000E-07 -0.2108E-04  0.1470E-03 -0.4289E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.35370159E-04  0.13484410E-04 -0.96317090E-04
 0.1000E-06 -0.2606E-04  0.1486E-03 -0.4275E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.36271110E-04  0.13631026E-04 -0.97669411E-04
 0.1000E-05 -0.3219E-04  0.1503E-03 -0.4254E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.37337081E-04  0.13796369E-04 -0.99248094E-04
 0.1000E-04 -0.3919E-04  0.1522E-03 -0.4226E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38509367E-04  0.13971934E-04 -0.10096359E-03
 0.1000E-03 -0.4791E-04  0.1544E-03 -0.4188E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.39912241E-04  0.14172108E-04 -0.10298714E-03
 0.1000E-02 -0.5843E-04  0.1567E-03 -0.4136E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.41537750E-04  0.14393184E-04 -0.10529681E-03
 0.1000E-01 -0.7063E-04  0.1602E-03 -0.4081E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.43388632E-04  0.14677146E-04 -0.10796381E-03
 0.1000E+00 -0.8401E-04  0.1622E-03 -0.3998E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45253847E-04  0.14880042E-04 -0.11048596E-03
 0.1000E+01 -0.9927E-04  0.1655E-03 -0.3911E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.47381927E-04  0.15162996E-04 -0.11343433E-03
 0.1000E+02 -0.1199E-03  0.1693E-03 -0.3781E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.50243990E-04  0.15526827E-04 -0.11733278E-03
 0.1000E+03 -0.1387E-03  0.1769E-03 -0.3699E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.54240144E-04  0.16437775E-04 -0.12338229E-03
 0.1000E+04 -0.1149E-03  0.2005E-03 -0.4123E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.60545166E-04  0.20000757E-04 -0.13639463E-03
 0.1000E+05 -0.6243E-05  0.2534E-03 -0.5535E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.70662261E-04  0.28776218E-04 -0.16249857E-03
 0.1000E+06  0.1396E-03  0.3293E-03 -0.7493E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82848773E-04  0.40775181E-04 -0.19664699E-03
 0.1000E+07  0.2822E-03  0.4133E-03 -0.9521E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.94502392E-04  0.53221654E-04 -0.23128535E-03
 0.1000E+08  0.4020E-03  0.4979E-03 -0.1138E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.10521433E-03  0.65123126E-04 -0.26424172E-03
 0.1000E+09  0.4974E-03  0.5798E-03 -0.1301E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11504285E-03  0.76350006E-04 -0.29528821E-03
 0.1000E+10  0.5754E-03  0.6635E-03 -0.1453E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12579250E-03  0.87948489E-04 -0.32824138E-03
 0.1000E+11  0.6448E-03  0.7518E-03 -0.1603E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.13802271E-03  0.10049838E-03 -0.36468332E-03
 0.1000E+12  0.7141E-03  0.8539E-03 -0.1770E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.15381117E-03  0.11563799E-03 -0.40983506E-03
 0.1000E+13  0.7908E-03  0.9817E-03 -0.1970E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.17552192E-03  0.13546154E-03 -0.47005972E-03
 0.1000E+14  0.8860E-03  0.1167E-02 -0.2246E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.20924048E-03  0.16531790E-03 -0.56174167E-03
 0.1000E+15  0.1015E-02  0.1463E-02 -0.2666E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26606989E-03  0.21478352E-03 -0.71432565E-03
 0.1000E+16  0.1203E-02  0.1962E-02 -0.3345E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.36519464E-03  0.30033668E-03 -0.97829254E-03
