  LS    nlcreq                        Temp                       Time    
  1     0.71984121320379E-16          150.0000                       -1301.7181818182
  2     0.97908009572858E-03           96.0000                       -1172.2181818182
  3     0.25969530436006E-02           25.0000                       -1001.8181818182
  4     0.34192084846805E-02           25.0000                          -1.8181818182
  5     0.34193497795904E-02           30.0000                          -0.9090909091
  6     0.34194283962716E-02           35.0000                           0.0000000000
  7     0.34194799718406E-02           40.0000                           0.9090909091
  8     0.34195301520895E-02           45.0000                           1.8181818182
  9     0.34196106478530E-02           50.0000                           2.7272727273
  10    0.34197868592898E-02           55.0000                           3.6363636364
  11    0.34202098808160E-02           60.0000                           4.5454545455
  12    0.34212010693527E-02           65.0000                           5.4545454545
  13    0.34233786931091E-02           70.0000                           6.3636363636
  14    0.34277643355590E-02           75.0000                           7.2727272727
  15    0.34358030246300E-02           80.0000                           8.1818181818
  16    0.34492403635917E-02           85.0000                           9.0909090909
  17    0.34700556673076E-02           90.0000                          10.0000000000
  18    0.34998258496208E-02           95.0000                          10.9090909091
  19    0.35396353827800E-02          100.0000                          11.8181818182
  20    0.35896585806871E-02          105.0000                          12.7272727273
  21    0.36482744166745E-02          110.0000                          13.6363636364
  22    0.37118946612768E-02          115.0000                          14.5454545454
  23    0.37772612954095E-02          120.0000                          15.4545454545
  24    0.38420063639397E-02          125.0000                          16.3636363636
  25    0.41355155811403E-02          125.0000                        1786.3636363636
  26    0.41355173213449E-02          119.5000                        1787.3636363636
  27    0.41355203846373E-02          114.0000                        1788.3636363636
  28    0.41355539539776E-02          108.5000                        1789.3636363636
  29    0.41358409290273E-02          103.0000                        1790.3636363636
  30    0.41371806859293E-02           97.5000                        1791.3636363636
  31    0.41412344593194E-02           92.0000                        1792.3636363636
  32    0.41502262251892E-02           86.5000                        1793.3636363636
  33    0.41662030300487E-02           81.0000                        1794.3636363636
  34    0.41903323501620E-02           75.5000                        1795.3636363636
  35    0.42225720774038E-02           70.0000                        1796.3636363636
  36    0.42621456291659E-02           64.5000                        1797.3636363636
  37    0.43082419641575E-02           59.0000                        1798.3636363636
  38    0.43595768032001E-02           53.5000                        1799.3636363636
  39    0.44148240569687E-02           48.0000                        1800.3636363636
  40    0.44727251200728E-02           42.5000                        1801.3636363636
  41    0.45321121723593E-02           37.0000                        1802.3636363636
  42    0.45919154150386E-02           31.5000                        1803.3636363636
  43    0.46512231352837E-02           26.0000                        1804.3636363636
  44    0.47085553639833E-02           20.5000                        1805.3636363636
  45    0.47632377990945E-02           15.0000                        1806.3636363636
  46    0.48148759689918E-02            9.5000                        1807.3636363636
  47    0.48631479335819E-02            4.0000                        1808.3636363636
  48    0.49078139538496E-02           -1.5000                        1809.3636363636
  49    0.49486915835555E-02           -7.0000                        1810.3636363636
  50    0.49856787973605E-02          -12.5000                        1811.3636363636
  51    0.50187472283947E-02          -18.0000                        1812.3636363636
  52    0.50479343460220E-02          -23.5000                        1813.3636363636
  53    0.50733300020440E-02          -29.0000                        1814.3636363636
  54    0.50950873868603E-02          -34.5000                        1815.3636363636
  55    0.51134110149833E-02          -40.0000                        1816.3636363636
