  LS    nlcreq                        Temp                       Time    
  1     0.15668566023049E-15          150.0000                       -1301.7181818182
  2     0.93327358928263E-02           96.0000                       -1172.2181818182
  3     0.13445407872581E-01           25.0000                       -1001.8181818182
  4     0.14214475920446E-01           25.0000                          -1.8181818182
  5     0.14214519770710E-01           30.0000                          -0.9090909091
  6     0.14214529766612E-01           35.0000                           0.0000000000
  7     0.14214539641735E-01           40.0000                           0.9090909091
  8     0.14214573243525E-01           45.0000                           1.8181818182
  9     0.14214719223183E-01           50.0000                           2.7272727273
  10    0.14215352634386E-01           55.0000                           3.6363636364
  11    0.14217796515116E-01           60.0000                           4.5454545455
  12    0.14225825210406E-01           65.0000                           5.4545454545
  13    0.14247223999572E-01           70.0000                           6.3636363636
  14    0.14292635102985E-01           75.0000                           7.2727272727
  15    0.14370594510006E-01           80.0000                           8.1818181818
  16    0.14480700466011E-01           85.0000                           9.0909090909
  17    0.14666528422245E-01           90.0000                          10.0000000000
  18    0.15062032572673E-01           95.0000                          10.9090909091
  19    0.15642462070211E-01          100.0000                          11.8181818182
  20    0.16209553022122E-01          105.0000                          12.7272727273
  21    0.16675103490097E-01          110.0000                          13.6363636364
  22    0.17027235229923E-01          115.0000                          14.5454545454
  23    0.17299210786950E-01          120.0000                          15.4545454545
  24    0.17668031900178E-01          125.0000                          16.3636363636
  25    0.19610983693766E-01          125.0000                        1786.3636363636
  26    0.19611041210214E-01          119.5000                        1787.3636363636
  27    0.19628318506658E-01          114.0000                        1788.3636363636
  28    0.19846856653934E-01          108.5000                        1789.3636363636
  29    0.20487276612461E-01          103.0000                        1790.3636363636
  30    0.21399600807720E-01           97.5000                        1791.3636363636
  31    0.22348421236356E-01           92.0000                        1792.3636363636
  32    0.23009351035571E-01           86.5000                        1793.3636363636
  33    0.23380346188399E-01           81.0000                        1794.3636363636
  34    0.23664464641262E-01           75.5000                        1795.3636363636
  35    0.23906925127737E-01           70.0000                        1796.3636363636
  36    0.24126358409462E-01           64.5000                        1797.3636363636
  37    0.24330919286340E-01           59.0000                        1798.3636363636
  38    0.24524542434888E-01           53.5000                        1799.3636363636
  39    0.24709347002059E-01           48.0000                        1800.3636363636
  40    0.24886446109389E-01           42.5000                        1801.3636363636
  41    0.25056547738664E-01           37.0000                        1802.3636363636
  42    0.25219967805656E-01           31.5000                        1803.3636363636
  43    0.25376893905507E-01           26.0000                        1804.3636363636
  44    0.25524675080157E-01           20.5000                        1805.3636363636
  45    0.25663823763066E-01           15.0000                        1806.3636363636
  46    0.25795193751369E-01            9.5000                        1807.3636363636
  47    0.25919244203757E-01            4.0000                        1808.3636363636
  48    0.26036164163235E-01           -1.5000                        1809.3636363636
  49    0.26146015030899E-01           -7.0000                        1810.3636363636
  50    0.26248800847777E-01          -12.5000                        1811.3636363636
  51    0.26344500818654E-01          -18.0000                        1812.3636363636
  52    0.26433068882889E-01          -23.5000                        1813.3636363636
  53    0.26514459631205E-01          -29.0000                        1814.3636363636
  54    0.26588643483129E-01          -34.5000                        1815.3636363636
  55    0.26655620244297E-01          -40.0000                        1816.3636363636
  56    0.28310818990476E-01          -40.0000                        3586.3636363636
  57    0.28310959353708E-01          -33.5000                        3587.5454545454
  58    0.28311040035516E-01          -27.0000                        3588.7272727272
  59    0.28311080987531E-01          -20.5000                        3589.9090909091
  60    0.28311103421333E-01          -14.0000                        3591.0909090909
  61    0.28311128205928E-01           -7.5000                        3592.2727272727
  62    0.28311188697166E-01           -1.0000                        3593.4545454545
  63    0.28311373019457E-01            5.5000                        3594.6363636363
  64    0.28311920399014E-01           12.0000                        3595.8181818181
  65    0.28313481772584E-01           18.5000                        3596.9999999999
  66    0.28317996473244E-01           25.0000                        3598.1818181817
  67    0.28326037545564E-01           30.0000                        3599.0909090908
  68    0.28343554418537E-01           35.0000                        3599.9999999999
  69    0.28378090390100E-01           40.0000                        3600.9090909090
  70    0.28438005785034E-01           45.0000                        3601.8181818181
  71    0.28530009300812E-01           50.0000                        3602.7272727272
  72    0.28654647338532E-01           55.0000                        3603.6363636363
  73    0.28806196335564E-01           60.0000                        3604.5454545454
  74    0.28976855706324E-01           65.0000                        3605.4545454544
  75    0.29159142295372E-01           70.0000                        3606.3636363635
  76    0.29347490215471E-01           75.0000                        3607.2727272726
  77    0.29537304529967E-01           80.0000                        3608.1818181817
  78    0.29721934078667E-01           85.0000                        3609.0909090908
  79    0.29953396819376E-01           90.0000                        3609.9999999999
  80    0.30357578568457E-01           95.0000                        3610.9090909090
  81    0.30893632126710E-01          100.0000                        3611.8181818181
  82    0.31390132805109E-01          105.0000                        3612.7272727272
  83    0.31818709808816E-01          110.0000                        3613.6363636363
  84    0.32222692166253E-01          115.0000                        3614.5454545453
  85    0.32653922174774E-01          120.0000                        3615.4545454544
  86    0.33273254142420E-01          125.0000                        3616.3636363635
  87    0.36396794200272E-01          125.0000                        5386.3636363635
  88    0.36396827575700E-01          119.5000                        5387.3636363635
  89    0.36411959514696E-01          114.0000                        5388.3636363635
  90    0.36620865181930E-01          108.5000                        5389.3636363635
  91    0.37244367581385E-01          103.0000                        5390.3636363635
  92    0.38139522277906E-01           97.5000                        5391.3636363635
  93    0.39075876249326E-01           92.0000                        5392.3636363635
  94    0.39730215602441E-01           86.5000                        5393.3636363635
  95    0.40098223911875E-01           81.0000                        5394.3636363635
  96    0.40380306231777E-01           75.5000                        5395.3636363635
  97    0.40621237728428E-01           70.0000                        5396.3636363635
  98    0.40839443843755E-01           64.5000                        5397.3636363635
  99    0.41042980805115E-01           59.0000                        5398.3636363635
  100   0.41235730222668E-01           53.5000                        5399.3636363635
  101   0.41419778763707E-01           48.0000                        5400.3636363635
  102   0.41596218325545E-01           42.5000                        5401.3636363635
  103   0.41765741072385E-01           37.0000                        5402.3636363635
  104   0.41928651288287E-01           31.5000                        5403.3636363635
  105   0.42085128067935E-01           26.0000                        5404.3636363635
  106   0.42232528205103E-01           20.5000                        5405.3636363635
  107   0.42371345173714E-01           15.0000                        5406.3636363635
  108   0.42502416151537E-01            9.5000                        5407.3636363635
  109   0.42626196421191E-01            4.0000                        5408.3636363635
  110   0.42742873611379E-01           -1.5000                        5409.3636363635
  111   0.42852507327230E-01           -7.0000                        5410.3636363635
  112   0.42955097133028E-01          -12.5000                        5411.3636363635
  113   0.43050610510149E-01          -18.0000                        5412.3636363635
  114   0.43139002448563E-01          -23.5000                        5413.3636363635
  115   0.43220230065280E-01          -29.0000                        5414.3636363635
  116   0.43294265577357E-01          -34.5000                        5415.3636363635
  117   0.43361106137678E-01          -40.0000                        5416.3636363635
  118   0.45014498485000E-01          -40.0000                        7186.3636363635
  119   0.45014638480206E-01          -33.5000                        7187.5454545453
  120   0.45014718770644E-01          -27.0000                        7188.7272727271
  121   0.45014759309567E-01          -20.5000                        7189.9090909090
  122   0.45014780872828E-01          -14.0000                        7191.0909090908
  123   0.45014803626219E-01           -7.5000                        7192.2727272726
  124   0.45014858710158E-01           -1.0000                        7193.4545454544
  125   0.45015028975505E-01            5.5000                        7194.6363636362
  126   0.45015547862644E-01           12.0000                        7195.8181818180
  127   0.45017070074221E-01           18.5000                        7196.9999999998
  128   0.45021555119201E-01           25.0000                        7198.1818181816
  129   0.45029596216138E-01           30.0000                        7199.0909090907
  130   0.45047144726282E-01           35.0000                        7199.9999999998
  131   0.45081733623913E-01           40.0000                        7200.9090909089
  132   0.45141705430217E-01           45.0000                        7201.8181818180
  133   0.45233761074609E-01           50.0000                        7202.7272727271
  134   0.45358448078114E-01           55.0000                        7203.6363636362
  135   0.45510048568792E-01           60.0000                        7204.5454545453
  136   0.45680770249186E-01           65.0000                        7205.4545454543
  137   0.45863138991392E-01           70.0000                        7206.3636363634
  138   0.46051600468704E-01           75.0000                        7207.2727272725
  139   0.46241563956541E-01           80.0000                        7208.1818181816
  140   0.46426413354370E-01           85.0000                        7209.0909090907
  141   0.46658355942022E-01           90.0000                        7209.9999999998
  142   0.47063899208756E-01           95.0000                        7210.9090909089
