 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14 -0.1678E-03  0.1861E-03 -0.3541E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.60274877E-04  0.17727301E-04 -0.13261656E-03
 0.1000E-13 -0.2076E-03  0.1899E-03 -0.3228E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.64918318E-04  0.18128159E-04 -0.13842249E-03
 0.1000E-12 -0.2436E-03  0.1921E-03 -0.2927E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68838054E-04  0.18394623E-04 -0.14314921E-03
 0.1000E-11 -0.2843E-03  0.1957E-03 -0.2592E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73248543E-04  0.18737454E-04 -0.14851723E-03
 0.1000E-10 -0.3319E-03  0.1979E-03 -0.2174E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78109506E-04  0.19007637E-04 -0.15419401E-03
 0.1000E-09 -0.3961E-03  0.2020E-03 -0.1618E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84568753E-04  0.19409932E-04 -0.16177536E-03
 0.1000E-08 -0.4804E-03  0.2057E-03 -0.8583E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.92668204E-04  0.19805567E-04 -0.17100911E-03
 0.1000E-07 -0.5985E-03  0.2099E-03  0.2285E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.10360039E-03  0.20253624E-04 -0.18322133E-03
 0.1000E-06 -0.7700E-03  0.2144E-03  0.1838E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11885212E-03  0.20754103E-04 -0.19989363E-03
 0.1000E-05 -0.1046E-02  0.2196E-03  0.4482E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14248821E-03  0.21336318E-04 -0.22516361E-03
 0.1000E-04 -0.1531E-02  0.2252E-03  0.9193E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18227251E-03  0.21992198E-04 -0.26674148E-03
 0.1000E-03 -0.2411E-02  0.2306E-03  0.1787E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.25196988E-03  0.22649053E-04 -0.33810559E-03
 0.1000E-02 -0.3909E-02  0.2345E-03  0.3275E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.36729499E-03  0.23196564E-04 -0.45447881E-03
 0.1000E-01 -0.6117E-02  0.2374E-03  0.5477E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.53482764E-03  0.23813631E-04 -0.62250826E-03
 0.1000E+00 -0.8467E-02  0.2438E-03  0.7821E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.71617110E-03  0.26397638E-04 -0.80748215E-03
 0.1000E+01 -0.1012E-01  0.2660E-03  0.9459E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.86830194E-03  0.39999860E-04 -0.98409745E-03
 0.1000E+02 -0.1045E-01  0.3634E-03  0.9696E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.97939724E-03  0.86248950E-04 -0.11823451E-02
 0.1000E+03 -0.9211E-02  0.7187E-03  0.8137E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.10963253E-02  0.20975084E-03 -0.15342740E-02
 0.1000E+04 -0.6689E-02  0.1492E-02  0.4887E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12083096E-02  0.41216991E-03 -0.20310861E-02
 0.1000E+05 -0.4029E-02  0.2523E-02  0.1242E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.12877650E-02  0.62456394E-03 -0.25127003E-02
 0.1000E+06 -0.2225E-02  0.3644E-02 -0.1648E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.13966364E-02  0.82631632E-03 -0.30008460E-02
 0.1000E+07 -0.5943E-03  0.4622E-02 -0.4232E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14488960E-02  0.97982033E-03 -0.33409366E-02
 0.1000E+08  0.6059E-03  0.5349E-02 -0.6141E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14670029E-02  0.10784218E-02 -0.35436636E-02
 0.1000E+09  0.1418E-02  0.5881E-02 -0.7472E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14774314E-02  0.11423606E-02 -0.36735984E-02
 0.1000E+10  0.1986E-02  0.6264E-02 -0.8416E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14850437E-02  0.11842870E-02 -0.37594483E-02
 0.1000E+11  0.2116E-02  0.6354E-02 -0.8633E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14872794E-02  0.11940289E-02 -0.37798259E-02
 0.1000E+12  0.2279E-02  0.6468E-02 -0.8909E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14899184E-02  0.12060299E-02 -0.38048327E-02
 0.1000E+13  0.2826E-02  0.6808E-02 -0.9789E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14978439E-02  0.12373580E-02 -0.38710681E-02
 0.1000E+14  0.2830E-02  0.6813E-02 -0.9799E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14983258E-02  0.12379768E-02 -0.38726877E-02
 0.1000E+15  0.3106E-02  0.6973E-02 -0.1023E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.15017183E-02  0.12518473E-02 -0.39018900E-02
 0.1000E+16  0.3213E-02  0.7059E-02 -0.1042E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.15019628E-02  0.12581290E-02 -0.39138472E-02
