  LS    nlcreq                        Temp                       Time    
  1     0.23139981758105E-02           50.0000                          -4.5454545455
  2     0.23146886155184E-02           55.0000                          -3.6363636364
  3     0.23149023259522E-02           60.0000                          -2.7272727273
  4     0.23149595937906E-02           65.0000                          -1.8181818182
  5     0.23149763291871E-02           70.0000                          -0.9090909091
  6     0.23149902186365E-02           75.0000                           0.0000000000
  7     0.23150460411817E-02           80.0000                           0.9090909091
  8     0.23153689886089E-02           85.0000                           1.8181818182
  9     0.23169209839868E-02           90.0000                           2.7272727273
  10    0.23224726875552E-02           95.0000                           3.6363636364
  11    0.23371297364209E-02          100.0000                           4.5454545455
  12    0.23668128024741E-02          105.0000                           5.4545454545
  13    0.24158927277085E-02          110.0000                           6.3636363636
  14    0.24858486707562E-02          115.0000                           7.2727272727
  15    0.25757146732084E-02          120.0000                           8.1818181818
  16    0.26821414193614E-02          125.0000                           9.0909090909
  17    0.31773218869540E-02          125.0000                        1779.0909090909
  18    0.31773220750229E-02          119.5000                        1780.0909090909
  19    0.31773226960513E-02          114.0000                        1781.0909090909
  20    0.31773754824125E-02          108.5000                        1782.0909090909
  21    0.31780607162324E-02          103.0000                        1783.0909090909
  22    0.31816138763981E-02           97.5000                        1784.0909090909
  23    0.31922777461298E-02           92.0000                        1785.0909090909
  24    0.32145833821700E-02           86.5000                        1786.0909090909
  25    0.32512360670888E-02           81.0000                        1787.0909090909
  26    0.33025142992336E-02           75.5000                        1788.0909090909
  27    0.33665405338222E-02           70.0000                        1789.0909090909
  28    0.34407795139041E-02           64.5000                        1790.0909090909
  29    0.35225657683040E-02           59.0000                        1791.0909090909
  30    0.36094586669295E-02           53.5000                        1792.0909090909
  31    0.36993934628003E-02           48.0000                        1793.0909090909
  32    0.37906941869303E-02           42.5000                        1794.0909090909
  33    0.38820257674092E-02           37.0000                        1795.0909090909
  34    0.39723303053490E-02           31.5000                        1796.0909090909
  35    0.40607696590586E-02           26.0000                        1797.0909090909
  36    0.41457934790515E-02           20.5000                        1798.0909090909
  37    0.42268990192006E-02           15.0000                        1799.0909090909
  38    0.43038506841512E-02            9.5000                        1800.0909090909
  39    0.43764350718823E-02            4.0000                        1801.0909090909
  40    0.44444649395834E-02           -1.5000                        1802.0909090909
  41    0.45077852856390E-02           -7.0000                        1803.0909090909
  42    0.45662789516649E-02          -12.5000                        1804.0909090909
  43    0.46198670581476E-02          -18.0000                        1805.0909090909
  44    0.46685125339405E-02          -23.5000                        1806.0909090909
  45    0.47122217558841E-02          -29.0000                        1807.0909090909
  46    0.47510459636896E-02          -34.5000                        1808.0909090909
  47    0.47850915402957E-02          -40.0000                        1809.0909090909
  48    0.61348540725975E-02          -40.0000                        3579.0909090909
  49    0.61350241859479E-02          -33.5000                        3580.2727272727
  50    0.61351552811765E-02          -27.0000                        3581.4545454545
  51    0.61352489734365E-02          -20.5000                        3582.6363636363
  52    0.61353121135575E-02          -14.0000                        3583.8181818181
  53    0.61353540171415E-02           -7.5000                        3584.9999999999
  54    0.61353849749689E-02           -1.0000                        3586.1818181818
  55    0.61354192829481E-02            5.5000                        3587.3636363636
  56    0.61354940517899E-02           12.0000                        3588.5454545454
  57    0.61357418104311E-02           18.5000                        3589.7272727272
  58    0.61366271375008E-02           25.0000                        3590.9090909090
  59    0.61383573932842E-02           30.0000                        3591.8181818181
  60    0.61424199845052E-02           35.0000                        3592.7272727272
  61    0.61510371865049E-02           40.0000                        3593.6363636363
  62    0.61672295991831E-02           45.0000                        3594.5454545454
  63    0.61941105419413E-02           50.0000                        3595.4545454544
  64    0.62342920874087E-02           55.0000                        3596.3636363635
  65    0.62897646516929E-02           60.0000                        3597.2727272726
  66    0.63616984129342E-02           65.0000                        3598.1818181817
  67    0.64500383619589E-02           70.0000                        3599.0909090908
  68    0.65535419483259E-02           75.0000                        3599.9999999999
  69    0.66703581050795E-02           80.0000                        3600.9090909090
  70    0.67984828931301E-02           85.0000                        3601.8181818181
  71    0.69355360432836E-02           90.0000                        3602.7272727272
  72    0.70792184603764E-02           95.0000                        3603.6363636363
  73    0.72283580503265E-02          100.0000                        3604.5454545454
  74    0.73825302120489E-02          105.0000                        3605.4545454544
  75    0.75404036739224E-02          110.0000                        3606.3636363635
  76    0.77008129501195E-02          115.0000                        3607.2727272726
  77    0.78645227305916E-02          120.0000                        3608.1818181817
  78    0.80333700220585E-02          125.0000                        3609.0909090908
  79    0.88569925792745E-02          125.0000                        5379.0909090908
  80    0.88569940456616E-02          119.5000                        5380.0909090908
  81    0.88570017513140E-02          114.0000                        5381.0909090908
  82    0.88571241677577E-02          108.5000                        5382.0909090908
  83    0.88580694450563E-02          103.0000                        5383.0909090908
  84    0.88619974290370E-02           97.5000                        5384.0909090908
  85    0.88725363090913E-02           92.0000                        5385.0909090908
  86    0.88933852962499E-02           86.5000                        5386.0909090908
  87    0.89268326881990E-02           81.0000                        5387.0909090908
  88    0.89733114535300E-02           75.5000                        5388.0909090908
  89    0.90315135388090E-02           70.0000                        5389.0909090908
  90    0.90994405721701E-02           64.5000                        5390.0909090908
  91    0.91748453486183E-02           59.0000                        5391.0909090908
  92    0.92555676206574E-02           53.5000                        5392.0909090908
  93    0.93397085835577E-02           48.0000                        5393.0909090908
  94    0.94256750417522E-02           42.5000                        5394.0909090908
  95    0.95121601578942E-02           37.0000                        5395.0909090908
  96    0.95981041412808E-02           31.5000                        5396.0909090908
  97    0.96826468639118E-02           26.0000                        5397.0909090908
  98    0.97643138054623E-02           20.5000                        5398.0909090908
  99    0.98425463922674E-02           15.0000                        5399.0909090908
  100   0.99170413855966E-02            9.5000                        5400.0909090908
  101   0.99875281924019E-02            4.0000                        5401.0909090908
  102   0.10053772173284E-01           -1.5000                        5402.0909090908
  103   0.10115577403948E-01           -7.0000                        5403.0909090908
  104   0.10172791269872E-01          -12.5000                        5404.0909090908
  105   0.10225305759049E-01          -18.0000                        5405.0909090908
  106   0.10273057229548E-01          -23.5000                        5406.0909090908
  107   0.10316029069963E-01          -29.0000                        5407.0909090908
  108   0.10354254046089E-01          -34.5000                        5408.0909090908
  109   0.10387815974012E-01          -40.0000                        5409.0909090908
  110   0.11708938600874E-01          -40.0000                        7179.0909090908
  111   0.11709102426130E-01          -33.5000                        7180.2727272726
