  LS    nlcreq                        Temp                       Time    
  1     0.96700017655418E-03           96.0000                       -1173.1272727273
  2     0.25824527315345E-02           25.0000                       -1002.7272727273
  3     0.34074656592335E-02           25.0000                          -2.7272727273
  4     0.34076085004636E-02           30.0000                          -1.8181818182
  5     0.34076886938563E-02           35.0000                          -0.9090909091
  6     0.34077418960125E-02           40.0000                           0.0000000000
  7     0.34077941713895E-02           45.0000                           0.9090909091
  8     0.34078778521389E-02           50.0000                           1.8181818182
  9     0.34080588226522E-02           55.0000                           2.7272727273
  10    0.34084876868700E-02           60.0000                           3.6363636364
  11    0.34094825371329E-02           65.0000                           4.5454545455
  12    0.34116486558207E-02           70.0000                           5.4545454545
  13    0.34159829054970E-02           75.0000                           6.3636363636
  14    0.34239335451675E-02           80.0000                           7.2727272727
  15    0.34373871685443E-02           85.0000                           8.1818181818
  16    0.34584401735748E-02           90.0000                           9.0909090909
  17    0.34887740720322E-02           95.0000                          10.0000000000
  18    0.35295503080497E-02          100.0000                          10.9090909091
  19    0.35805024655282E-02          105.0000                          11.8181818182
  20    0.36404459218998E-02          110.0000                          12.7272727273
  21    0.37065361247569E-02          115.0000                          13.6363636364
  22    0.37758760446207E-02          120.0000                          14.5454545454
  23    0.38439377752753E-02          125.0000                          15.4545454545
  24    0.41177156505459E-02          125.0000                        1785.4545454545
  25    0.41177173635068E-02          119.5000                        1786.4545454545
  26    0.41177208951657E-02          114.0000                        1787.4545454545
  27    0.41177619111259E-02          108.5000                        1788.4545454545
  28    0.41180959787410E-02          103.0000                        1789.4545454545
  29    0.41195984716848E-02           97.5000                        1790.4545454545
  30    0.41240205321513E-02           92.0000                        1791.4545454545
  31    0.41336223331967E-02           86.5000                        1792.4545454545
  32    0.41504056795703E-02           81.0000                        1793.4545454545
  33    0.41754545726113E-02           75.5000                        1794.4545454545
  34    0.42085107559778E-02           70.0000                        1795.4545454545
  35    0.42490304389071E-02           64.5000                        1796.4545454545
  36    0.42959494376841E-02           59.0000                        1797.4545454545
  37    0.43479723670152E-02           53.5000                        1798.4545454545
  38    0.44037745306816E-02           48.0000                        1799.4545454545
  39    0.44621062563086E-02           42.5000                        1800.4545454545
  40    0.45218118864832E-02           37.0000                        1801.4545454545
  41    0.45818349516210E-02           31.5000                        1802.4545454545
  42    0.46412769612803E-02           26.0000                        1803.4545454545
  43    0.46986363216477E-02           20.5000                        1804.4545454545
  44    0.47532532570557E-02           15.0000                        1805.4545454545
  45    0.48047443673026E-02            9.5000                        1806.4545454545
  46    0.48528047624267E-02            4.0000                        1807.4545454545
  47    0.48972075605156E-02           -1.5000                        1808.4545454545
  48    0.49377985098614E-02           -7.0000                        1809.4545454545
  49    0.49744836462165E-02          -12.5000                        1810.4545454545
  50    0.50072403605043E-02          -18.0000                        1811.4545454545
  51    0.50361015770868E-02          -23.5000                        1812.4545454545
  52    0.50611605555056E-02          -29.0000                        1813.4545454545
  53    0.50825747031988E-02          -34.5000                        1814.4545454545
  54    0.51005580474467E-02          -40.0000                        1815.4545454545
  55    0.63581298430601E-02          -40.0000                        3585.4545454545
  56    0.63583746372131E-02          -33.5000                        3586.6363636363
  57    0.63586196848516E-02          -27.0000                        3587.8181818182
  58    0.63588592681163E-02          -20.5000                        3589.0000000000
  59    0.63590936360311E-02          -14.0000                        3590.1818181818
  60    0.63593284834266E-02           -7.5000                        3591.3636363636
  61    0.63595716926773E-02           -1.0000                        3592.5454545454
  62    0.63598317229916E-02            5.5000                        3593.7272727272
  63    0.63601230145700E-02           12.0000                        3594.9090909090
  64    0.63604737414718E-02           18.5000                        3596.0909090908
  65    0.63609527916944E-02           25.0000                        3597.2727272726
  66    0.63614853873865E-02           30.0000                        3598.1818181817
  67    0.63623482597295E-02           35.0000                        3599.0909090908
  68    0.63638483629654E-02           40.0000                        3599.9999999999
  69    0.63664625080676E-02           45.0000                        3600.9090909090
  70    0.63708788962791E-02           50.0000                        3601.8181818181
  71    0.63779300854901E-02           55.0000                        3602.7272727272
  72    0.63886814638765E-02           60.0000                        3603.6363636363
  73    0.64044570667314E-02           65.0000                        3604.5454545454
  74    0.64266297161049E-02           70.0000                        3605.4545454544
  75    0.64566185845193E-02           75.0000                        3606.3636363635
  76    0.64954553785334E-02           80.0000                        3607.2727272726
  77    0.65440825654073E-02           85.0000                        3608.1818181817
  78    0.66028693966472E-02           90.0000                        3609.0909090908
  79    0.66713004818795E-02           95.0000                        3609.9999999999
  80    0.67490429373611E-02          100.0000                        3610.9090909090
