 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9515E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77556931E-04  0.18769906E-04 -0.21723734E-03
 0.1000E-13  0.9515E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559174E-04  0.18770480E-04 -0.21723326E-03
 0.1000E-12  0.9515E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559480E-04  0.18770611E-04 -0.21723407E-03
 0.1000E-11  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559578E-04  0.18770645E-04 -0.21723431E-03
 0.1000E-10  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559611E-04  0.18770655E-04 -0.21723438E-03
 0.1000E-09  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559621E-04  0.18770658E-04 -0.21723440E-03
 0.1000E-08  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559625E-04  0.18770659E-04 -0.21723441E-03
 0.1000E-07  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559626E-04  0.18770660E-04 -0.21723441E-03
 0.1000E-06  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559627E-04  0.18770660E-04 -0.21723442E-03
 0.1000E-05  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559627E-04  0.18770660E-04 -0.21723442E-03
 0.1000E-04  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559632E-04  0.18770661E-04 -0.21723443E-03
 0.1000E-03  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77559676E-04  0.18770669E-04 -0.21723450E-03
 0.1000E-02  0.9516E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77560123E-04  0.18770753E-04 -0.21723530E-03
 0.1000E-01  0.9515E-04  0.1772E-03 -0.5380E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77564587E-04  0.18771588E-04 -0.21724326E-03
 0.1000E+00  0.9515E-04  0.1772E-03 -0.5381E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77608879E-04  0.18779878E-04 -0.21732221E-03
 0.1000E+01  0.9506E-04  0.1779E-03 -0.5389E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78018788E-04  0.18856556E-04 -0.21805267E-03
 0.1000E+02  0.9528E-04  0.1816E-03 -0.5441E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.80246115E-04  0.19289360E-04 -0.22207203E-03
 0.1000E+03  0.9535E-04  0.1861E-03 -0.5502E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82983229E-04  0.19828931E-04 -0.22700925E-03
 0.1000E+04  0.9643E-04  0.1930E-03 -0.5594E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.86231045E-04  0.20636291E-04 -0.23328597E-03
 0.1000E+05  0.1025E-03  0.2079E-03 -0.5796E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.90523705E-04  0.22347336E-04 -0.24325733E-03
 0.1000E+06  0.1151E-03  0.2306E-03 -0.6124E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.95633619E-04  0.24971773E-04 -0.25668093E-03
 0.1000E+07  0.1297E-03  0.2566E-03 -0.6507E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10216652E-03  0.28026249E-04 -0.27311639E-03
 0.1000E+08  0.1434E-03  0.2833E-03 -0.6905E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11039706E-03  0.31256302E-04 -0.29224768E-03
 0.1000E+09  0.1532E-03  0.3092E-03 -0.7267E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11940261E-03  0.34467860E-04 -0.31240599E-03
 0.1000E+10  0.1587E-03  0.3353E-03 -0.7599E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12955883E-03  0.37809236E-04 -0.33444759E-03
 0.1000E+11  0.1587E-03  0.3641E-03 -0.7912E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14161413E-03  0.41602126E-04 -0.36020776E-03
 0.1000E+12  0.1497E-03  0.4010E-03 -0.8224E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15756212E-03  0.46585345E-04 -0.39429125E-03
 0.1000E+13  0.1215E-03  0.4565E-03 -0.8554E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18333531E-03  0.54415632E-04 -0.44870998E-03
 0.1000E+14  0.4865E-04  0.5420E-03 -0.8756E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22601540E-03  0.67096936E-04 -0.53782431E-03
 0.1000E+15 -0.1350E-03  0.6841E-03 -0.8446E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.30512221E-03  0.89656565E-04 -0.69944887E-03
 0.1000E+16 -0.6380E-03  0.9487E-03 -0.6197E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.47737596E-03  0.13547356E-03 -0.10389257E-02
