 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77631372E-04  0.18931443E-04 -0.21776280E-03
 0.1000E-13  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77633672E-04  0.18931981E-04 -0.21775867E-03
 0.1000E-12  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77633980E-04  0.18932110E-04 -0.21775948E-03
 0.1000E-11  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77634078E-04  0.18932144E-04 -0.21775972E-03
 0.1000E-10  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77634111E-04  0.18932154E-04 -0.21775979E-03
 0.1000E-09  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77634125E-04  0.18932158E-04 -0.21775982E-03
 0.1000E-08  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77634166E-04  0.18932166E-04 -0.21775990E-03
 0.1000E-07  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77634542E-04  0.18932238E-04 -0.21776057E-03
 0.1000E-06  0.9654E-04  0.1786E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77638286E-04  0.18932953E-04 -0.21776728E-03
 0.1000E-05  0.9653E-04  0.1787E-03 -0.5404E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77675480E-04  0.18940049E-04 -0.21783397E-03
 0.1000E-04  0.9645E-04  0.1792E-03 -0.5411E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78023919E-04  0.19006493E-04 -0.21845855E-03
 0.1000E-03  0.9665E-04  0.1827E-03 -0.5460E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.80095438E-04  0.19414576E-04 -0.22221408E-03
 0.1000E-02  0.9658E-04  0.1871E-03 -0.5519E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82796534E-04  0.19935585E-04 -0.22706145E-03
 0.1000E-01  0.9627E-04  0.1921E-03 -0.5583E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.85936029E-04  0.20530447E-04 -0.23264658E-03
 0.1000E+00  0.9555E-04  0.1982E-03 -0.5658E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.89909781E-04  0.21268023E-04 -0.23964637E-03
 0.1000E+01  0.9434E-04  0.2050E-03 -0.5736E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.94442092E-04  0.22097461E-04 -0.24756063E-03
 0.1000E+02  0.9292E-04  0.2143E-03 -0.5840E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10017242E-03  0.23237121E-04 -0.25777346E-03
 0.1000E+03  0.9402E-04  0.2321E-03 -0.6041E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10762860E-03  0.25386235E-04 -0.27287724E-03
 0.1000E+04  0.1012E-03  0.2621E-03 -0.6399E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11615105E-03  0.29004699E-04 -0.29345550E-03
 0.1000E+05  0.1107E-03  0.2985E-03 -0.6840E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12593217E-03  0.33466334E-04 -0.31810100E-03
 0.1000E+06  0.1182E-03  0.3374E-03 -0.7297E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13801944E-03  0.38366693E-04 -0.34694728E-03
 0.1000E+07  0.1170E-03  0.3798E-03 -0.7723E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15391170E-03  0.43943006E-04 -0.38247917E-03
 0.1000E+08  0.9655E-04  0.4368E-03 -0.8131E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17943126E-03  0.51829401E-04 -0.43648083E-03
 0.1000E+09  0.3517E-04  0.5222E-03 -0.8436E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22141520E-03  0.64305894E-04 -0.52381944E-03
 0.1000E+10 -0.1320E-03  0.6590E-03 -0.8232E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.29827202E-03  0.85836316E-04 -0.67927967E-03
 0.1000E+11 -0.6044E-03  0.9118E-03 -0.6169E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.46364149E-03  0.12922774E-03 -0.10029110E-02
 0.1000E+12 -0.1722E-02  0.1352E-02  0.4843E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.80048928E-03  0.21105048E-03 -0.16370340E-02
 0.1000E+13 -0.4013E-02  0.2115E-02  0.1568E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.14489626E-02  0.35936070E-03 -0.28198905E-02
 0.1000E+14 -0.8327E-02  0.3448E-02  0.4546E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26483202E-02  0.62442109E-03 -0.49588641E-02
 0.1000E+15 -0.1294E-01  0.4826E-02  0.7780E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.39334744E-02  0.90567023E-03 -0.72191394E-02
 0.1000E+16 -0.1501E-01  0.5445E-02  0.9231E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45152093E-02  0.10351409E-02 -0.82426076E-02
