 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9742E-04  0.1796E-03 -0.5418E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77680573E-04  0.19031738E-04 -0.21809283E-03
 0.1000E-13  0.9742E-04  0.1796E-03 -0.5418E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77683006E-04  0.19032271E-04 -0.21808884E-03
 0.1000E-12  0.9742E-04  0.1796E-03 -0.5418E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77684309E-04  0.19032592E-04 -0.21809144E-03
 0.1000E-11  0.9742E-04  0.1796E-03 -0.5419E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77694327E-04  0.19034544E-04 -0.21810954E-03
 0.1000E-10  0.9739E-04  0.1797E-03 -0.5421E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77791860E-04  0.19053403E-04 -0.21828512E-03
 0.1000E-09  0.9722E-04  0.1810E-03 -0.5437E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78614047E-04  0.19212113E-04 -0.21976407E-03
 0.1000E-08  0.9753E-04  0.1855E-03 -0.5500E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.81252416E-04  0.19737429E-04 -0.22455931E-03
 0.1000E-07  0.9737E-04  0.1902E-03 -0.5561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84107339E-04  0.20290678E-04 -0.22968340E-03
 0.1000E-06  0.9691E-04  0.1957E-03 -0.5630E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87580439E-04  0.20950974E-04 -0.23586030E-03
 0.1000E-05  0.9593E-04  0.2023E-03 -0.5710E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.91951071E-04  0.21762066E-04 -0.24354685E-03
 0.1000E-04  0.9434E-04  0.2094E-03 -0.5789E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.96780605E-04  0.22632850E-04 -0.25193089E-03
 0.1000E-03  0.9139E-04  0.2187E-03 -0.5884E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10344374E-03  0.23795202E-04 -0.26333315E-03
 0.1000E-02  0.8657E-04  0.2294E-03 -0.5980E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11162570E-03  0.25159090E-04 -0.27706795E-03
 0.1000E-01  0.7979E-04  0.2405E-03 -0.6060E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12072337E-03  0.26599936E-04 -0.29202297E-03
 0.1000E+00  0.6977E-04  0.2533E-03 -0.6130E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13195036E-03  0.28301339E-04 -0.31013764E-03
 0.1000E+01  0.5594E-04  0.2696E-03 -0.6198E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14568047E-03  0.30498186E-04 -0.33249230E-03
 0.1000E+02  0.3518E-04  0.3040E-03 -0.6368E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16601609E-03  0.35067830E-04 -0.36945896E-03
 0.1000E+03 -0.2563E-05  0.3729E-03 -0.6697E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.19791078E-03  0.44350426E-04 -0.43409415E-03
 0.1000E+04 -0.9521E-04  0.4797E-03 -0.6873E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.25151141E-03  0.59677702E-04 -0.54228430E-03
 0.1000E+05 -0.3471E-03  0.6492E-03 -0.6127E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.35782369E-03  0.86423285E-04 -0.74526522E-03
 0.1000E+06 -0.1027E-02  0.9532E-03 -0.2472E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.58703392E-03  0.13950511E-03 -0.11668430E-02
 0.1000E+07 -0.2557E-02  0.1480E-02  0.7472E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10435500E-02  0.23863894E-03 -0.19816221E-02
 0.1000E+08 -0.5612E-02  0.2411E-02  0.2865E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.19073567E-02  0.42034564E-03 -0.34955449E-02
 0.1000E+09 -0.1068E-01  0.3908E-02  0.6437E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.33144759E-02  0.71880728E-03 -0.59501364E-02
 0.1000E+10 -0.1423E-01  0.5016E-02  0.8877E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.42844351E-02  0.94543609E-03 -0.77012593E-02
 0.1000E+11 -0.1577E-01  0.5531E-02  0.9908E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.47085984E-02  0.10528045E-02 -0.84921315E-02
 0.1000E+12 -0.1691E-01  0.5922E-02  0.1065E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50227165E-02  0.11355199E-02 -0.90873697E-02
 0.1000E+13 -0.1692E-01  0.5926E-02  0.1066E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50261172E-02  0.11362721E-02 -0.90932997E-02
 0.1000E+14 -0.1686E-01  0.5980E-02  0.1054E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50122260E-02  0.11479801E-02 -0.91211677E-02
 0.1000E+15 -0.1682E-01  0.5985E-02  0.1050E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50132471E-02  0.11491002E-02 -0.91260987E-02
 0.1000E+16 -0.1680E-01  0.5987E-02  0.1048E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50140225E-02  0.11497081E-02 -0.91289873E-02
