 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.2665E-04  0.1665E-03 -0.4738E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.79854481E-04  0.16907822E-04 -0.21122583E-03
 0.1000E-13  0.1870E-04  0.1715E-03 -0.4747E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84935641E-04  0.17467234E-04 -0.21903592E-03
 0.1000E-12  0.9578E-05  0.1763E-03 -0.4742E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.90196366E-04  0.18011628E-04 -0.22695023E-03
 0.1000E-11 -0.3187E-05  0.1820E-03 -0.4715E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.96907098E-04  0.18659416E-04 -0.23680917E-03
 0.1000E-10 -0.1926E-04  0.1879E-03 -0.4660E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10461300E-03  0.19342822E-04 -0.24782630E-03
 0.1000E-09 -0.3980E-04  0.1942E-03 -0.4566E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11368686E-03  0.20077451E-04 -0.26045065E-03
 0.1000E-08 -0.6752E-04  0.2011E-03 -0.4412E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12498525E-03  0.20897622E-04 -0.27570281E-03
 0.1000E-07 -0.1092E-03  0.2093E-03 -0.4143E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14068391E-03  0.21899469E-04 -0.29621797E-03
 0.1000E-06 -0.1854E-03  0.2203E-03 -0.3580E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16688603E-03  0.23284715E-04 -0.32905410E-03
 0.1000E-05 -0.3311E-03  0.2338E-03 -0.2372E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21207563E-03  0.25079676E-04 -0.38278366E-03
 0.1000E-04 -0.6404E-03  0.2492E-03  0.4305E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.29879348E-03  0.27322414E-04 -0.48003882E-03
 0.1000E-03 -0.1403E-02  0.2643E-03  0.7765E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49478030E-03  0.29873906E-04 -0.68756754E-03
 0.1000E-02 -0.3086E-02  0.2741E-03  0.2439E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.90505201E-03  0.31891433E-04 -0.11053823E-02
 0.1000E-01 -0.6368E-02  0.2827E-03  0.5709E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.16905314E-02  0.33309284E-04 -0.18908373E-02
 0.1000E+00 -0.1238E-01  0.3100E-03  0.1169E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.31252345E-02  0.35793839E-04 -0.33143449E-02
 0.1000E+01 -0.1809E-01  0.3969E-03  0.1732E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.45051064E-02  0.45682640E-04 -0.46988237E-02
 0.1000E+02 -0.2054E-01  0.5914E-03  0.1958E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.51238875E-02  0.74697117E-04 -0.54040810E-02
 0.1000E+03 -0.2216E-01  0.1000E-02  0.2079E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.55672149E-02  0.14270171E-03 -0.60775270E-02
 0.1000E+04 -0.2161E-01  0.1843E-02  0.1940E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.55502253E-02  0.29048504E-03 -0.65916994E-02
 0.1000E+05 -0.2038E-01  0.3171E-02  0.1685E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.53923038E-02  0.52749403E-03 -0.72882430E-02
 0.1000E+06 -0.1916E-01  0.4570E-02  0.1424E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.51972709E-02  0.78437112E-03 -0.80166600E-02
 0.1000E+07 -0.1817E-01  0.5730E-02  0.1211E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50093798E-02  0.10046399E-02 -0.86183324E-02
 0.1000E+08 -0.1744E-01  0.6583E-02  0.1053E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.48540894E-02  0.11716819E-02 -0.90604124E-02
 0.1000E+09 -0.1692E-01  0.7166E-02  0.9430E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.47391050E-02  0.12889423E-02 -0.93640317E-02
 0.1000E+10 -0.1654E-01  0.7562E-02  0.8652E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46574798E-02  0.13702026E-02 -0.95720984E-02
 0.1000E+11 -0.1623E-01  0.7817E-02  0.8087E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46071108E-02  0.14236800E-02 -0.97120323E-02
 0.1000E+12 -0.1617E-01  0.7862E-02  0.7986E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45987284E-02  0.14329541E-02 -0.97365839E-02
 0.1000E+13 -0.1609E-01  0.7916E-02  0.7854E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45891140E-02  0.14443740E-02 -0.97675339E-02
 0.1000E+14 -0.1556E-01  0.8084E-02  0.7162E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45790043E-02  0.14815153E-02 -0.98884862E-02
 0.1000E+15 -0.1556E-01  0.8086E-02  0.7154E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45789280E-02  0.14819826E-02 -0.98900409E-02
 0.1000E+16 -0.1542E-01  0.8126E-02  0.6978E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45772194E-02  0.14908705E-02 -0.99196516E-02
