 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.3630E-04  0.1531E-03 -0.4625E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69624894E-04  0.15422709E-04 -0.19411935E-03
 0.1000E-13  0.3630E-04  0.1532E-03 -0.4625E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69626511E-04  0.15423845E-04 -0.19411567E-03
 0.1000E-12  0.3630E-04  0.1532E-03 -0.4625E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69627780E-04  0.15424112E-04 -0.19411806E-03
 0.1000E-11  0.3629E-04  0.1532E-03 -0.4625E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69636794E-04  0.15425181E-04 -0.19413251E-03
 0.1000E-10  0.3617E-04  0.1533E-03 -0.4625E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69724277E-04  0.15435242E-04 -0.19427172E-03
 0.1000E-09  0.3514E-04  0.1540E-03 -0.4630E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.70461468E-04  0.15519734E-04 -0.19544324E-03
 0.1000E-08  0.3241E-04  0.1566E-03 -0.4649E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72752987E-04  0.15805820E-04 -0.19914568E-03
 0.1000E-07  0.2902E-04  0.1593E-03 -0.4664E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.75252800E-04  0.16101347E-04 -0.20311220E-03
 0.1000E-06  0.2459E-04  0.1625E-03 -0.4676E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78294977E-04  0.16449583E-04 -0.20787896E-03
 0.1000E-05  0.1859E-04  0.1663E-03 -0.4684E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82126658E-04  0.16870299E-04 -0.21378933E-03
 0.1000E-04  0.1140E-04  0.1702E-03 -0.4683E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.86366265E-04  0.17312856E-04 -0.22021027E-03
 0.1000E-03  0.6796E-06  0.1754E-03 -0.4668E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.92225722E-04  0.17889638E-04 -0.22890750E-03
 0.1000E-02 -0.1375E-04  0.1811E-03 -0.4627E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.99436700E-04  0.18544488E-04 -0.23933189E-03
 0.1000E-01 -0.3125E-04  0.1868E-03 -0.4556E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10747293E-03  0.19211602E-04 -0.25063118E-03
 0.1000E+00 -0.5445E-04  0.1933E-03 -0.4440E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11742538E-03  0.19975725E-04 -0.26428670E-03
 0.1000E+01 -0.8371E-04  0.2019E-03 -0.4285E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12983361E-03  0.20993822E-04 -0.28132344E-03
 0.1000E+02 -0.1197E-03  0.2248E-03 -0.4202E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14986646E-03  0.23746869E-04 -0.31206369E-03
 0.1000E+03 -0.1562E-03  0.2867E-03 -0.4469E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18466958E-03  0.31494863E-04 -0.37485055E-03
 0.1000E+04 -0.2343E-03  0.3956E-03 -0.4783E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.24289616E-03  0.46134083E-04 -0.48583234E-03
 0.1000E+05 -0.4800E-03  0.5650E-03 -0.4061E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.35271641E-03  0.71459080E-04 -0.68797716E-03
 0.1000E+06 -0.1178E-02  0.8550E-03 -0.4855E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.58235760E-03  0.11978940E-03 -0.10941009E-02
 0.1000E+07 -0.2783E-02  0.1416E-02  0.1035E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.10363869E-02  0.21828340E-03 -0.19053330E-02
 0.1000E+08 -0.5931E-02  0.2523E-02  0.3075E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.18659803E-02  0.41619437E-03 -0.34453247E-02
 0.1000E+09 -0.1100E-01  0.4441E-02  0.6232E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.31822550E-02  0.76683130E-03 -0.59996330E-02
 0.1000E+10 -0.1412E-01  0.6058E-02  0.7735E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.40234200E-02  0.10735643E-02 -0.79111630E-02
 0.1000E+11 -0.1530E-01  0.7016E-02  0.7957E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.43727815E-02  0.12614584E-02 -0.89144114E-02
 0.1000E+12 -0.1611E-01  0.7709E-02  0.8080E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46323161E-02  0.14013179E-02 -0.96578285E-02
 0.1000E+13 -0.1583E-01  0.7933E-02  0.7582E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46008331E-02  0.14478282E-02 -0.97912639E-02
 0.1000E+14 -0.1579E-01  0.7968E-02  0.7498E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45951291E-02  0.14551597E-02 -0.98115484E-02
 0.1000E+15 -0.1572E-01  0.8011E-02  0.7388E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45884541E-02  0.14643463E-02 -0.98374356E-02
 0.1000E+16 -0.1545E-01  0.8116E-02  0.7015E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45786554E-02  0.14877693E-02 -0.99104051E-02
