  LS    nlcreq                        Temp                       Time    
  1     0.56334221885744E-15         -273.1500                       -1301.7181818182
  2     0.25759324486007E-02         -273.1500                       -1172.2181818182
  3     0.61000237368689E-02         -273.1500                       -1001.8181818182
  4     0.69676471836845E-02         -273.1500                          -1.8181818182
  5     0.69677198392326E-02         -273.1500                          -0.9090909091
  6     0.69677456509072E-02         -273.1500                           0.0000000000
  7     0.69677730317822E-02         -273.1500                           0.9090909091
  8     0.69678527772216E-02         -273.1500                           1.8181818182
  9     0.69681302554794E-02         -273.1500                           2.7272727273
  10    0.69690135344603E-02         -273.1500                           3.6363636364
  11    0.69714632913081E-02         -273.1500                           4.5454545455
  12    0.69775358269365E-02         -273.1500                           5.4545454545
  13    0.69907048026724E-02         -273.1500                           6.3636363636
  14    0.70152541629127E-02         -273.1500                           7.2727272727
  15    0.70547014833457E-02         -273.1500                           8.1818181818
  16    0.71092730403391E-02         -273.1500                           9.0909090909
  17    0.71918572051178E-02         -273.1500                          10.0000000000
  18    0.73386272455052E-02         -273.1500                          10.9090909091
  19    0.75262661938066E-02         -273.1500                          11.8181818182
  20    0.76630270266208E-02         -273.1500                          12.7272727273
  21    0.77370729684735E-02         -273.1500                          13.6363636364
  22    0.77766930335930E-02         -273.1500                          14.5454545454
  23    0.78030119285481E-02         -273.1500                          15.4545454545
  24    0.78339043791973E-02         -273.1500                          16.3636363636
  25    0.80597246772803E-02         -273.1500                        1786.3636363636
  26    0.80597383535916E-02         -273.1500                        1787.3636363636
  27    0.80600519712222E-02         -273.1500                        1788.3636363636
  28    0.80679470334505E-02         -273.1500                        1789.3636363636
  29    0.81383953680655E-02         -273.1500                        1790.3636363636
  30    0.83837512444213E-02         -273.1500                        1791.3636363636
  31    0.88118843694111E-02         -273.1500                        1792.3636363636
  32    0.92129118005555E-02         -273.1500                        1793.3636363636
  33    0.95018677222768E-02         -273.1500                        1794.3636363636
  34    0.97411522474829E-02         -273.1500                        1795.3636363636
  35    0.99535151307081E-02         -273.1500                        1796.3636363636
  36    0.10146475080264E-01         -273.1500                        1797.3636363636
  37    0.10330106110480E-01         -273.1500                        1798.3636363636
  38    0.10506173159934E-01         -273.1500                        1799.3636363636
  39    0.10675559799035E-01         -273.1500                        1800.3636363636
  40    0.10838705724207E-01         -273.1500                        1801.3636363636
  41    0.10995864889343E-01         -273.1500                        1802.3636363636
  42    0.11147094294985E-01         -273.1500                        1803.3636363636
  43    0.11292384441987E-01         -273.1500                        1804.3636363636
  44    0.11429461197973E-01         -273.1500                        1805.3636363636
  45    0.11558527102005E-01         -273.1500                        1806.3636363636
  46    0.11680115710206E-01         -273.1500                        1807.3636363636
  47    0.11794533693167E-01         -273.1500                        1808.3636363636
  48    0.11901905222329E-01         -273.1500                        1809.3636363636
  49    0.12002265052652E-01         -273.1500                        1810.3636363636
  50    0.12095611737676E-01         -273.1500                        1811.3636363636
  51    0.12181934071656E-01         -273.1500                        1812.3636363636
  52    0.12261235082664E-01         -273.1500                        1813.3636363636
  53    0.12333515340786E-01         -273.1500                        1814.3636363636
  54    0.12398800725295E-01         -273.1500                        1815.3636363636
  55    0.12457158440865E-01         -273.1500                        1816.3636363636
  56    0.14180345062598E-01         -273.1500                        3586.3636363636
  57    0.14180522923611E-01         -273.1500                        3587.5454545454
  58    0.14180642891005E-01         -273.1500                        3588.7272727272
  59    0.14180718395128E-01         -273.1500                        3589.9090909091
  60    0.14180768995338E-01         -273.1500                        3591.0909090909
  61    0.14180822607017E-01         -273.1500                        3592.2727272727
  62    0.14180932777156E-01         -273.1500                        3593.4545454545
  63    0.14181228875374E-01         -273.1500                        3594.6363636363
  64    0.14182016448527E-01         -273.1500                        3595.8181818181
  65    0.14183941982901E-01         -273.1500                        3596.9999999999
  66    0.14188424807728E-01         -273.1500                        3598.1818181817
  67    0.14195010344596E-01         -273.1500                        3599.0909090908
  68    0.14207067165219E-01         -273.1500                        3599.9999999999
  69    0.14227860013859E-01         -273.1500                        3600.9090909090
  70    0.14261076880944E-01         -273.1500                        3601.8181818181
  71    0.14310367356401E-01         -273.1500                        3602.7272727272
  72    0.14377850038334E-01         -273.1500                        3603.6363636363
  73    0.14463191588338E-01         -273.1500                        3604.5454545454
  74    0.14564373885711E-01         -273.1500                        3605.4545454544
  75    0.14677326600528E-01         -273.1500                        3606.3636363635
  76    0.14797983742865E-01         -273.1500                        3607.2727272726
  77    0.14921515133630E-01         -273.1500                        3608.1818181817
  78    0.15040835760169E-01         -273.1500                        3609.0909090908
  79    0.15170336423598E-01         -273.1500                        3609.9999999999
  80    0.15345030383748E-01         -273.1500                        3610.9090909090
  81    0.15537318665612E-01         -273.1500                        3611.8181818181
  82    0.15677350976236E-01         -273.1500                        3612.7272727272
  83    0.15771286355790E-01         -273.1500                        3613.6363636363
  84    0.15843489762624E-01         -273.1500                        3614.5454545453
  85    0.15908877154976E-01         -273.1500                        3615.4545454544
  86    0.15991140175276E-01         -273.1500                        3616.3636363635
  87    0.16757462499667E-01         -273.1500                        5386.3636363635
  88    0.16757472784329E-01         -273.1500                        5387.3636363635
  89    0.16757730353385E-01         -273.1500                        5388.3636363635
  90    0.16764155380225E-01         -273.1500                        5389.3636363635
  91    0.16818474822288E-01         -273.1500                        5390.3636363635
  92    0.17007375462499E-01         -273.1500                        5391.3636363635
  93    0.17360497798499E-01         -273.1500                        5392.3636363635
  94    0.17710011496870E-01         -273.1500                        5393.3636363635
  95    0.17969030631198E-01         -273.1500                        5394.3636363635
  96    0.18188173693843E-01         -273.1500                        5395.3636363635
  97    0.18385967859222E-01         -273.1500                        5396.3636363635
  98    0.18568387506599E-01         -273.1500                        5397.3636363635
  99    0.18743412349570E-01         -273.1500                        5398.3636363635
  100   0.18912312055855E-01         -273.1500                        5399.3636363635
  101   0.19075647186683E-01         -273.1500                        5400.3636363635
  102   0.19233628383842E-01         -273.1500                        5401.3636363635
  103   0.19386336449708E-01         -273.1500                        5402.3636363635
  104   0.19533702863662E-01         -273.1500                        5403.3636363635
  105   0.19675620482992E-01         -273.1500                        5404.3636363635
  106   0.19809909106326E-01         -273.1500                        5405.3636363635
  107   0.19936668193042E-01         -273.1500                        5406.3636363635
  108   0.20056320226734E-01         -273.1500                        5407.3636363635
  109   0.20169088042697E-01         -273.1500                        5408.3636363635
  110   0.20275044838487E-01         -273.1500                        5409.3636363635
  111   0.20374190980794E-01         -273.1500                        5410.3636363635
  112   0.20466497263914E-01         -273.1500                        5411.3636363635
  113   0.20551926315008E-01         -273.1500                        5412.3636363635
  114   0.20630447588222E-01         -273.1500                        5413.3636363635
  115   0.20702050516644E-01         -273.1500                        5414.3636363635
  116   0.20766754415016E-01         -273.1500                        5415.3636363635
  117   0.20824618115328E-01         -273.1500                        5416.3636363635
  118   0.22528170360534E-01         -273.1500                        7186.3636363635
  119   0.22528344670865E-01         -273.1500                        7187.5454545453
  120   0.22528461108169E-01         -273.1500                        7188.7272727271
  121   0.22528532946078E-01         -273.1500                        7189.9090909090
  122   0.22528578835139E-01         -273.1500                        7191.0909090908
  123   0.22528623702820E-01         -273.1500                        7192.2727272726
  124   0.22528712600354E-01         -273.1500                        7193.4545454544
  125   0.22528956120637E-01         -273.1500                        7194.6363636362
  126   0.22529628853665E-01         -273.1500                        7195.8181818180
  127   0.22531340834452E-01         -273.1500                        7196.9999999998
  128   0.22535468002665E-01         -273.1500                        7198.1818181816
  129   0.22541691428986E-01         -273.1500                        7199.0909090907
  130   0.22553354256457E-01         -273.1500                        7199.9999999998
  131   0.22573838645546E-01         -273.1500                        7200.9090909089
  132   0.22606964915669E-01         -273.1500                        7201.8181818180
  133   0.22656462681191E-01         -273.1500                        7202.7272727271
  134   0.22724480466709E-01         -273.1500                        7203.6363636362
