 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.9742E-04  0.1796E-03 -0.5418E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77680573E-04  0.19031738E-04 -0.21809283E-03
 0.1000E-13  0.9742E-04  0.1796E-03 -0.5418E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77683006E-04  0.19032271E-04 -0.21808884E-03
 0.1000E-12  0.9742E-04  0.1796E-03 -0.5418E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77684309E-04  0.19032592E-04 -0.21809144E-03
 0.1000E-11  0.9742E-04  0.1796E-03 -0.5419E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77694327E-04  0.19034544E-04 -0.21810954E-03
 0.1000E-10  0.9739E-04  0.1797E-03 -0.5421E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77791860E-04  0.19053403E-04 -0.21828512E-03
 0.1000E-09  0.9722E-04  0.1810E-03 -0.5437E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78614047E-04  0.19212113E-04 -0.21976407E-03
 0.1000E-08  0.9753E-04  0.1855E-03 -0.5500E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.81252416E-04  0.19737429E-04 -0.22455931E-03
 0.1000E-07  0.9737E-04  0.1902E-03 -0.5561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84107339E-04  0.20290678E-04 -0.22968340E-03
 0.1000E-06  0.9691E-04  0.1957E-03 -0.5630E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87580439E-04  0.20950974E-04 -0.23586030E-03
 0.1000E-05  0.9593E-04  0.2023E-03 -0.5710E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.91951071E-04  0.21762066E-04 -0.24354685E-03
 0.1000E-04  0.9434E-04  0.2094E-03 -0.5789E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.96780605E-04  0.22632850E-04 -0.25193089E-03
 0.1000E-03  0.9139E-04  0.2187E-03 -0.5884E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10344374E-03  0.23795202E-04 -0.26333315E-03
 0.1000E-02  0.8657E-04  0.2294E-03 -0.5980E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11162570E-03  0.25159090E-04 -0.27706795E-03
 0.1000E-01  0.7979E-04  0.2405E-03 -0.6060E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12072337E-03  0.26599936E-04 -0.29202297E-03
 0.1000E+00  0.6977E-04  0.2533E-03 -0.6130E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13195036E-03  0.28301339E-04 -0.31013764E-03
 0.1000E+01  0.5594E-04  0.2696E-03 -0.6198E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14568047E-03  0.30498186E-04 -0.33249230E-03
 0.1000E+02  0.3518E-04  0.3040E-03 -0.6368E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16601609E-03  0.35067830E-04 -0.36945896E-03
 0.1000E+03 -0.2563E-05  0.3729E-03 -0.6697E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.19791078E-03  0.44350426E-04 -0.43409415E-03
 0.1000E+04 -0.9521E-04  0.4797E-03 -0.6873E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.25151141E-03  0.59677702E-04 -0.54228430E-03
 0.1000E+05 -0.3471E-03  0.6492E-03 -0.6127E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.35782369E-03  0.86423285E-04 -0.74526522E-03
 0.1000E+06 -0.1028E-02  0.9451E-03 -0.2387E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.58719743E-03  0.13826907E-03 -0.11627618E-02
 0.1000E+07 -0.2593E-02  0.1469E-02  0.7939E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10529060E-02  0.23698472E-03 -0.19852536E-02
 0.1000E+08 -0.5675E-02  0.2403E-02  0.2936E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.19269425E-02  0.41926585E-03 -0.35112160E-02
 0.1000E+09 -0.1076E-01  0.3890E-02  0.6533E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.33445340E-02  0.71582773E-03 -0.59690410E-02
 0.1000E+10 -0.1421E-01  0.4960E-02  0.8914E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.42917488E-02  0.93402713E-03 -0.76679745E-02
 0.1000E+11 -0.1577E-01  0.5500E-02  0.9939E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.47147951E-02  0.10463344E-02 -0.84752736E-02
 0.1000E+12 -0.1691E-01  0.5887E-02  0.1069E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50319282E-02  0.11281902E-02 -0.90704361E-02
 0.1000E+13 -0.1693E-01  0.5893E-02  0.1070E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50368978E-02  0.11293097E-02 -0.90791696E-02
 0.1000E+14 -0.1693E-01  0.5897E-02  0.1070E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50354518E-02  0.11301810E-02 -0.90808455E-02
 0.1000E+15 -0.1693E-01  0.5900E-02  0.1070E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50342601E-02  0.11309001E-02 -0.90822299E-02
 0.1000E+16 -0.1693E-01  0.5903E-02  0.1069E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50331786E-02  0.11315526E-02 -0.90834868E-02
