 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.7372E-04  0.1212E-03 -0.3246E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45844977E-04  0.11857787E-04 -0.12482972E-03
 0.1000E-13  0.7319E-04  0.1240E-03 -0.3278E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.47317983E-04  0.12145336E-04 -0.12747662E-03
 0.1000E-12  0.7254E-04  0.1265E-03 -0.3305E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.48678306E-04  0.12405342E-04 -0.12990414E-03
 0.1000E-11  0.7161E-04  0.1293E-03 -0.3334E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.50242645E-04  0.12698650E-04 -0.13267183E-03
 0.1000E-10  0.7033E-04  0.1324E-03 -0.3363E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.52031341E-04  0.13025854E-04 -0.13580206E-03
 0.1000E-09  0.6854E-04  0.1360E-03 -0.3393E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.54134606E-04  0.13399831E-04 -0.13943776E-03
 0.1000E-08  0.6629E-04  0.1397E-03 -0.3420E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.56384760E-04  0.13785838E-04 -0.14326853E-03
 0.1000E-07  0.6368E-04  0.1433E-03 -0.3443E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.58685847E-04  0.14166964E-04 -0.14712938E-03
 0.1000E-06  0.5998E-04  0.1477E-03 -0.3464E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.61576898E-04  0.14627190E-04 -0.15190338E-03
 0.1000E-05  0.5451E-04  0.1530E-03 -0.3481E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.65346508E-04  0.15196257E-04 -0.15799993E-03
 0.1000E-04  0.4729E-04  0.1587E-03 -0.3486E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69697367E-04  0.15810881E-04 -0.16486199E-03
 0.1000E-03  0.3964E-04  0.1638E-03 -0.3477E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73815105E-04  0.16353242E-04 -0.17119370E-03
 0.1000E-02  0.3143E-04  0.1684E-03 -0.3457E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77897054E-04  0.16860008E-04 -0.17734337E-03
 0.1000E-01  0.2175E-04  0.1731E-03 -0.3424E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82373147E-04  0.17380916E-04 -0.18394382E-03
 0.1000E+00  0.1008E-04  0.1781E-03 -0.3374E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87429586E-04  0.17932592E-04 -0.19124749E-03
 0.1000E+01 -0.3115E-05  0.1832E-03 -0.3310E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.92907991E-04  0.18505750E-04 -0.19904329E-03
 0.1000E+02 -0.1774E-04  0.1911E-03 -0.3259E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.99983989E-04  0.19403689E-04 -0.20959368E-03
 0.1000E+03 -0.2156E-04  0.2121E-03 -0.3434E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11062971E-03  0.21895207E-04 -0.22921363E-03
 0.1000E+04  0.1993E-05  0.2579E-03 -0.4102E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12651496E-03  0.27562817E-04 -0.26512069E-03
 0.1000E+05  0.3273E-04  0.3218E-03 -0.5018E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14750351E-03  0.35891054E-04 -0.31571265E-03
 0.1000E+06  0.4540E-04  0.3978E-03 -0.5886E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17499171E-03  0.46422901E-04 -0.38108667E-03
 0.1000E+07  0.1528E-04  0.4922E-03 -0.6527E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21441193E-03  0.60423835E-04 -0.47140616E-03
 0.1000E+08 -0.1013E-03  0.6251E-03 -0.6705E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.27771399E-03  0.81464190E-04 -0.61161980E-03
 0.1000E+09 -0.3731E-03  0.8252E-03 -0.6011E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38067482E-03  0.11491559E-03 -0.83694890E-03
 0.1000E+10 -0.8378E-03  0.1106E-02 -0.4190E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.52874358E-03  0.16354927E-03 -0.11626392E-02
 0.1000E+11 -0.1442E-02  0.1448E-02 -0.1570E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.70706193E-03  0.22410427E-03 -0.15615478E-02
 0.1000E+12 -0.1933E-02  0.1743E-02  0.3871E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.85055789E-03  0.27707245E-03 -0.18975057E-02
 0.1000E+13 -0.2264E-02  0.1961E-02  0.1511E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.94961603E-03  0.31650841E-03 -0.21395997E-02
 0.1000E+14 -0.2446E-02  0.2099E-02  0.1964E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10079174E-02  0.34145754E-03 -0.22882903E-02
 0.1000E+15 -0.2584E-02  0.2201E-02  0.2326E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10534931E-02  0.36013044E-03 -0.24014496E-02
 0.1000E+16 -0.2659E-02  0.2239E-02  0.2692E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10759123E-02  0.36731504E-03 -0.24498071E-02
