 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.7238E-04  0.1184E-03 -0.3199E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.44584095E-04  0.11562042E-04 -0.12234252E-03
 0.1000E-13  0.7196E-04  0.1210E-03 -0.3231E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45973967E-04  0.11835262E-04 -0.12485204E-03
 0.1000E-12  0.7144E-04  0.1233E-03 -0.3257E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.47193983E-04  0.12070483E-04 -0.12704143E-03
 0.1000E-11  0.7074E-04  0.1258E-03 -0.3283E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.48530218E-04  0.12323581E-04 -0.12942026E-03
 0.1000E-10  0.6975E-04  0.1286E-03 -0.3311E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.50102173E-04  0.12615412E-04 -0.13219370E-03
 0.1000E-09  0.6839E-04  0.1317E-03 -0.3339E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51892677E-04  0.12939289E-04 -0.13531676E-03
 0.1000E-08  0.6652E-04  0.1353E-03 -0.3369E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.54011513E-04  0.13311366E-04 -0.13896562E-03
 0.1000E-07  0.6420E-04  0.1389E-03 -0.3394E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.56251745E-04  0.13690471E-04 -0.14276367E-03
 0.1000E-06  0.6149E-04  0.1425E-03 -0.3415E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.58563397E-04  0.14067896E-04 -0.14662540E-03
 0.1000E-05  0.5766E-04  0.1469E-03 -0.3436E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.61489684E-04  0.14526597E-04 -0.15143505E-03
 0.1000E-04  0.5202E-04  0.1522E-03 -0.3451E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.65292348E-04  0.15091059E-04 -0.15755396E-03
 0.1000E-03  0.4466E-04  0.1578E-03 -0.3453E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69650685E-04  0.15695675E-04 -0.16439124E-03
 0.1000E-02  0.3695E-04  0.1627E-03 -0.3442E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73739384E-04  0.16224186E-04 -0.17064486E-03
 0.1000E-01  0.2859E-04  0.1673E-03 -0.3421E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77848218E-04  0.16724700E-04 -0.17680303E-03
 0.1000E+00  0.1878E-04  0.1719E-03 -0.3385E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82331826E-04  0.17236349E-04 -0.18338031E-03
 0.1000E+01  0.6934E-05  0.1769E-03 -0.3334E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87431804E-04  0.17783338E-04 -0.19071451E-03
 0.1000E+02 -0.6066E-05  0.1821E-03 -0.3272E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.92934092E-04  0.18368923E-04 -0.19857527E-03
 0.1000E+03 -0.1844E-04  0.1918E-03 -0.3259E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10035725E-03  0.19482124E-04 -0.21020859E-03
 0.1000E+04 -0.1272E-04  0.2188E-03 -0.3581E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11190621E-03  0.22712696E-04 -0.23326832E-03
 0.1000E+05  0.1727E-04  0.2695E-03 -0.4357E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12839313E-03  0.29033434E-04 -0.27206702E-03
 0.1000E+06  0.4874E-04  0.3343E-03 -0.5290E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14948428E-03  0.37573529E-04 -0.32357946E-03
 0.1000E+07  0.5887E-04  0.4100E-03 -0.6132E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17705573E-03  0.48174357E-04 -0.38937763E-03
 0.1000E+08  0.2501E-04  0.5047E-03 -0.6741E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21673875E-03  0.62342636E-04 -0.48065407E-03
 0.1000E+09 -0.9745E-04  0.6402E-03 -0.6889E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.28102638E-03  0.83923437E-04 -0.62389632E-03
 0.1000E+10 -0.3756E-03  0.8441E-03 -0.6170E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38490195E-03  0.11811417E-03 -0.85288715E-03
 0.1000E+11 -0.8487E-03  0.1130E-02 -0.4313E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.53472484E-03  0.16768767E-03 -0.11837847E-02
 0.1000E+12 -0.1450E-02  0.1470E-02 -0.1711E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71187930E-03  0.22811254E-03 -0.15810501E-02
 0.1000E+13 -0.1940E-02  0.1762E-02  0.2596E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.85508833E-03  0.28061469E-03 -0.19150125E-02
 0.1000E+14 -0.2260E-02  0.1973E-02  0.1363E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.95143406E-03  0.31867835E-03 -0.21494049E-02
 0.1000E+15 -0.2446E-02  0.2108E-02  0.1871E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10103269E-02  0.34318692E-03 -0.22970797E-02
 0.1000E+16 -0.2580E-02  0.2206E-02  0.2241E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10546098E-02  0.36111720E-03 -0.24062534E-02
