 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.7608E-04  0.1196E-03 -0.3245E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45267905E-04  0.11748580E-04 -0.12406329E-03
 0.1000E-13  0.7596E-04  0.1224E-03 -0.3281E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.46715190E-04  0.12040149E-04 -0.12669333E-03
 0.1000E-12  0.7570E-04  0.1248E-03 -0.3310E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.47986775E-04  0.12291544E-04 -0.12899012E-03
 0.1000E-11  0.7530E-04  0.1273E-03 -0.3340E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49380476E-04  0.12562315E-04 -0.13148764E-03
 0.1000E-10  0.7466E-04  0.1303E-03 -0.3372E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51021120E-04  0.12874857E-04 -0.13440179E-03
 0.1000E-09  0.7372E-04  0.1336E-03 -0.3406E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.52891119E-04  0.13222204E-04 -0.13768634E-03
 0.1000E-08  0.7234E-04  0.1374E-03 -0.3442E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.55105422E-04  0.13621866E-04 -0.14152756E-03
 0.1000E-07  0.7056E-04  0.1412E-03 -0.3474E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.57448166E-04  0.14029872E-04 -0.14553024E-03
 0.1000E-06  0.6842E-04  0.1450E-03 -0.3503E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.59866960E-04  0.14436817E-04 -0.14960401E-03
 0.1000E-05  0.6531E-04  0.1495E-03 -0.3532E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.62930450E-04  0.14932430E-04 -0.15468278E-03
 0.1000E-04  0.6063E-04  0.1551E-03 -0.3559E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.66914026E-04  0.15543973E-04 -0.16115206E-03
 0.1000E-03  0.5439E-04  0.1611E-03 -0.3575E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71483192E-04  0.16201126E-04 -0.16839078E-03
 0.1000E-02  0.4775E-04  0.1663E-03 -0.3577E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.75772865E-04  0.16777371E-04 -0.17501981E-03
 0.1000E-01  0.4048E-04  0.1712E-03 -0.3569E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.80085882E-04  0.17324481E-04 -0.18155337E-03
 0.1000E+00  0.3187E-04  0.1761E-03 -0.3548E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84794741E-04  0.17885265E-04 -0.18853741E-03
 0.1000E+01  0.2140E-04  0.1813E-03 -0.3513E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.90152638E-04  0.18486106E-04 -0.19632936E-03
 0.1000E+02  0.9843E-05  0.1869E-03 -0.3469E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.95923825E-04  0.19128275E-04 -0.20466850E-03
 0.1000E+03 -0.1017E-05  0.1970E-03 -0.3476E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10358771E-03  0.20323304E-04 -0.21683349E-03
 0.1000E+04  0.3487E-05  0.2243E-03 -0.3787E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11479429E-03  0.23606975E-04 -0.23970118E-03
 0.1000E+05  0.2925E-04  0.2740E-03 -0.4513E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13024807E-03  0.29815678E-04 -0.27701623E-03
 0.1000E+06  0.5311E-04  0.3365E-03 -0.5349E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14988027E-03  0.38018136E-04 -0.32577811E-03
 0.1000E+07  0.5615E-04  0.4091E-03 -0.6093E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17632766E-03  0.48132345E-04 -0.38862290E-03
 0.1000E+08  0.1607E-04  0.5001E-03 -0.6608E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21538025E-03  0.61654355E-04 -0.47684183E-03
 0.1000E+09 -0.1130E-03  0.6303E-03 -0.6640E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.27954208E-03  0.82239148E-04 -0.61623870E-03
 0.1000E+10 -0.4052E-03  0.8235E-03 -0.5676E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38364259E-03  0.11444498E-03 -0.83809819E-03
 0.1000E+11 -0.8941E-03  0.1094E-02 -0.3514E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.53421456E-03  0.16118727E-03 -0.11593083E-02
 0.1000E+12 -0.1521E-02  0.1412E-02 -0.4327E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.71250114E-03  0.21736940E-03 -0.15421590E-02
 0.1000E+13 -0.2037E-02  0.1682E-02  0.2026E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.85701127E-03  0.26556917E-03 -0.18617129E-02
 0.1000E+14 -0.2380E-02  0.1874E-02  0.3529E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.95456059E-03  0.30011205E-03 -0.20844814E-02
 0.1000E+15 -0.2580E-02  0.1996E-02  0.4319E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10143854E-02  0.32214277E-03 -0.22240722E-02
 0.1000E+16 -0.2757E-02  0.2062E-02  0.5414E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10615857E-02  0.33451410E-03 -0.23159405E-02
