 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.3119E-04  0.1798E-03 -0.4956E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.90164787E-04  0.18647971E-04 -0.22981839E-03
 0.1000E-13  0.1925E-04  0.1872E-03 -0.4962E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.98224923E-04  0.19508681E-04 -0.24194912E-03
 0.1000E-12  0.5541E-05  0.1938E-03 -0.4937E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10633346E-03  0.20298852E-04 -0.25378740E-03
 0.1000E-11 -0.1143E-04  0.2004E-03 -0.4882E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11544322E-03  0.21112590E-04 -0.26672901E-03
 0.1000E-10 -0.3477E-04  0.2079E-03 -0.4776E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12688257E-03  0.22036383E-04 -0.28250971E-03
 0.1000E-09 -0.6815E-04  0.2163E-03 -0.4587E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14185841E-03  0.23108150E-04 -0.30251200E-03
 0.1000E-08 -0.1292E-03  0.2277E-03 -0.4175E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16674733E-03  0.24616183E-04 -0.33445663E-03
 0.1000E-07 -0.2455E-03  0.2418E-03 -0.3263E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.20918241E-03  0.26602640E-04 -0.38614734E-03
 0.1000E-06 -0.4860E-03  0.2580E-03 -0.1153E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.28778587E-03  0.29100980E-04 -0.47629915E-03
 0.1000E-05 -0.1071E-02  0.2744E-03  0.4379E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.46102842E-03  0.32086821E-04 -0.66302007E-03
 0.1000E-04 -0.2385E-02  0.2853E-03  0.1730E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.82528720E-03  0.34553237E-04 -0.10371720E-02
 0.1000E-03 -0.5023E-02  0.2930E-03  0.4355E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.15371814E-02  0.36106402E-04 -0.17509035E-02
 0.1000E-02 -0.9997E-02  0.3088E-03  0.9312E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.28698438E-02  0.37068900E-04 -0.30701287E-02
 0.1000E-01 -0.1598E-01  0.3449E-03  0.1526E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.44754797E-02  0.38326020E-04 -0.46459316E-02
 0.1000E+00 -0.1903E-01  0.4055E-03  0.1825E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.53071716E-02  0.44678123E-04 -0.54767626E-02
 0.1000E+01 -0.2089E-01  0.5569E-03  0.1996E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.58234456E-02  0.67048406E-04 -0.60562947E-02
 0.1000E+02 -0.2133E-01  0.8673E-03  0.2010E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.59491891E-02  0.12050901E-03 -0.63690363E-02
 0.1000E+03 -0.2096E-01  0.1500E-02  0.1909E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.58213177E-02  0.23534715E-03 -0.66572506E-02
 0.1000E+04 -0.2031E-01  0.2700E-02  0.1725E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.55660386E-02  0.45440856E-03 -0.71954176E-02
 0.1000E+05 -0.1950E-01  0.4089E-02  0.1507E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.52721634E-02  0.71094515E-03 -0.78274767E-02
 0.1000E+06 -0.1874E-01  0.5252E-02  0.1315E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.50280303E-02  0.93004781E-03 -0.83710508E-02
 0.1000E+07 -0.1812E-01  0.6093E-02  0.1169E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.48526423E-02  0.10914903E-02 -0.87741813E-02
 0.1000E+08 -0.1765E-01  0.6660E-02  0.1066E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.47353159E-02  0.12021076E-02 -0.90522763E-02
 0.1000E+09 -0.1728E-01  0.7036E-02  0.9917E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46592912E-02  0.12768641E-02 -0.92429579E-02
 0.1000E+10 -0.1698E-01  0.7277E-02  0.9376E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46151023E-02  0.13256623E-02 -0.93724733E-02
 0.1000E+11 -0.1692E-01  0.7317E-02  0.9278E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46080938E-02  0.13340609E-02 -0.93952833E-02
 0.1000E+12 -0.1684E-01  0.7370E-02  0.9142E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45993932E-02  0.13452368E-02 -0.94262922E-02
 0.1000E+13 -0.1643E-01  0.7524E-02  0.8578E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45875835E-02  0.13786477E-02 -0.95325912E-02
 0.1000E+14 -0.1642E-01  0.7526E-02  0.8570E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45875764E-02  0.13790855E-02 -0.95341124E-02
 0.1000E+15 -0.1617E-01  0.7566E-02  0.8275E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45965141E-02  0.13884939E-02 -0.95758117E-02
 0.1000E+16 -0.1616E-01  0.7566E-02  0.8269E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45968639E-02  0.13886720E-02 -0.95767743E-02
