 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.3863E-04  0.1696E-03 -0.4880E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82006551E-04  0.17469032E-04 -0.21644069E-03
 0.1000E-13  0.3192E-04  0.1749E-03 -0.4905E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87314182E-04  0.18080687E-04 -0.22467367E-03
 0.1000E-12  0.2409E-04  0.1801E-03 -0.4914E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.92814994E-04  0.18677027E-04 -0.23302498E-03
 0.1000E-11  0.1301E-04  0.1861E-03 -0.4907E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.99837783E-04  0.19387843E-04 -0.24343722E-03
 0.1000E-10 -0.1110E-05  0.1923E-03 -0.4873E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10790886E-03  0.20139274E-04 -0.25508288E-03
 0.1000E-09 -0.1931E-04  0.1990E-03 -0.4806E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11742024E-03  0.20948769E-04 -0.26843793E-03
 0.1000E-08 -0.4409E-04  0.2062E-03 -0.4684E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12927352E-03  0.21854802E-04 -0.28458551E-03
 0.1000E-07 -0.8163E-04  0.2148E-03 -0.4460E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14575826E-03  0.22964623E-04 -0.30632063E-03
 0.1000E-06 -0.1509E-03  0.2264E-03 -0.3972E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17330552E-03  0.24504752E-04 -0.34113465E-03
 0.1000E-05 -0.2846E-03  0.2404E-03 -0.2889E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22088927E-03  0.26508899E-04 -0.39812992E-03
 0.1000E-04 -0.5709E-03  0.2562E-03 -0.3211E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.31236333E-03  0.29021910E-04 -0.50128924E-03
 0.1000E-03 -0.1283E-02  0.2712E-03  0.6504E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.51945691E-03  0.31877665E-04 -0.72122037E-03
 0.1000E-02 -0.2862E-02  0.2807E-03  0.2209E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.95341642E-03  0.34106411E-04 -0.11634856E-02
 0.1000E-01 -0.5949E-02  0.2905E-03  0.5282E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.17844221E-02  0.35670718E-04 -0.19943847E-02
 0.1000E+00 -0.1160E-01  0.3252E-03  0.1090E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.33019173E-02  0.38662181E-04 -0.35001775E-02
 0.1000E+01 -0.1698E-01  0.4286E-03  0.1618E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.47583382E-02  0.50548772E-04 -0.49649228E-02
 0.1000E+02 -0.1931E-01  0.6420E-03  0.1829E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.54005773E-02  0.83572264E-04 -0.57064086E-02
 0.1000E+03 -0.2093E-01  0.1069E-02  0.1949E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.58350821E-02  0.15745679E-03 -0.63915327E-02
 0.1000E+04 -0.2071E-01  0.1952E-02  0.1839E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.57256420E-02  0.31778560E-03 -0.68607281E-02
 0.1000E+05 -0.1997E-01  0.3297E-02  0.1632E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.54393911E-02  0.56414085E-03 -0.74656123E-02
 0.1000E+06 -0.1917E-01  0.4619E-02  0.1420E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.51606601E-02  0.81033111E-03 -0.80739181E-02
 0.1000E+07 -0.1846E-01  0.5645E-02  0.1248E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.49459591E-02  0.10051058E-02 -0.85583980E-02
 0.1000E+08 -0.1790E-01  0.6362E-02  0.1120E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.47967645E-02  0.11438412E-02 -0.89057734E-02
 0.1000E+09 -0.1748E-01  0.6838E-02  0.1031E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.46988379E-02  0.12374250E-02 -0.91420767E-02
 0.1000E+10 -0.1715E-01  0.7151E-02  0.9670E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46372511E-02  0.13000408E-02 -0.93036835E-02
 0.1000E+11 -0.1686E-01  0.7346E-02  0.9188E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.46044769E-02  0.13401654E-02 -0.94135471E-02
 0.1000E+12 -0.1680E-01  0.7381E-02  0.9095E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45991374E-02  0.13474573E-02 -0.94340731E-02
 0.1000E+13 -0.1641E-01  0.7506E-02  0.8573E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45951358E-02  0.13747103E-02 -0.95261903E-02
 0.1000E+14 -0.1640E-01  0.7508E-02  0.8565E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45951420E-02  0.13751137E-02 -0.95276033E-02
 0.1000E+15 -0.1626E-01  0.7544E-02  0.8390E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45952612E-02  0.13834500E-02 -0.95570551E-02
 0.1000E+16 -0.1625E-01  0.7546E-02  0.8382E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.45955004E-02  0.13837652E-02 -0.95583871E-02
