  LS    nlcreq                        Temp                       Time    
  1     0.44277112037965E-15          150.0000                       -1301.7181818182
  2     0.20005439460457E-02           96.0000                       -1172.2181818182
  3     0.44915476488201E-02           25.0000                       -1001.8181818182
  4     0.53896031120910E-02           25.0000                          -1.8181818182
  5     0.53896911292222E-02           30.0000                          -0.9090909091
  6     0.53897243015483E-02           35.0000                           0.0000000000
  7     0.53897518871953E-02           40.0000                           0.9090909091
  8     0.53898178433440E-02           45.0000                           1.8181818182
  9     0.53900330984457E-02           50.0000                           2.7272727273
  10    0.53907096543933E-02           55.0000                           3.6363636364
  11    0.53926335872402E-02           60.0000                           4.5454545455
  12    0.53975811586201E-02           65.0000                           5.4545454545
  13    0.54089296228824E-02           70.0000                           6.3636363636
  14    0.54315775689530E-02           75.0000                           7.2727272727
  15    0.54711637393433E-02           80.0000                           8.1818181818
  16    0.55322124503353E-02           85.0000                           9.0909090909
  17    0.56167112163283E-02           90.0000                          10.0000000000
  18    0.57231781275466E-02           95.0000                          10.9090909091
  19    0.58475576028214E-02          100.0000                          11.8181818182
  20    0.59843363389633E-02          105.0000                          12.7272727273
  21    0.61282280714381E-02          110.0000                          13.6363636364
  22    0.62742208556009E-02          115.0000                          14.5454545454
  23    0.64168464158002E-02          120.0000                          15.4545454545
  24    0.65518019494520E-02          125.0000                          16.3636363636
  25    0.69388919003585E-02          125.0000                        1786.3636363636
  26    0.69388927767816E-02          119.5000                        1787.3636363636
  27    0.69389146800290E-02          114.0000                        1788.3636363636
  28    0.69393719583475E-02          108.5000                        1789.3636363636
  29    0.69427098458242E-02          103.0000                        1790.3636363636
  30    0.69549605727765E-02           97.5000                        1791.3636363636
  31    0.69836581485659E-02           92.0000                        1792.3636363636
  32    0.70336868404233E-02           86.5000                        1793.3636363636
  33    0.71062189718228E-02           81.0000                        1794.3636363636
  34    0.71987821210534E-02           75.5000                        1795.3636363636
  35    0.73064054221309E-02           70.0000                        1796.3636363636
  36    0.74247762892927E-02           64.5000                        1797.3636363636
  37    0.75503097110779E-02           59.0000                        1798.3636363636
  38    0.76799418523403E-02           53.5000                        1799.3636363636
  39    0.78113650226365E-02           48.0000                        1800.3636363636
  40    0.79428129907043E-02           42.5000                        1801.3636363636
  41    0.80729486345916E-02           37.0000                        1802.3636363636
  42    0.82006423569100E-02           31.5000                        1803.3636363636
  43    0.83250686825630E-02           26.0000                        1804.3636363636
