 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14 -0.2039E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31056854E-04  0.12659162E-04 -0.87609468E-04
 0.1000E-13 -0.2129E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31056995E-04  0.12660113E-04 -0.87608121E-04
 0.1000E-12 -0.2109E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057167E-04  0.12660269E-04 -0.87608583E-04
 0.1000E-11 -0.2106E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057210E-04  0.12660311E-04 -0.87608704E-04
 0.1000E-10 -0.2105E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057222E-04  0.12660324E-04 -0.87608739E-04
 0.1000E-09 -0.2105E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057226E-04  0.12660328E-04 -0.87608750E-04
 0.1000E-08 -0.2105E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057227E-04  0.12660329E-04 -0.87608753E-04
 0.1000E-07 -0.2105E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057227E-04  0.12660329E-04 -0.87608755E-04
 0.1000E-06 -0.2105E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057227E-04  0.12660330E-04 -0.87608755E-04
 0.1000E-05 -0.2105E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057228E-04  0.12660330E-04 -0.87608756E-04
 0.1000E-04 -0.2105E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057229E-04  0.12660330E-04 -0.87608758E-04
 0.1000E-03 -0.2106E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057246E-04  0.12660333E-04 -0.87608784E-04
 0.1000E-02 -0.2114E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31057413E-04  0.12660362E-04 -0.87609043E-04
 0.1000E-01 -0.2197E-06  0.1388E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31059079E-04  0.12660656E-04 -0.87611628E-04
 0.1000E+00 -0.3013E-06  0.1389E-03 -0.4145E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31075606E-04  0.12663565E-04 -0.87637275E-04
 0.1000E+01 -0.1058E-05  0.1392E-03 -0.4144E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31228504E-04  0.12690472E-04 -0.87874436E-04
 0.1000E+02 -0.4953E-05  0.1406E-03 -0.4138E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.32012567E-04  0.12828450E-04 -0.89087210E-04
 0.1000E+03 -0.9491E-05  0.1426E-03 -0.4134E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.33018448E-04  0.13028255E-04 -0.90664130E-04
 0.1000E+04 -0.9764E-05  0.1480E-03 -0.4197E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.34538733E-04  0.13608382E-04 -0.93434165E-04
 0.1000E+05  0.1483E-04  0.1656E-03 -0.4571E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38008646E-04  0.15896264E-04 -0.10110831E-03
 0.1000E+06  0.8788E-04  0.2042E-03 -0.5517E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.44754743E-04  0.21321420E-04 -0.11748972E-03
 0.1000E+07  0.1810E-03  0.2561E-03 -0.6759E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.53184990E-04  0.28484889E-04 -0.13875455E-03
 0.1000E+08  0.2705E-03  0.3113E-03 -0.8031E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.61801477E-04  0.35928208E-04 -0.16098457E-03
 0.1000E+09  0.3485E-03  0.3654E-03 -0.9221E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69798621E-04  0.43078178E-04 -0.18230263E-03
 0.1000E+10  0.4148E-03  0.4186E-03 -0.1032E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.77381785E-04  0.50071972E-04 -0.20314610E-03
 0.1000E+11  0.4735E-03  0.4737E-03 -0.1140E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.85225998E-04  0.57410474E-04 -0.22511677E-03
 0.1000E+12  0.5311E-03  0.5370E-03 -0.1256E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.94748646E-04  0.66146807E-04 -0.25166037E-03
 0.1000E+13  0.6001E-03  0.6259E-03 -0.1412E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.10932787E-03  0.79054282E-04 -0.29155803E-03
 0.1000E+14  0.6917E-03  0.7629E-03 -0.1639E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.13335142E-03  0.99980937E-04 -0.35659768E-03
 0.1000E+15  0.8232E-03  0.1003E-02 -0.2007E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.17787894E-03  0.13846780E-03 -0.47622516E-03
 0.1000E+16  0.1034E-02  0.1502E-02 -0.2709E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.27562779E-03  0.22233333E-03 -0.73649371E-03
