 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14 -0.3982E-05  0.1529E-03 -0.4305E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.36088516E-04  0.14323004E-04 -0.96774267E-04
 0.1000E-13 -0.1530E-04  0.1567E-03 -0.4271E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.38194961E-04  0.14693423E-04 -0.99940051E-04
 0.1000E-12 -0.2799E-04  0.1603E-03 -0.4220E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.40366698E-04  0.15049380E-04 -0.10312976E-03
 0.1000E-11 -0.4538E-04  0.1646E-03 -0.4136E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.43124345E-04  0.15467860E-04 -0.10708143E-03
 0.1000E-10 -0.6687E-04  0.1690E-03 -0.4014E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.46274225E-04  0.15903182E-04 -0.11147060E-03
 0.1000E-09 -0.9390E-04  0.1737E-03 -0.3842E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49963563E-04  0.16364337E-04 -0.11647065E-03
 0.1000E-08 -0.1298E-03  0.1789E-03 -0.3590E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.54530251E-04  0.16870294E-04 -0.12247337E-03
 0.1000E-07 -0.1832E-03  0.1850E-03 -0.3186E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.60834757E-04  0.17475927E-04 -0.13049458E-03
 0.1000E-06 -0.2792E-03  0.1931E-03 -0.2398E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71269202E-04  0.18289100E-04 -0.14322975E-03
 0.1000E-05 -0.4598E-03  0.2031E-03 -0.8047E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.89070209E-04  0.19298368E-04 -0.16387481E-03
 0.1000E-04 -0.8375E-03  0.2145E-03  0.2725E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12280542E-03  0.20484498E-04 -0.20091921E-03
 0.1000E-03 -0.1758E-02  0.2258E-03  0.1168E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.19808076E-03  0.21716536E-04 -0.27949974E-03
 0.1000E-02 -0.3778E-02  0.2329E-03  0.3172E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.35425466E-03  0.22581611E-04 -0.43750034E-03
 0.1000E-01 -0.7736E-02  0.2363E-03  0.7123E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.65204946E-03  0.23130958E-04 -0.73481704E-03
 0.1000E+00 -0.1505E-01  0.2394E-03  0.1444E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.11954507E-02  0.24191381E-04 -0.12742957E-02
 0.1000E+01 -0.2204E-01  0.2483E-03  0.2143E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.17218644E-02  0.30265787E-04 -0.18031844E-02
 0.1000E+02 -0.2477E-01  0.2855E-03  0.2412E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.19756383E-02  0.56931766E-04 -0.21021944E-02
 0.1000E+03 -0.2548E-01  0.4525E-03  0.2468E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.22039817E-02  0.15254370E-03 -0.25072618E-02
 0.1000E+04 -0.2105E-01  0.1180E-02  0.1954E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.23460328E-02  0.43811729E-03 -0.31885587E-02
 0.1000E+05 -0.1454E-01  0.2726E-02  0.1154E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.24849114E-02  0.86106205E-03 -0.41206533E-02
 0.1000E+06 -0.8729E-02  0.4636E-02  0.3859E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.25886530E-02  0.12665104E-02 -0.49776907E-02
 0.1000E+07 -0.4381E-02  0.6427E-02 -0.2248E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26513077E-02  0.15844960E-02 -0.56265683E-02
 0.1000E+08 -0.1321E-02  0.7915E-02 -0.6773E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26878578E-02  0.18132358E-02 -0.60823964E-02
 0.1000E+09  0.7775E-03  0.9043E-02 -0.9986E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.27103927E-02  0.19688057E-02 -0.63888969E-02
 0.1000E+10  0.2253E-02  0.9900E-02 -0.1231E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27259113E-02  0.20742223E-02 -0.65962044E-02
 0.1000E+11  0.3305E-02  0.1052E-01 -0.1397E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27376399E-02  0.21436985E-02 -0.67339888E-02
 0.1000E+12  0.3497E-02  0.1063E-01 -0.1427E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27396120E-02  0.21559680E-02 -0.67581941E-02
 0.1000E+13  0.4314E-02  0.1110E-01 -0.1556E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27493212E-02  0.22051655E-02 -0.68569566E-02
 0.1000E+14  0.4486E-02  0.1120E-01 -0.1583E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27512914E-02  0.22146654E-02 -0.68760826E-02
 0.1000E+15  0.5062E-02  0.1151E-01 -0.1672E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27584379E-02  0.22419890E-02 -0.69325254E-02
 0.1000E+16  0.5325E-02  0.1164E-01 -0.1711E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.27616021E-02  0.22524566E-02 -0.69545390E-02
