 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.2994E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68904767E-04  0.14961871E-04 -0.19176603E-03
 0.1000E-13  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906085E-04  0.14963103E-04 -0.19176235E-03
 0.1000E-12  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906463E-04  0.14963275E-04 -0.19176335E-03
 0.1000E-11  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906578E-04  0.14963324E-04 -0.19176364E-03
 0.1000E-10  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906616E-04  0.14963339E-04 -0.19176374E-03
 0.1000E-09  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906628E-04  0.14963344E-04 -0.19176377E-03
 0.1000E-08  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906632E-04  0.14963345E-04 -0.19176378E-03
 0.1000E-07  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906634E-04  0.14963346E-04 -0.19176378E-03
 0.1000E-06  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906634E-04  0.14963346E-04 -0.19176378E-03
 0.1000E-05  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906635E-04  0.14963346E-04 -0.19176378E-03
 0.1000E-04  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906639E-04  0.14963346E-04 -0.19176379E-03
 0.1000E-03  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68906679E-04  0.14963351E-04 -0.19176385E-03
 0.1000E-02  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68907078E-04  0.14963394E-04 -0.19176448E-03
 0.1000E-01  0.2993E-04  0.1491E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68911069E-04  0.14963829E-04 -0.19177076E-03
 0.1000E+00  0.2987E-04  0.1492E-03 -0.4533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.68950665E-04  0.14968147E-04 -0.19183308E-03
 0.1000E+01  0.2935E-04  0.1495E-03 -0.4535E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69316999E-04  0.15008068E-04 -0.19240937E-03
 0.1000E+02  0.2699E-04  0.1517E-03 -0.4551E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71252948E-04  0.15239928E-04 -0.19551189E-03
 0.1000E+03  0.2410E-04  0.1545E-03 -0.4569E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73674924E-04  0.15544426E-04 -0.19940721E-03
 0.1000E+04  0.2360E-04  0.1602E-03 -0.4637E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.76856101E-04  0.16177859E-04 -0.20512937E-03
 0.1000E+05  0.3711E-04  0.1788E-03 -0.4941E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82496759E-04  0.18254843E-04 -0.21784303E-03
 0.1000E+06  0.7275E-04  0.2144E-03 -0.5588E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.91115220E-04  0.22372937E-04 -0.23994731E-03
 0.1000E+07  0.1144E-03  0.2572E-03 -0.6361E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10138735E-03  0.27488935E-04 -0.26720122E-03
 0.1000E+08  0.1511E-03  0.2999E-03 -0.7103E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11229506E-03  0.32786533E-04 -0.29619820E-03
 0.1000E+09  0.1801E-03  0.3396E-03 -0.7757E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12290927E-03  0.37917266E-04 -0.32475182E-03
 0.1000E+10  0.2008E-03  0.3776E-03 -0.8329E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13369520E-03  0.42993259E-04 -0.35368681E-03
 0.1000E+11  0.2136E-03  0.4168E-03 -0.8850E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14564073E-03  0.48394193E-04 -0.38531069E-03
 0.1000E+12  0.2167E-03  0.4630E-03 -0.9362E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16090480E-03  0.54923505E-04 -0.42471622E-03
 0.1000E+13  0.2016E-03  0.5293E-03 -0.9919E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18492337E-03  0.64595628E-04 -0.48480663E-03
 0.1000E+14  0.1485E-03  0.6306E-03 -0.1047E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.22472781E-03  0.80029074E-04 -0.58214982E-03
 0.1000E+15 -0.3146E-05  0.8018E-03 -0.1077E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.29871111E-03  0.10752724E-03 -0.75818580E-03
 0.1000E+16 -0.4519E-03  0.1138E-02 -0.9767E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.46127444E-03  0.16499615E-03 -0.11324339E-02
