 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69121499E-04  0.15101075E-04 -0.19247567E-03
 0.1000E-13  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69122881E-04  0.15102275E-04 -0.19247195E-03
 0.1000E-12  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123259E-04  0.15102445E-04 -0.19247294E-03
 0.1000E-11  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123374E-04  0.15102493E-04 -0.19247323E-03
 0.1000E-10  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123412E-04  0.15102507E-04 -0.19247332E-03
 0.1000E-09  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123424E-04  0.15102512E-04 -0.19247335E-03
 0.1000E-08  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123428E-04  0.15102514E-04 -0.19247336E-03
 0.1000E-07  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123430E-04  0.15102514E-04 -0.19247336E-03
 0.1000E-06  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123434E-04  0.15102515E-04 -0.19247337E-03
 0.1000E-05  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123472E-04  0.15102519E-04 -0.19247343E-03
 0.1000E-04  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69123846E-04  0.15102560E-04 -0.19247402E-03
 0.1000E-03  0.3185E-04  0.1503E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69127580E-04  0.15102972E-04 -0.19247991E-03
 0.1000E-02  0.3179E-04  0.1504E-03 -0.4561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69164648E-04  0.15107065E-04 -0.19253840E-03
 0.1000E-01  0.3131E-04  0.1507E-03 -0.4563E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69509248E-04  0.15145074E-04 -0.19308192E-03
 0.1000E+00  0.2869E-04  0.1525E-03 -0.4572E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71338695E-04  0.15345463E-04 -0.19595734E-03
 0.1000E+01  0.2581E-04  0.1553E-03 -0.4592E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73769915E-04  0.15647261E-04 -0.19986713E-03
 0.1000E+02  0.2207E-04  0.1584E-03 -0.4608E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.76573456E-04  0.15983654E-04 -0.20430947E-03
 0.1000E+03  0.1941E-04  0.1642E-03 -0.4661E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.80384262E-04  0.16621173E-04 -0.21080741E-03
 0.1000E+04  0.2947E-04  0.1814E-03 -0.4924E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.86132982E-04  0.18549795E-04 -0.22325416E-03
 0.1000E+05  0.6218E-04  0.2179E-03 -0.5561E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.95620737E-04  0.22788852E-04 -0.24683721E-03
 0.1000E+06  0.1034E-03  0.2648E-03 -0.6376E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10738900E-03  0.28428369E-04 -0.27754941E-03
 0.1000E+07  0.1412E-03  0.3117E-03 -0.7169E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11932230E-03  0.34305204E-04 -0.30960931E-03
 0.1000E+08  0.1705E-03  0.3561E-03 -0.7871E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13123482E-03  0.40093720E-04 -0.34180878E-03
 0.1000E+09  0.1901E-03  0.4000E-03 -0.8493E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14404333E-03  0.46046089E-04 -0.37596821E-03
 0.1000E+10  0.1985E-03  0.4489E-03 -0.9073E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15981718E-03  0.52895754E-04 -0.41680503E-03
 0.1000E+11  0.1873E-03  0.5161E-03 -0.9669E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18407886E-03  0.62658469E-04 -0.47729006E-03
 0.1000E+12  0.1367E-03  0.6170E-03 -0.1024E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.22367208E-03  0.77948022E-04 -0.57375487E-03
 0.1000E+13 -0.1192E-04  0.7850E-03 -0.1052E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.29655744E-03  0.10483296E-03 -0.74634013E-03
 0.1000E+14 -0.4519E-03  0.1114E-02 -0.9533E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45623420E-03  0.16077575E-03 -0.11120581E-02
 0.1000E+15 -0.1533E-02  0.1727E-02 -0.4961E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78339155E-03  0.27027133E-03 -0.18389985E-02
 0.1000E+16 -0.3747E-02  0.2830E-02  0.6074E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14044897E-02  0.47160061E-03 -0.31875659E-02
