 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.3384E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69345625E-04  0.15244563E-04 -0.19320825E-03
 0.1000E-13  0.3383E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69347072E-04  0.15245730E-04 -0.19320448E-03
 0.1000E-12  0.3383E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69347450E-04  0.15245898E-04 -0.19320547E-03
 0.1000E-11  0.3383E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69347565E-04  0.15245945E-04 -0.19320575E-03
 0.1000E-10  0.3383E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69347602E-04  0.15245959E-04 -0.19320584E-03
 0.1000E-09  0.3383E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69347618E-04  0.15245964E-04 -0.19320588E-03
 0.1000E-08  0.3383E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69347656E-04  0.15245969E-04 -0.19320594E-03
 0.1000E-07  0.3383E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69347993E-04  0.15246007E-04 -0.19320648E-03
 0.1000E-06  0.3383E-04  0.1516E-03 -0.4589E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69351346E-04  0.15246384E-04 -0.19321179E-03
 0.1000E-05  0.3378E-04  0.1516E-03 -0.4590E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69384658E-04  0.15250128E-04 -0.19326454E-03
 0.1000E-04  0.3334E-04  0.1519E-03 -0.4591E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69696613E-04  0.15285152E-04 -0.19375838E-03
 0.1000E-03  0.3087E-04  0.1537E-03 -0.4601E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71445885E-04  0.15480181E-04 -0.19651835E-03
 0.1000E-02  0.2801E-04  0.1565E-03 -0.4621E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73860852E-04  0.15781891E-04 -0.20040952E-03
 0.1000E-01  0.2409E-04  0.1594E-03 -0.4633E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.76605382E-04  0.16094583E-04 -0.20471581E-03
 0.1000E+00  0.1878E-04  0.1628E-03 -0.4642E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.80082896E-04  0.16477226E-04 -0.21009813E-03
 0.1000E+01  0.1238E-04  0.1667E-03 -0.4647E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84068388E-04  0.16908308E-04 -0.21619608E-03
 0.1000E+02  0.5258E-05  0.1727E-03 -0.4668E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.89269746E-04  0.17580822E-04 -0.22440720E-03
 0.1000E+03  0.5933E-05  0.1892E-03 -0.4854E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.97152434E-04  0.19457049E-04 -0.23924473E-03
 0.1000E+04  0.3143E-04  0.2279E-03 -0.5458E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10868541E-03  0.23991324E-04 -0.26624885E-03
 0.1000E+05  0.7138E-04  0.2818E-03 -0.6331E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12258791E-03  0.30563235E-04 -0.30247147E-03
 0.1000E+06  0.1087E-03  0.3397E-03 -0.7228E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13798064E-03  0.37960963E-04 -0.34347804E-03
 0.1000E+07  0.1334E-03  0.3997E-03 -0.8047E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15580750E-03  0.46024854E-04 -0.38993969E-03
 0.1000E+08  0.1345E-03  0.4726E-03 -0.8797E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18166423E-03  0.56337847E-04 -0.45341740E-03
 0.1000E+09  0.9324E-04  0.5739E-03 -0.9441E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22222658E-03  0.71467647E-04 -0.54982352E-03
 0.1000E+10 -0.4766E-04  0.7361E-03 -0.9732E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.29454192E-03  0.97133266E-04 -0.71703165E-03
 0.1000E+11 -0.4808E-03  0.1046E-02 -0.8610E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45061562E-03  0.14940781E-03 -0.10655180E-02
 0.1000E+12 -0.1544E-02  0.1624E-02 -0.3855E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.76901380E-03  0.25198045E-03 -0.17584256E-02
 0.1000E+13 -0.3725E-02  0.2671E-02  0.7416E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13736001E-02  0.44235404E-03 -0.30512122E-02
 0.1000E+14 -0.7802E-02  0.4532E-02  0.2953E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24810478E-02  0.78654374E-03 -0.53837046E-02
 0.1000E+15 -0.1191E-01  0.6413E-02  0.5184E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.36156803E-02  0.11453648E-02 -0.77708282E-02
 0.1000E+16 -0.1373E-01  0.7320E-02  0.6097E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.41426626E-02  0.13248681E-02 -0.89164513E-02
