  LS    nlcreq                        Temp                       Time    
  1     0.44277112037965E-15          150.0000                       -1301.7181818182
  2     0.19880024232250E-02           96.0000                       -1172.2181818182
  3     0.44782197280647E-02           25.0000                       -1001.8181818182
  4     0.53759534477643E-02           25.0000                          -1.8181818182
  5     0.53760413386783E-02           30.0000                          -0.9090909091
  6     0.53760743928633E-02           35.0000                           0.0000000000
  7     0.53761017819580E-02           40.0000                           0.9090909091
  8     0.53761672781272E-02           45.0000                           1.8181818182
  9     0.53763814591698E-02           50.0000                           2.7272727273
  10    0.53770560051676E-02           55.0000                           3.6363636364
  11    0.53789768785901E-02           60.0000                           4.5454545455
  12    0.53839209912779E-02           65.0000                           5.4545454545
  13    0.53952567329390E-02           70.0000                           6.3636363636
  14    0.54178355569611E-02           75.0000                           7.2727272727
  15    0.54572745739230E-02           80.0000                           8.1818181818
  16    0.55181743886149E-02           85.0000                           9.0909090909
  17    0.56025208947718E-02           90.0000                          10.0000000000
  18    0.57088565525428E-02           95.0000                          10.9090909091
  19    0.58335785747978E-02          100.0000                          11.8181818182
  20    0.59712453448918E-02          105.0000                          12.7272727273
  21    0.61160853817460E-02          110.0000                          13.6363636364
  22    0.62627769757922E-02          115.0000                          14.5454545454
  23    0.64068931746246E-02          120.0000                          15.4545454545
  24    0.65437961733128E-02          125.0000                          16.3636363636
  25    0.69214266954110E-02          125.0000                        1786.3636363636
  26    0.69214274924931E-02          119.5000                        1787.3636363636
  27    0.69214500917609E-02          114.0000                        1788.3636363636
  28    0.69219242068027E-02          108.5000                        1789.3636363636
  29    0.69253509233521E-02          103.0000                        1790.3636363636
  30    0.69378235700286E-02           97.5000                        1791.3636363636
  31    0.69668907161901E-02           92.0000                        1792.3636363636
  32    0.70174088069987E-02           86.5000                        1793.3636363636
  33    0.70905118079241E-02           81.0000                        1794.3636363636
  34    0.71836904544436E-02           75.5000                        1795.3636363636
  35    0.72919265827604E-02           70.0000                        1796.3636363636
  36    0.74108830817566E-02           64.5000                        1797.3636363636
  37    0.75369623133742E-02           59.0000                        1798.3636363636
  38    0.76670935546198E-02           53.5000                        1799.3636363636
  39    0.77989686254700E-02           48.0000                        1800.3636363636
  40    0.79308215917025E-02           42.5000                        1801.3636363636
  41    0.80613180451141E-02           37.0000                        1802.3636363636
  42    0.81893315713004E-02           31.5000                        1803.3636363636
  43    0.83140407566476E-02           26.0000                        1804.3636363636
  44    0.84330992539612E-02           20.5000                        1805.3636363636
  45    0.85461048027451E-02           15.0000                        1806.3636363636
  46    0.86530362982533E-02            9.5000                        1807.3636363636
  47    0.87538232944567E-02            4.0000                        1808.3636363636
  48    0.88483904665246E-02           -1.5000                        1809.3636363636
  49    0.89366004906176E-02           -7.0000                        1810.3636363636
  50    0.90183564707471E-02          -12.5000                        1811.3636363636
  51    0.90936199153881E-02          -18.0000                        1812.3636363636
  52    0.91623656059423E-02          -23.5000                        1813.3636363636
  53    0.92246061792577E-02          -29.0000                        1814.3636363636
  54    0.92803938527303E-02          -34.5000                        1815.3636363636
  55    0.93298384720620E-02          -40.0000                        1816.3636363636
  56    0.10946200056299E-01          -40.0000                        3586.3636363636
  57    0.10946379076236E-01          -33.5000                        3587.5454545454
  58    0.10946505743879E-01          -27.0000                        3588.7272727272
  59    0.10946588799488E-01          -20.5000                        3589.9090909091
  60    0.10946642175213E-01          -14.0000                        3591.0909090909
  61    0.10946681295192E-01           -7.5000                        3592.2727272727
  62    0.10946725943597E-01           -1.0000                        3593.4545454545
  63    0.10946818735487E-01            5.5000                        3594.6363636363
  64    0.10947078351410E-01           12.0000                        3595.8181818181
  65    0.10947843541171E-01           18.5000                        3596.9999999999
  66    0.10949986685371E-01           25.0000                        3598.1818181817
  67    0.10953469512267E-01           30.0000                        3599.0909090908
  68    0.10960361263669E-01           35.0000                        3599.9999999999
  69    0.10973086358917E-01           40.0000                        3600.9090909090
  70    0.10994605320304E-01           45.0000                        3601.8181818181
  71    0.11028295035956E-01           50.0000                        3602.7272727272
  72    0.11077195989133E-01           55.0000                        3603.6363636363
  73    0.11143921843182E-01           60.0000                        3604.5454545454
  74    0.11230161246161E-01           65.0000                        3605.4545454544
  75    0.11335268322425E-01           70.0000                        3606.3636363635
  76    0.11457342343932E-01           75.0000                        3607.2727272726
  77    0.11594251600124E-01           80.0000                        3608.1818181817
  78    0.11743677191970E-01           85.0000                        3609.0909090908
  79    0.11903063080336E-01           90.0000                        3609.9999999999
  80    0.12070668390495E-01           95.0000                        3610.9090909090
  81    0.12243931787177E-01          100.0000                        3611.8181818181
  82    0.12420714837161E-01          105.0000                        3612.7272727272
  83    0.12599261596795E-01          110.0000                        3613.6363636363
  84    0.12778426116468E-01          115.0000                        3614.5454545453
  85    0.12957339622651E-01          120.0000                        3615.4545454544
  86    0.13134906353470E-01          125.0000                        3616.3636363635
  87    0.13993929526102E-01          125.0000                        5386.3636363635
  88    0.13993932321366E-01          119.5000                        5387.3636363635
  89    0.13993962111465E-01          114.0000                        5388.3636363635
  90    0.13994366437582E-01          108.5000                        5389.3636363635
  91    0.13996936118096E-01          103.0000                        5390.3636363635
  92    0.14005932636252E-01           97.5000                        5391.3636363635
  93    0.14026853703127E-01           92.0000                        5392.3636363635
  94    0.14063956756365E-01           86.5000                        5393.3636363635
  95    0.14119316230033E-01           81.0000                        5394.3636363635
  96    0.14192357851184E-01           75.5000                        5395.3636363635
  97    0.14280215601198E-01           70.0000                        5396.3636363635
  98    0.14379788841486E-01           64.5000                        5397.3636363635
  99    0.14488080981408E-01           59.0000                        5398.3636363635
  100   0.14602258881151E-01           53.5000                        5399.3636363635
  101   0.14719998058042E-01           48.0000                        5400.3636363635
  102   0.14839414586323E-01           42.5000                        5401.3636363635
  103   0.14959000175089E-01           37.0000                        5402.3636363635
  104   0.15077461484235E-01           31.5000                        5403.3636363635
  105   0.15193807121516E-01           26.0000                        5404.3636363635
  106   0.15305809085677E-01           20.5000                        5405.3636363635
  107   0.15412866429031E-01           15.0000                        5406.3636363635
  108   0.15514752596065E-01            9.5000                        5407.3636363635
  109   0.15611246386493E-01            4.0000                        5408.3636363635
  110   0.15702143722903E-01           -1.5000                        5409.3636363635
  111   0.15787222494380E-01           -7.0000                        5410.3636363635
  112   0.15866313616668E-01          -12.5000                        5411.3636363635
  113   0.15939315597634E-01          -18.0000                        5412.3636363635
  114   0.16006149085379E-01          -23.5000                        5413.3636363635
  115   0.16066772628032E-01          -29.0000                        5414.3636363635
  116   0.16121204712649E-01          -34.5000                        5415.3636363635
  117   0.16169523613405E-01          -40.0000                        5416.3636363635
  118   0.17745876618053E-01          -40.0000                        7186.3636363635
  119   0.17746049026626E-01          -33.5000                        7187.5454545453
  120   0.17746169377584E-01          -27.0000                        7188.7272727271
  121   0.17746246399938E-01          -20.5000                        7189.9090909090
  122   0.17746293604231E-01          -14.0000                        7191.0909090908
  123   0.17746324642066E-01           -7.5000                        7192.2727272726
  124   0.17746354565477E-01           -1.0000                        7193.4545454544
  125   0.17746412909326E-01            5.5000                        7194.6363636362
  126   0.17746587817763E-01           12.0000                        7195.8181818180
  127   0.17747163357612E-01           18.5000                        7196.9999999998
  128   0.17748967394462E-01           25.0000                        7198.1818181816
  129   0.17752122298403E-01           30.0000                        7199.0909090907
  130   0.17758728800417E-01           35.0000                        7199.9999999998
  131   0.17771424821794E-01           40.0000                        7200.9090909089
  132   0.17793434995301E-01           45.0000                        7201.8181818180
  133   0.17828333402659E-01           50.0000                        7202.7272727271
  134   0.17879245050862E-01           55.0000                        7203.6363636362
  135   0.17948753647569E-01           60.0000                        7204.5454545453
  136   0.18038425282768E-01           65.0000                        7205.4545454543
  137   0.18147454945550E-01           70.0000                        7206.3636363634
  138   0.18273806800358E-01           75.0000                        7207.2727272725
  139   0.18415154505403E-01           80.0000                        7208.1818181816
  140   0.18569196914693E-01           85.0000                        7209.0909090907
  141   0.18734976643015E-01           90.0000                        7209.9999999998
  142   0.18907391536421E-01           95.0000                        7210.9090909089
  143   0.19086405526319E-01          100.0000                        7211.8181818180
  144   0.19270029647952E-01          105.0000                        7212.7272727271
  145   0.19456744299361E-01          110.0000                        7213.6363636362
  146   0.19645714142524E-01          115.0000                        7214.5454545453
  147   0.19836499763997E-01          120.0000                        7215.4545454543
  148   0.20028617895304E-01          125.0000                        7216.3636363634
  149   0.21121779354745E-01          125.0000                        8986.3636363634
  150   0.21121784114417E-01          119.5000                        8987.3636363634
  151   0.21121816923212E-01          114.0000                        8988.3636363634
  152   0.21122212355293E-01          108.5000                        8989.3636363634
  153   0.21124567261328E-01          103.0000                        8990.3636363634
  154   0.21132552652855E-01           97.5000                        8991.3636363634
  155   0.21150958202666E-01           92.0000                        8992.3636363634
  156   0.21183811637587E-01           86.5000                        8993.3636363634
  157   0.21233468309480E-01           81.0000                        8994.3636363634
  158   0.21299982020825E-01           75.5000                        8995.3636363634
  159   0.21381193023686E-01           70.0000                        8996.3636363634
  160   0.21474437633876E-01           64.5000                        8997.3636363634
  161   0.21576939578510E-01           59.0000                        8998.3636363634
  162   0.21685947726815E-01           53.5000                        8999.3636363634
  163   0.21799128070293E-01           48.0000                        9000.3636363634
  164   0.21914546009924E-01           42.5000                        9001.3636363634
  165   0.22030626949350E-01           37.0000                        9002.3636363634
  166   0.22146014271129E-01           31.5000                        9003.3636363634
  167   0.22259657069792E-01           26.0000                        9004.3636363634
  168   0.22369357315795E-01           20.5000                        9005.3636363634
  169   0.22474455761112E-01           15.0000                        9006.3636363634
  170   0.22574664149255E-01            9.5000                        9007.3636363634
  171   0.22669714952686E-01            4.0000                        9008.3636363634
  172   0.22759368502193E-01           -1.5000                        9009.3636363634
  173   0.22843375128384E-01           -7.0000                        9010.3636363634
  174   0.22921543348920E-01          -12.5000                        9011.3636363634
  175   0.22993752508546E-01          -18.0000                        9012.3636363634
  176   0.23059907473107E-01          -23.5000                        9013.3636363634
  177   0.23119953294220E-01          -29.0000                        9014.3636363634
  178   0.23173896771671E-01          -34.5000                        9015.3636363634
  179   0.23221806324049E-01          -40.0000                        9016.3636363634
  180   0.24785051598087E-01          -40.0000                       10786.3636363634
  181   0.24785221908420E-01          -33.5000                       10787.5454545452
  182   0.24785340375493E-01          -27.0000                       10788.7272727271
  183   0.24785415636055E-01          -20.5000                       10789.9090909089
  184   0.24785460999029E-01          -14.0000                       10791.0909090907
  185   0.24785489772100E-01           -7.5000                       10792.2727272725
  186   0.24785515529232E-01           -1.0000                       10793.4545454543
  187   0.24785564093394E-01            5.5000                       10794.6363636361
  188   0.24785714193420E-01           12.0000                       10795.8181818179
  189   0.24786232749433E-01           18.5000                       10796.9999999997
  190   0.24787938358170E-01           25.0000                       10798.1818181815
