 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.2294E-04  0.1523E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72671064E-04  0.15335056E-04 -0.20180670E-03
 0.1000E-13  0.2293E-04  0.1523E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72672374E-04  0.15336322E-04 -0.20180301E-03
 0.1000E-12  0.2293E-04  0.1523E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72672758E-04  0.15336502E-04 -0.20180403E-03
 0.1000E-11  0.2293E-04  0.1523E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72672893E-04  0.15336554E-04 -0.20180436E-03
 0.1000E-10  0.2293E-04  0.1523E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72673098E-04  0.15336587E-04 -0.20180472E-03
 0.1000E-09  0.2293E-04  0.1523E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72674782E-04  0.15336761E-04 -0.20180734E-03
 0.1000E-08  0.2291E-04  0.1523E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72691390E-04  0.15338443E-04 -0.20183310E-03
 0.1000E-07  0.2267E-04  0.1524E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.72851716E-04  0.15354664E-04 -0.20208166E-03
 0.1000E-06  0.2073E-04  0.1536E-03 -0.4717E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74139175E-04  0.15484286E-04 -0.20407367E-03
 0.1000E-05  0.1659E-04  0.1567E-03 -0.4735E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77230700E-04  0.15827924E-04 -0.20893170E-03
 0.1000E-04  0.1321E-04  0.1588E-03 -0.4741E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.79450499E-04  0.16057250E-04 -0.21234359E-03
 0.1000E-03  0.9645E-05  0.1609E-03 -0.4744E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.81699478E-04  0.16283939E-04 -0.21576976E-03
 0.1000E-02  0.5254E-05  0.1632E-03 -0.4745E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.84350799E-04  0.16543537E-04 -0.21976690E-03
 0.1000E-01  0.1176E-06  0.1657E-03 -0.4742E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87309297E-04  0.16823645E-04 -0.22417474E-03
 0.1000E+00 -0.6345E-05  0.1686E-03 -0.4732E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.90855525E-04  0.17146576E-04 -0.22938898E-03
 0.1000E+01 -0.1421E-04  0.1717E-03 -0.4714E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.94957469E-04  0.17503786E-04 -0.23533138E-03
 0.1000E+02 -0.2333E-04  0.1750E-03 -0.4686E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.99501045E-04  0.17885154E-04 -0.24182349E-03
 0.1000E+03 -0.3260E-04  0.1789E-03 -0.4660E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10426356E-03  0.18326933E-04 -0.24870555E-03
 0.1000E+04 -0.3820E-04  0.1882E-03 -0.4715E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11030749E-03  0.19391305E-04 -0.25889589E-03
 0.1000E+05 -0.2465E-04  0.2181E-03 -0.5128E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12029266E-03  0.22888094E-04 -0.28095371E-03
 0.1000E+06  0.1205E-04  0.2721E-03 -0.5967E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13378324E-03  0.29426149E-04 -0.31655002E-03
 0.1000E+07  0.5738E-04  0.3335E-03 -0.6950E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14713332E-03  0.37182416E-04 -0.35620283E-03
 0.1000E+08  0.9826E-04  0.3902E-03 -0.7852E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15880036E-03  0.44685723E-04 -0.39355350E-03
 0.1000E+09  0.1280E-03  0.4410E-03 -0.8605E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17010091E-03  0.51693419E-04 -0.42927854E-03
 0.1000E+10  0.1475E-03  0.4858E-03 -0.9213E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18061323E-03  0.58078566E-04 -0.46235674E-03
 0.1000E+11  0.1572E-03  0.5278E-03 -0.9711E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.19162245E-03  0.64219788E-04 -0.49540901E-03
 0.1000E+12  0.1574E-03  0.5693E-03 -0.1012E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.20374358E-03  0.70419960E-04 -0.53006716E-03
 0.1000E+13  0.1447E-03  0.6157E-03 -0.1047E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.21934596E-03  0.77503376E-04 -0.57172236E-03
 0.1000E+14  0.1190E-03  0.6687E-03 -0.1076E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.23893025E-03  0.85787738E-04 -0.62193241E-03
 0.1000E+15  0.7224E-04  0.7353E-03 -0.1100E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.26575219E-03  0.96418465E-04 -0.68814449E-03
 0.1000E+16 -0.9283E-05  0.8242E-03 -0.1111E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.30412937E-03  0.11098909E-03 -0.78047427E-03
