 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14 -0.3383E-05  0.1805E-03 -0.4888E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.96294067E-04  0.18519909E-04 -0.24017155E-03
 0.1000E-13 -0.1465E-04  0.1849E-03 -0.4859E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10207665E-03  0.19033696E-04 -0.24851389E-03
 0.1000E-12 -0.2507E-04  0.1885E-03 -0.4821E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10705132E-03  0.19448835E-04 -0.25555610E-03
 0.1000E-11 -0.3860E-04  0.1926E-03 -0.4762E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11319335E-03  0.19934633E-04 -0.26411212E-03
 0.1000E-10 -0.5745E-04  0.1976E-03 -0.4666E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12124660E-03  0.20527330E-04 -0.27510264E-03
 0.1000E-09 -0.8000E-04  0.2026E-03 -0.4535E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13028345E-03  0.21135118E-04 -0.28714263E-03
 0.1000E-08 -0.1025E-03  0.2069E-03 -0.4390E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13880546E-03  0.21659357E-04 -0.29824802E-03
 0.1000E-07 -0.1269E-03  0.2110E-03 -0.4222E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.14772273E-03  0.22167491E-04 -0.30966500E-03
 0.1000E-06 -0.1544E-03  0.2150E-03 -0.4023E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15730946E-03  0.22669075E-04 -0.32171425E-03
 0.1000E-05 -0.1856E-03  0.2189E-03 -0.3785E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.16786113E-03  0.23176321E-04 -0.33475133E-03
 0.1000E-04 -0.2221E-03  0.2229E-03 -0.3496E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.17975373E-03  0.23697046E-04 -0.34918972E-03
 0.1000E-03 -0.2698E-03  0.2274E-03 -0.3104E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.19478015E-03  0.24292334E-04 -0.36711919E-03
 0.1000E-02 -0.3336E-03  0.2323E-03 -0.2562E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21414602E-03  0.24970283E-04 -0.38977521E-03
 0.1000E-01 -0.4209E-03  0.2381E-03 -0.1798E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.23978469E-03  0.25779055E-04 -0.41926626E-03
 0.1000E+00 -0.5436E-03  0.2478E-03 -0.7212E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.27553494E-03  0.27121156E-04 -0.46081066E-03
 0.1000E+01 -0.7139E-03  0.2804E-03  0.6157E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.33004424E-03  0.31494122E-04 -0.53163797E-03
 0.1000E+02 -0.9658E-03  0.3737E-03  0.2196E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.41999703E-03  0.44424157E-04 -0.66797933E-03
 0.1000E+03 -0.1422E-02  0.5431E-03  0.5070E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.57192720E-03  0.69970014E-04 -0.91159855E-03
 0.1000E+04 -0.2242E-02  0.8106E-03  0.1061E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.82310902E-03  0.11424210E-03 -0.13222629E-02
 0.1000E+05 -0.3508E-02  0.1244E-02  0.1895E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.11907795E-02  0.18937587E-03 -0.19604252E-02
 0.1000E+06 -0.4960E-02  0.1890E-02  0.2708E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.15981287E-02  0.30267897E-03 -0.27748791E-02
 0.1000E+07 -0.6081E-02  0.2609E-02  0.3116E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.19097835E-02  0.43067713E-03 -0.35456870E-02
 0.1000E+08 -0.6702E-02  0.3229E-02  0.3123E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.20875760E-02  0.54261774E-03 -0.41246986E-02
 0.1000E+09 -0.7044E-02  0.3696E-02  0.3002E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.21908923E-02  0.62839768E-03 -0.45351309E-02
 0.1000E+10 -0.7258E-02  0.4039E-02  0.2877E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.22621803E-02  0.69230548E-03 -0.48349012E-02
 0.1000E+11 -0.7292E-02  0.4250E-02  0.2703E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.22902769E-02  0.73199395E-03 -0.50049525E-02
 0.1000E+12 -0.7584E-02  0.4490E-02  0.2755E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.23929868E-02  0.77763699E-03 -0.52695915E-02
 0.1000E+13 -0.7782E-02  0.4681E-02  0.2763E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24737499E-02  0.81392622E-03 -0.54788943E-02
 0.1000E+14 -0.7728E-02  0.4744E-02  0.2647E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24809541E-02  0.82625924E-03 -0.55300896E-02
 0.1000E+15 -0.7685E-02  0.4768E-02  0.2580E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24805113E-02  0.83100163E-03 -0.55466125E-02
 0.1000E+16 -0.7626E-02  0.4788E-02  0.2502E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24822184E-02  0.83492155E-03 -0.55623076E-02
