  LS    nlcreq                        Temp                       Time    
  1     0.69215060948340E-16          150.0000                       -1301.7181818182
  2     0.18049140610184E-02           96.0000                       -1172.2181818182
  3     0.42791488674634E-02           25.0000                       -1001.8181818182
  4     0.50721224012546E-02           25.0000                          -1.8181818182
  5     0.50722341252923E-02           30.0000                          -0.9090909091
  6     0.50722881780435E-02           35.0000                           0.0000000000
  7     0.50723197165748E-02           40.0000                           0.9090909091
  8     0.50723512170008E-02           45.0000                           1.8181818182
  9     0.50724116910654E-02           50.0000                           2.7272727273
  10    0.50725703730729E-02           55.0000                           3.6363636364
  11    0.50729983964019E-02           60.0000                           4.5454545455
  12    0.50740888933504E-02           65.0000                           5.4545454545
  13    0.50765892200194E-02           70.0000                           6.3636363636
  14    0.50816476157322E-02           75.0000                           7.2727272727
  15    0.50906424113208E-02           80.0000                           8.1818181818
  16    0.51046377183870E-02           85.0000                           9.0909090909
  17    0.51276232791136E-02           90.0000                          10.0000000000
  18    0.51706972192114E-02           95.0000                          10.9090909091
  19    0.52297293083395E-02          100.0000                          11.8181818182
  20    0.52800064561570E-02          105.0000                          12.7272727273
  21    0.53159171675678E-02          110.0000                          13.6363636364
  22    0.53441698245578E-02          115.0000                          14.5454545454
  23    0.53714883300525E-02          120.0000                          15.4545454545
  24    0.54002265319937E-02          125.0000                          16.3636363636
  25    0.57095296725366E-02          125.0000                        1786.3636363636
  26    0.57095360683629E-02          119.5000                        1787.3636363636
  27    0.57095710837909E-02          114.0000                        1788.3636363636
  28    0.57105939511022E-02          108.5000                        1789.3636363636
  29    0.57230794775515E-02          103.0000                        1790.3636363636
  30    0.57862175829325E-02           97.5000                        1791.3636363636
  31    0.59458074468784E-02           92.0000                        1792.3636363636
  32    0.61404203798886E-02           86.5000                        1793.3636363636
  33    0.63035068510899E-02           81.0000                        1794.3636363636
  34    0.64459554933543E-02           75.5000                        1795.3636363636
  35    0.65773982896855E-02           70.0000                        1796.3636363636
  36    0.67011091002408E-02           64.5000                        1797.3636363636
  37    0.68187333528405E-02           59.0000                        1798.3636363636
  38    0.69310912899890E-02           53.5000                        1799.3636363636
  39    0.70386313975080E-02           48.0000                        1800.3636363636
  40    0.71415185822489E-02           42.5000                        1801.3636363636
  41    0.72398070988422E-02           37.0000                        1802.3636363636
  42    0.73334491446425E-02           31.5000                        1803.3636363636
  43    0.74223497213963E-02           26.0000                        1804.3636363636
  44    0.75052346326660E-02           20.5000                        1805.3636363636
  45    0.75820898089930E-02           15.0000                        1806.3636363636
  46    0.76531127585880E-02            9.5000                        1807.3636363636
  47    0.77184405014951E-02            4.0000                        1808.3636363636
  48    0.77781632944486E-02           -1.5000                        1809.3636363636
  49    0.78323579409875E-02           -7.0000                        1810.3636363636
  50    0.78811186057277E-02          -12.5000                        1811.3636363636
  51    0.79245692359116E-02          -18.0000                        1812.3636363636
  52    0.79628713927999E-02          -23.5000                        1813.3636363636
  53    0.79962318749712E-02          -29.0000                        1814.3636363636
  54    0.80248933518137E-02          -34.5000                        1815.3636363636
  55    0.80491374625993E-02          -40.0000                        1816.3636363636
  56    0.94727831450384E-02          -40.0000                        3586.3636363636
  57    0.94730293689788E-02          -33.5000                        3587.5454545454
  58    0.94732671425978E-02          -27.0000                        3588.7272727272
  59    0.94734903439722E-02          -20.5000                        3589.9090909091
  60    0.94736979010074E-02          -14.0000                        3591.0909090909
  61    0.94738945830204E-02           -7.5000                        3592.2727272727
  62    0.94740914062329E-02           -1.0000                        3593.4545454545
  63    0.94743082969189E-02            5.5000                        3594.6363636363
  64    0.94745842442692E-02           12.0000                        3595.8181818181
  65    0.94750087761851E-02           18.5000                        3596.9999999999
  66    0.94758012325238E-02           25.0000                        3598.1818181817
  67    0.94768839302285E-02           30.0000                        3599.0909090908
  68    0.94788366495860E-02           35.0000                        3599.9999999999
  69    0.94822650537215E-02           40.0000                        3600.9090909090
  70    0.94879686979315E-02           45.0000                        3601.8181818181
  71    0.94970061247715E-02           50.0000                        3602.7272727272
  72    0.95105882939545E-02           55.0000                        3603.6363636363
  73    0.95300292892119E-02           60.0000                        3604.5454545454
  74    0.95564281231739E-02           65.0000                        3605.4545454544
  75    0.95904025593850E-02           70.0000                        3606.3636363635
  76    0.96319348985821E-02           75.0000                        3607.2727272726
  77    0.96796839973616E-02           80.0000                        3608.1818181817
  78    0.97307308978304E-02           85.0000                        3609.0909090908
  79    0.97878763729809E-02           90.0000                        3609.9999999999
  80    0.98627655253139E-02           95.0000                        3610.9090909090
  81    0.99458632358437E-02          100.0000                        3611.8181818181
  82    0.10016168001639E-01          105.0000                        3612.7272727272
  83    0.10076356502034E-01          110.0000                        3613.6363636363
  84    0.10134932361822E-01          115.0000                        3614.5454545453
  85    0.10201912316340E-01          120.0000                        3615.4545454544
  86    0.10280594598914E-01          125.0000                        3616.3636363635
  87    0.11256600077853E-01          125.0000                        5386.3636363635
  88    0.11256618155787E-01          119.5000                        5387.3636363635
  89    0.11256715760973E-01          114.0000                        5388.3636363635
  90    0.11257978741973E-01          108.5000                        5389.3636363635
  91    0.11269255751496E-01          103.0000                        5390.3636363635
  92    0.11319145278479E-01           97.5000                        5391.3636363635
  93    0.11437934309955E-01           92.0000                        5392.3636363635
  94    0.11582495520034E-01           86.5000                        5393.3636363635
  95    0.11706515765646E-01           81.0000                        5394.3636363635
  96    0.11819055299516E-01           75.5000                        5395.3636363635
  97    0.11926493474527E-01           70.0000                        5396.3636363635
  98    0.12030694479217E-01           64.5000                        5397.3636363635
  99    0.12132292404538E-01           59.0000                        5398.3636363635
  100   0.12231363846380E-01           53.5000                        5399.3636363635
  101   0.12327788472257E-01           48.0000                        5400.3636363635
  102   0.12421302219583E-01           42.5000                        5401.3636363635
  103   0.12511625592068E-01           37.0000                        5402.3636363635
  104   0.12598456205862E-01           31.5000                        5403.3636363635
  105   0.12681499875230E-01           26.0000                        5404.3636363635
  106   0.12759602377545E-01           20.5000                        5405.3636363635
  107   0.12832573153297E-01           15.0000                        5406.3636363635
  108   0.12900424562608E-01            9.5000                        5407.3636363635
  109   0.12963153743581E-01            4.0000                        5408.3636363635
  110   0.13020743005101E-01           -1.5000                        5409.3636363635
  111   0.13073190535123E-01           -7.0000                        5410.3636363635
  112   0.13120527040699E-01          -12.5000                        5411.3636363635
  113   0.13162823951504E-01          -18.0000                        5412.3636363635
  114   0.13200198552752E-01          -23.5000                        5413.3636363635
  115   0.13232818003879E-01          -29.0000                        5414.3636363635
  116   0.13260896185859E-01          -34.5000                        5415.3636363635
  117   0.13284689939535E-01          -40.0000                        5416.3636363635
  118   0.14676999173882E-01          -40.0000                        7186.3636363635
  119   0.14677238253206E-01          -33.5000                        7187.5454545453
  120   0.14677467173419E-01          -27.0000                        7188.7272727271
  121   0.14677679932999E-01          -20.5000                        7189.9090909090
  122   0.14677875462882E-01          -14.0000                        7191.0909090908
  123   0.14678058114516E-01           -7.5000                        7192.2727272726
  124   0.14678237824081E-01           -1.0000                        7193.4545454544
  125   0.14678431519403E-01            5.5000                        7194.6363636362
  126   0.14678670556728E-01           12.0000                        7195.8181818180
  127   0.14679026306084E-01           18.5000                        7196.9999999998
  128   0.14679681350990E-01           25.0000                        7198.1818181816
  129   0.14680587368447E-01           30.0000                        7199.0909090907
  130   0.14682266778043E-01           35.0000                        7199.9999999998
  131   0.14685316678488E-01           40.0000                        7200.9090909089
  132   0.14690555190941E-01           45.0000                        7201.8181818180
  133   0.14699068290169E-01           50.0000                        7202.7272727271
  134   0.14712095902133E-01           55.0000                        7203.6363636362
  135   0.14730986024289E-01           60.0000                        7204.5454545453
  136   0.14756883317248E-01           65.0000                        7205.4545454543
  137   0.14790461614763E-01           70.0000                        7206.3636363634
  138   0.14831785465852E-01           75.0000                        7207.2727272725
  139   0.14879589071421E-01           80.0000                        7208.1818181816
  140   0.14931222733546E-01           85.0000                        7209.0909090907
  141   0.14990350227756E-01           90.0000                        7209.9999999998
  142   0.15070733245053E-01           95.0000                        7210.9090909089
  143   0.15164713145306E-01          100.0000                        7211.8181818180
  144   0.15250008276457E-01          105.0000                        7212.7272727271
  145   0.15327870404342E-01          110.0000                        7213.6363636362
  146   0.15406848072404E-01          115.0000                        7214.5454545453
  147   0.15498050928555E-01          120.0000                        7215.4545454543
  148   0.15605165674866E-01          125.0000                        7216.3636363634
  149   0.17173187576171E-01          125.0000                        8986.3636363634
  150   0.17173226255227E-01          119.5000                        8987.3636363634
  151   0.17173359766612E-01          114.0000                        8988.3636363634
  152   0.17174651417911E-01          108.5000                        8989.3636363634
  153   0.17185020442945E-01          103.0000                        8990.3636363634
  154   0.17229861074050E-01           97.5000                        8991.3636363634
  155   0.17337336657005E-01           92.0000                        8992.3636363634
  156   0.17469395086505E-01           86.5000                        8993.3636363634
  157   0.17583525883594E-01           81.0000                        8994.3636363634
  158   0.17687936342823E-01           75.5000                        8995.3636363634
  159   0.17788340107148E-01           70.0000                        8996.3636363634
  160   0.17886372447045E-01           64.5000                        8997.3636363634
  161   0.17982539627341E-01           59.0000                        8998.3636363634
  162   0.18076833615994E-01           53.5000                        8999.3636363634
  163   0.18169062680906E-01           48.0000                        9000.3636363634
  164   0.18258899894526E-01           42.5000                        9001.3636363634
  165   0.18346005926316E-01           37.0000                        9002.3636363634
  166   0.18430024299300E-01           31.5000                        9003.3636363634
  167   0.18510611728482E-01           26.0000                        9004.3636363634
  168   0.18586667896914E-01           20.5000                        9005.3636363634
  169   0.18657946141434E-01           15.0000                        9006.3636363634
  170   0.18724392980330E-01            9.5000                        9007.3636363634
  171   0.18785955113147E-01            4.0000                        9008.3636363634
  172   0.18842575545595E-01           -1.5000                        9009.3636363634
  173   0.18894221170257E-01           -7.0000                        9010.3636363634
  174   0.18940896689121E-01          -12.5000                        9011.3636363634
  175   0.18982651912846E-01          -18.0000                        9012.3636363634
  176   0.19019585848348E-01          -23.5000                        9013.3636363634
  177   0.19051849058765E-01          -29.0000                        9014.3636363634
  178   0.19079640586832E-01          -34.5000                        9015.3636363634
  179   0.19103204607268E-01          -40.0000                        9016.3636363634
  180   0.20480175603951E-01          -40.0000                       10786.3636363634
  181   0.20480411306053E-01          -33.5000                       10787.5454545452
  182   0.20480636054692E-01          -27.0000                       10788.7272727271
  183   0.20480843714397E-01          -20.5000                       10789.9090909089
  184   0.20481033161729E-01          -14.0000                       10791.0909090907
  185   0.20481208755917E-01           -7.5000                       10792.2727272725
  186   0.20481380174479E-01           -1.0000                       10793.4545454543
  187   0.20481563880069E-01            5.5000                       10794.6363636361
