  LS    nlcreq                        Temp                       Time    
  1     0.48808679308969E-15          150.0000                       -1301.7181818182
  2     0.36745538119923E-02           96.0000                       -1172.2181818182
  3     0.72865463435660E-02           25.0000                       -1001.8181818182
  4     0.81383090340330E-02           25.0000                          -1.8181818182
  5     0.81383756800436E-02           30.0000                          -0.9090909091
  6     0.81383968679333E-02           35.0000                           0.0000000000
  7     0.81384186091361E-02           40.0000                           0.9090909091
  8     0.81384858490127E-02           45.0000                           1.8181818182
  9     0.81387345583083E-02           50.0000                           2.7272727273
  10    0.81395741450682E-02           55.0000                           3.6363636364
  11    0.81420107007117E-02           60.0000                           4.5454545455
  12    0.81482107086025E-02           65.0000                           5.4545454545
  13    0.81618723092995E-02           70.0000                           6.3636363636
  14    0.81876452629852E-02           75.0000                           7.2727272727
  15    0.82294951604238E-02           80.0000                           8.1818181818
  16    0.82877574732419E-02           85.0000                           9.0909090909
  17    0.83755880452141E-02           90.0000                          10.0000000000
  18    0.85302389467923E-02           95.0000                          10.9090909091
  19    0.87299484832953E-02          100.0000                          11.8181818182
  20    0.88868028307712E-02          105.0000                          12.7272727273
  21    0.89913357354697E-02          110.0000                          13.6363636364
  22    0.90666911716384E-02          115.0000                          14.5454545454
  23    0.91300286633330E-02          120.0000                          15.4545454545
  24    0.92089403169678E-02          125.0000                          16.3636363636
  25    0.96628181916636E-02          125.0000                        1786.3636363636
  26    0.96628256535801E-02          119.5000                        1787.3636363636
  27    0.96637803041981E-02          114.0000                        1788.3636363636
  28    0.96845748101070E-02          108.5000                        1789.3636363636
  29    0.97929296962845E-02          103.0000                        1790.3636363636
  30    0.10075835303161E-01           97.5000                        1791.3636363636
  31    0.10523559439883E-01           92.0000                        1792.3636363636
  32    0.10931475553376E-01           86.5000                        1793.3636363636
  33    0.11215389187679E-01           81.0000                        1794.3636363636
  34    0.11454066270073E-01           75.5000                        1795.3636363636
  35    0.11667248737490E-01           70.0000                        1796.3636363636
  36    0.11864851263744E-01           64.5000                        1797.3636363636
  37    0.12051643253379E-01           59.0000                        1798.3636363636
  38    0.12229925884630E-01           53.5000                        1799.3636363636
  39    0.12400929307140E-01           48.0000                        1800.3636363636
  40    0.12565280488443E-01           42.5000                        1801.3636363636
  41    0.12723347426585E-01           37.0000                        1802.3636363636
  42    0.12875254102989E-01           31.5000                        1803.3636363636
  43    0.13021037566705E-01           26.0000                        1804.3636363636
  44    0.13158317057235E-01           20.5000                        1805.3636363636
