  LS    nlcreq                        Temp                       Time    
  1     0.20281178484717E-02           96.0000                       -1173.1272727273
  2     0.45412086927080E-02           25.0000                       -1002.7272727273
  3     0.53344920599637E-02           25.0000                          -2.7272727273
  4     0.53346031604491E-02           30.0000                          -1.8181818182
  5     0.53346565796596E-02           35.0000                          -0.9090909091
  6     0.53346876362306E-02           40.0000                           0.0000000000
  7     0.53347186518581E-02           45.0000                           0.9090909091
  8     0.53347785117550E-02           50.0000                           1.8181818182
  9     0.53349370229167E-02           55.0000                           2.7272727273
  10    0.53353687666405E-02           60.0000                           3.6363636364
  11    0.53364698091260E-02           65.0000                           4.5454545455
  12    0.53389876969494E-02           70.0000                           5.4545454545
  13    0.53440529429531E-02           75.0000                           6.3636363636
  14    0.53528923642904E-02           80.0000                           7.2727272727
  15    0.53658860617365E-02           85.0000                           8.1818181818
  16    0.53878655917276E-02           90.0000                           9.0909090909
  17    0.54292321658594E-02           95.0000                          10.0000000000
  18    0.54848183755177E-02          100.0000                          10.9090909091
  19    0.55336511629921E-02          105.0000                          11.8181818182
  20    0.55684308363586E-02          110.0000                          12.7272727273
  21    0.55975089945841E-02          115.0000                          13.6363636364
  22    0.56228475572454E-02          120.0000                          14.5454545454
  23    0.56561848770812E-02          125.0000                          15.4545454545
  24    0.60343158392419E-02          125.0000                        1785.4545454545
  25    0.60343207349490E-02          119.5000                        1786.4545454545
  26    0.60343511240344E-02          114.0000                        1787.4545454545
  27    0.60353045279580E-02          108.5000                        1788.4545454545
  28    0.60469545911496E-02          103.0000                        1789.4545454545
  29    0.61051918159980E-02           97.5000                        1790.4545454545
  30    0.62533464139517E-02           92.0000                        1791.4545454545
  31    0.64359653351362E-02           86.5000                        1792.4545454545
  32    0.65912873499238E-02           81.0000                        1793.4545454545
  33    0.67286065167254E-02           75.5000                        1794.4545454545
  34    0.68563724669406E-02           70.0000                        1795.4545454545
  35    0.69773663597338E-02           64.5000                        1796.4545454545
  36    0.70929859456986E-02           59.0000                        1797.4545454545
  37    0.72038579242208E-02           53.5000                        1798.4545454545
  38    0.73102859883182E-02           48.0000                        1799.4545454545
  39    0.74123426918046E-02           42.5000                        1800.4545454545
  40    0.75100334281262E-02           37.0000                        1801.4545454545
  41    0.76032466111122E-02           31.5000                        1802.4545454545
  42    0.76918573622091E-02           26.0000                        1803.4545454545
  43    0.77746018312614E-02           20.5000                        1804.4545454545
  44    0.78514414384358E-02           15.0000                        1805.4545454545
  45    0.79225461183459E-02            9.5000                        1806.4545454545
  46    0.79880280754888E-02            4.0000                        1807.4545454545
  47    0.80479603949395E-02           -1.5000                        1808.4545454545
  48    0.81024058875216E-02           -7.0000                        1809.4545454545
  49    0.81514449126798E-02          -12.5000                        1810.4545454545
  50    0.81951866195322E-02          -18.0000                        1811.4545454545
  51    0.82337777059233E-02          -23.5000                        1812.4545454545
  52    0.82674101438240E-02          -29.0000                        1813.4545454545
  53    0.82963165700718E-02          -34.5000                        1814.4545454545
  54    0.83207756303806E-02          -40.0000                        1815.4545454545
  55    0.97435460737996E-02          -40.0000                        3585.4545454545
  56    0.97437905098188E-02          -33.5000                        3586.6363636363
  57    0.97440254949420E-02          -27.0000                        3587.8181818182
  58    0.97442448495663E-02          -20.5000                        3589.0000000000
  59    0.97444474886463E-02          -14.0000                        3590.1818181818
  60    0.97446381039722E-02           -7.5000                        3591.3636363636
  61    0.97448274570107E-02           -1.0000                        3592.5454545454
  62    0.97450349746932E-02            5.5000                        3593.7272727272
  63    0.97452987661142E-02           12.0000                        3594.9090909090
  64    0.97457069432374E-02           18.5000                        3596.0909090908
  65    0.97464789114386E-02           25.0000                        3597.2727272726
  66    0.97475471999805E-02           30.0000                        3598.1818181817
  67    0.97494968523440E-02           35.0000                        3599.0909090908
  68    0.97529518773466E-02           40.0000                        3599.9999999999
  69    0.97587452155619E-02           45.0000                        3600.9090909090
  70    0.97679855520168E-02           50.0000                        3601.8181818181
  71    0.97819314056091E-02           55.0000                        3602.7272727272
  72    0.98017412320203E-02           60.0000                        3603.6363636363
  73    0.98283728687363E-02           65.0000                        3604.5454545454
  74    0.98626419229986E-02           70.0000                        3605.4545454544
  75    0.99043983995424E-02           75.0000                        3606.3636363635
  76    0.99515363527305E-02           80.0000                        3607.2727272726
  77    0.99989857687333E-02           85.0000                        3608.1818181817
  78    0.10054571201817E-01           90.0000                        3609.0909090908
  79    0.10128817227043E-01           95.0000                        3609.9999999999
  80    0.10210334614916E-01          100.0000                        3610.9090909090
  81    0.10282755554827E-01          105.0000                        3611.8181818181
  82    0.10345518600121E-01          110.0000                        3612.7272727272
  83    0.10410372142514E-01          115.0000                        3613.6363636363
  84    0.10480956704770E-01          120.0000                        3614.5454545453
  85    0.10572431760501E-01          125.0000                        3615.4545454544
  86    0.11715605179189E-01          125.0000                        5385.4545454544
  87    0.11715625629197E-01          119.5000                        5386.4545454544
  88    0.11715728200160E-01          114.0000                        5387.4545454544
  89    0.11716995719774E-01          108.5000                        5388.4545454544
  90    0.11728031588783E-01          103.0000                        5389.4545454544
  91    0.11776031290503E-01           97.5000                        5390.4545454544
  92    0.11890399611096E-01           92.0000                        5391.4545454544
  93    0.12029552994918E-01           86.5000                        5392.4545454544
  94    0.12149559403420E-01           81.0000                        5393.4545454544
  95    0.12258940206457E-01           75.5000                        5394.4545454544
  96    0.12363757005883E-01           70.0000                        5395.4545454544
  97    0.12465762619037E-01           64.5000                        5396.4545454544
  98    0.12565565752058E-01           59.0000                        5397.4545454544
  99    0.12663188462413E-01           53.5000                        5398.4545454544
  100   0.12758450639337E-01           48.0000                        5399.4545454544
  101   0.12851043568496E-01           42.5000                        5400.4545454544
  102   0.12940665566836E-01           37.0000                        5401.4545454544
  103   0.13026965927408E-01           31.5000                        5402.4545454544
  104   0.13109627854931E-01           26.0000                        5403.4545454544
  105   0.13187500836497E-01           20.5000                        5404.4545454544
  106   0.13260372134058E-01           15.0000                        5405.4545454544
  107   0.13328229714988E-01            9.5000                        5406.4545454544
  108   0.13391047324193E-01            4.0000                        5407.4545454544
  109   0.13448789821861E-01           -1.5000                        5408.4545454544
  110   0.13501440706977E-01           -7.0000                        5409.4545454544
  111   0.13549015912000E-01          -12.5000                        5410.4545454544
  112   0.13591571507660E-01          -18.0000                        5411.4545454544
  113   0.13629208929870E-01          -23.5000                        5412.4545454544
  114   0.13662079216888E-01          -29.0000                        5413.4545454544
  115   0.13690385170930E-01          -34.5000                        5414.4545454544
  116   0.13714380218566E-01          -40.0000                        5415.4545454544
  117   0.15104967707416E-01          -40.0000                        7185.4545454544
  118   0.15105204814560E-01          -33.5000                        7186.6363636362
  119   0.15105430763523E-01          -27.0000                        7187.8181818181
  120   0.15105639413980E-01          -20.5000                        7188.9999999999
  121   0.15105829741792E-01          -14.0000                        7190.1818181817
  122   0.15106006199900E-01           -7.5000                        7191.3636363635
  123   0.15106178562817E-01           -1.0000                        7192.5454545453
  124   0.15106363615718E-01            5.5000                        7193.7272727271
  125   0.15106592403307E-01           12.0000                        7194.9090909089
  126   0.15106935699038E-01           18.5000                        7196.0909090907
  127   0.15107577023626E-01           25.0000                        7197.2727272725
  128   0.15108475762127E-01           30.0000                        7198.1818181816
  129   0.15110161271261E-01           35.0000                        7199.0909090907
  130   0.15113249409531E-01           40.0000                        7199.9999999998
  131   0.15118593428632E-01           45.0000                        7200.9090909089
  132   0.15127332315105E-01           50.0000                        7201.8181818180
  133   0.15140757544191E-01           55.0000                        7202.7272727271
  134   0.15160069767411E-01           60.0000                        7203.6363636362
  135   0.15186271153511E-01           65.0000                        7204.5454545453
  136   0.15220220795356E-01           70.0000                        7205.4545454543
  137   0.15261853176773E-01           75.0000                        7206.3636363634
  138   0.15309169600661E-01           80.0000                        7207.2727272725
  139   0.15357404113754E-01           85.0000                        7208.1818181816
  140   0.15415056139685E-01           90.0000                        7209.0909090907
  141   0.15494897201245E-01           95.0000                        7209.9999999998
  142   0.15587206429784E-01          100.0000                        7210.9090909089
  143   0.15674522861142E-01          105.0000                        7211.8181818180
  144   0.15754793034070E-01          110.0000                        7212.7272727271
  145   0.15840325533518E-01          115.0000                        7213.6363636362
  146   0.15935067706800E-01          120.0000                        7214.5454545453
  147   0.16055791785084E-01          125.0000                        7215.4545454543
  148   0.17780660204361E-01          125.0000                        8985.4545454543
  149   0.17780697006253E-01          119.5000                        8986.4545454543
  150   0.17780815426814E-01          114.0000                        8987.4545454543
  151   0.17782063771856E-01          108.5000                        8988.4545454543
  152   0.17792294684503E-01          103.0000                        8989.4545454543
  153   0.17836192756880E-01           97.5000                        8990.4545454543
  154   0.17941613134392E-01           92.0000                        8991.4545454543
  155   0.18071050306351E-01           86.5000                        8992.4545454543
  156   0.18183418811089E-01           81.0000                        8993.4545454543
  157   0.18286520077144E-01           75.5000                        8994.4545454543
  158   0.18385878387716E-01           70.0000                        8995.4545454543
  159   0.18483061134267E-01           64.5000                        8996.4545454543
  160   0.18578579471459E-01           59.0000                        8997.4545454543
