  LS    nlcreq                        Temp                       Time    
  1     0.15617057257600E-15          150.0000                       -1301.7181818182
  2     0.92175501757078E-02           96.0000                       -1172.2181818182
  3     0.13327301518500E-01           25.0000                       -1001.8181818182
  4     0.14096101742042E-01           25.0000                          -1.8181818182
  5     0.14096145482458E-01           30.0000                          -0.9090909091
  6     0.14096155448174E-01           35.0000                           0.0000000000
  7     0.14096165216991E-01           40.0000                           0.9090909091
  8     0.14096198615600E-01           45.0000                           1.8181818182
  9     0.14096344178820E-01           50.0000                           2.7272727273
  10    0.14096977062618E-01           55.0000                           3.6363636364
  11    0.14099421477142E-01           60.0000                           4.5454545455
  12    0.14107449691451E-01           65.0000                           5.4545454545
  13    0.14128834245002E-01           70.0000                           6.3636363636
  14    0.14174174595824E-01           75.0000                           7.2727272727
  15    0.14251967222961E-01           80.0000                           8.1818181818
  16    0.14361816733986E-01           85.0000                           9.0909090909
  17    0.14547378545728E-01           90.0000                          10.0000000000
  18    0.14942420064822E-01           95.0000                          10.9090909091
  19    0.15523376954356E-01          100.0000                          11.8181818182
  20    0.16093224534481E-01          105.0000                          12.7272727273
  21    0.16561090539654E-01          110.0000                          13.6363636364
  22    0.16916482238994E-01          115.0000                          14.5454545454
  23    0.17193536762471E-01          120.0000                          15.4545454545
  24    0.17563867897799E-01          125.0000                          16.3636363636
  25    0.19336483897445E-01          125.0000                        1786.3636363636
  26    0.19336547869988E-01          119.5000                        1787.3636363636
  27    0.19354797245265E-01          114.0000                        1788.3636363636
  28    0.19579074420494E-01          108.5000                        1789.3636363636
  29    0.20226764006100E-01          103.0000                        1790.3636363636
  30    0.21143150441766E-01           97.5000                        1791.3636363636
  31    0.22093650118863E-01           92.0000                        1792.3636363636
  32    0.22755308453822E-01           86.5000                        1793.3636363636
  33    0.23126651368163E-01           81.0000                        1794.3636363636
  34    0.23411032628128E-01           75.5000                        1795.3636363636
  35    0.23653701836142E-01           70.0000                        1796.3636363636
  36    0.23873322401445E-01           64.5000                        1797.3636363636
  37    0.24078063738216E-01           59.0000                        1798.3636363636
  38    0.24271843352050E-01           53.5000                        1799.3636363636
  39    0.24456778784620E-01           48.0000                        1800.3636363636
  40    0.24634002638013E-01           42.5000                        1801.3636363636
  41    0.24804234303794E-01           37.0000                        1802.3636363636
  42    0.24967797753138E-01           31.5000                        1803.3636363636
  43    0.25124881074425E-01           26.0000                        1804.3636363636
  44    0.25272829745845E-01           20.5000                        1805.3636363636
  45    0.25412134204529E-01           15.0000                        1806.3636363636
  46    0.25543612737394E-01            9.5000                        1807.3636363636
  47    0.25667732273748E-01            4.0000                        1808.3636363636
  48    0.25784695109554E-01           -1.5000                        1809.3636363636
  49    0.25894573362952E-01           -7.0000                        1810.3636363636
  50    0.25997377776798E-01          -12.5000                        1811.3636363636
  51    0.26093091053482E-01          -18.0000                        1812.3636363636
  52    0.26181668761992E-01          -23.5000                        1813.3636363636
  53    0.26263066897414E-01          -29.0000                        1814.3636363636
  54    0.26337256347638E-01          -34.5000                        1815.3636363636
  55    0.26404237444152E-01          -40.0000                        1816.3636363636
  56    0.28059237197853E-01          -40.0000                        3586.3636363636
  57    0.28059377517869E-01          -33.5000                        3587.5454545454
  58    0.28059458185133E-01          -27.0000                        3588.7272727272
  59    0.28059499236177E-01          -20.5000                        3589.9090909091
  60    0.28059521726446E-01          -14.0000                        3591.0909090909
  61    0.28059546561082E-01           -7.5000                        3592.2727272727
  62    0.28059607332433E-01           -1.0000                        3593.4545454545
  63    0.28059792510538E-01            5.5000                        3594.6363636363
  64    0.28060342727302E-01           12.0000                        3595.8181818181
  65    0.28061909329311E-01           18.5000                        3596.9999999999
  66    0.28066434937142E-01           25.0000                        3598.1818181817
  67    0.28074492318163E-01           30.0000                        3599.0909090908
  68    0.28092035974556E-01           35.0000                        3599.9999999999
  69    0.28126600430197E-01           40.0000                        3600.9090909090
  70    0.28186524478648E-01           45.0000                        3601.8181818181
  71    0.28278487327524E-01           50.0000                        3602.7272727272
  72    0.28403157615902E-01           55.0000                        3603.6363636363
  73    0.28554890692240E-01           60.0000                        3604.5454545454
  74    0.28725649874890E-01           65.0000                        3605.4545454544
  75    0.28907947162920E-01           70.0000                        3606.3636363635
  76    0.29096182269562E-01           75.0000                        3607.2727272726
  77    0.29285815643985E-01           80.0000                        3608.1818181817
  78    0.29470215807021E-01           85.0000                        3609.0909090908
  79    0.29701525440853E-01           90.0000                        3609.9999999999
  80    0.30105224113944E-01           95.0000                        3610.9090909090
  81    0.30640979858496E-01          100.0000                        3611.8181818181
  82    0.31138274496181E-01          105.0000                        3612.7272727272
  83    0.31567833807978E-01          110.0000                        3613.6363636363
  84    0.31973729023865E-01          115.0000                        3614.5454545453
  85    0.32407831624062E-01          120.0000                        3615.4545454544
  86    0.33029228284927E-01          125.0000                        3616.3636363635
  87    0.36113946395177E-01          125.0000                        5386.3636363635
  88    0.36113979351060E-01          119.5000                        5387.3636363635
  89    0.36129200379307E-01          114.0000                        5388.3636363635
  90    0.36339211784860E-01          108.5000                        5389.3636363635
  91    0.36964776833140E-01          103.0000                        5390.3636363635
  92    0.37861345880462E-01           97.5000                        5391.3636363635
  93    0.38798236899598E-01           92.0000                        5392.3636363635
  94    0.39452833965606E-01           86.5000                        5393.3636363635
  95    0.39820991729688E-01           81.0000                        5394.3636363635
  96    0.40103204740830E-01           75.5000                        5395.3636363635
  97    0.40344250420238E-01           70.0000                        5396.3636363635
  98    0.40562570547938E-01           64.5000                        5397.3636363635
  99    0.40766228079940E-01           59.0000                        5398.3636363635
