  LS    nlcreq                        Temp                       Time    
  1     0.48808679308969E-15          150.0000                       -1301.7181818182
  2     0.36715157169600E-02           96.0000                       -1172.2181818182
  3     0.72833470871966E-02           25.0000                       -1001.8181818182
  4     0.81344948447578E-02           25.0000                          -1.8181818182
  5     0.81345610319670E-02           30.0000                          -0.9090909091
  6     0.81345819267839E-02           35.0000                           0.0000000000
  7     0.81346032886011E-02           40.0000                           0.9090909091
  8     0.81346696492400E-02           45.0000                           1.8181818182
  9     0.81349168309040E-02           50.0000                           2.7272727273
  10    0.81357545613440E-02           55.0000                           3.6363636364
  11    0.81381864561412E-02           60.0000                           4.5454545455
  12    0.81443795259743E-02           65.0000                           5.4545454545
  13    0.81580434495947E-02           70.0000                           6.3636363636
  14    0.81838341584685E-02           75.0000                           7.2727272727
  15    0.82254428099454E-02           80.0000                           8.1818181818
  16    0.82837659208085E-02           85.0000                           9.0909090909
  17    0.83715691441186E-02           90.0000                          10.0000000000
  18    0.85251769681479E-02           95.0000                          10.9090909091
  19    0.87242055974828E-02          100.0000                          11.8181818182
  20    0.88824772579346E-02          105.0000                          12.7272727273
  21    0.89882784348835E-02          110.0000                          13.6363636364
  22    0.90666795062816E-02          115.0000                          14.5454545454
  23    0.91270424281215E-02          120.0000                          15.4545454545
  24    0.92052373360687E-02          125.0000                          16.3636363636
  25    0.96569613491630E-02          125.0000                        1786.3636363636
  26    0.96569686564608E-02          119.5000                        1787.3636363636
  27    0.96579390972310E-02          114.0000                        1788.3636363636
  28    0.96788997651359E-02          108.5000                        1789.3636363636
  29    0.97877175623037E-02          103.0000                        1790.3636363636
  30    0.10070876999717E-01           97.5000                        1791.3636363636
  31    0.10518420360985E-01           92.0000                        1792.3636363636
  32    0.10926287268083E-01           86.5000                        1793.3636363636
  33    0.11210156086602E-01           81.0000                        1794.3636363636
  34    0.11448818209961E-01           75.5000                        1795.3636363636
  35    0.11662019183406E-01           70.0000                        1796.3636363636
  36    0.11859647274386E-01           64.5000                        1797.3636363636
  37    0.12046456030203E-01           59.0000                        1798.3636363636
  38    0.12224775375686E-01           53.5000                        1799.3636363636
  39    0.12395875116594E-01           48.0000                        1800.3636363636
  40    0.12560391648288E-01           42.5000                        1801.3636363636
  41    0.12718697691963E-01           37.0000                        1802.3636363636
  42    0.12870906052507E-01           31.5000                        1803.3636363636
  43    0.13017040544424E-01           26.0000                        1804.3636363636
  44    0.13154737190607E-01           20.5000                        1805.3636363636
  45    0.13284284626999E-01           15.0000                        1806.3636363636
  46    0.13406272411382E-01            9.5000                        1807.3636363636
  47    0.13521035003251E-01            4.0000                        1808.3636363636
  48    0.13628708200549E-01           -1.5000                        1809.3636363636
  49    0.13729337085042E-01           -7.0000                        1810.3636363636
  50    0.13822924894408E-01          -12.5000                        1811.3636363636
  51    0.13909466064145E-01          -18.0000                        1812.3636363636
  52    0.13988962244286E-01          -23.5000                        1813.3636363636
  53    0.14061411690648E-01          -29.0000                        1814.3636363636
  54    0.14126840872971E-01          -34.5000                        1815.3636363636
  55    0.14185317157473E-01          -40.0000                        1816.3636363636
  56    0.15882522402149E-01          -40.0000                        3586.3636363636
  57    0.15882694689489E-01          -33.5000                        3587.5454545454
  58    0.15882808908675E-01          -27.0000                        3588.7272727272
  59    0.15882879027605E-01          -20.5000                        3589.9090909091
  60    0.15882924811084E-01          -14.0000                        3591.0909090909
  61    0.15882973168110E-01           -7.5000                        3592.2727272727
  62    0.15883074745182E-01           -1.0000                        3593.4545454545
  63    0.15883352060102E-01            5.5000                        3594.6363636363
  64    0.15884098497166E-01           12.0000                        3595.8181818181
  65    0.15885941045950E-01           18.5000                        3596.9999999999
  66    0.15890284210936E-01           25.0000                        3598.1818181817
  67    0.15896770796518E-01           30.0000                        3599.0909090908
  68    0.15908858145002E-01           35.0000                        3599.9999999999
  69    0.15930045404780E-01           40.0000                        3600.9090909090
  70    0.15964322927060E-01           45.0000                        3601.8181818181
  71    0.16015598269000E-01           50.0000                        3602.7272727272
  72    0.16086103973676E-01           55.0000                        3603.6363636363
  73    0.16175473683377E-01           60.0000                        3604.5454545454
  74    0.16281056413200E-01           65.0000                        3605.4545454544
  75    0.16399247109401E-01           70.0000                        3606.3636363635
  76    0.16525987636226E-01           75.0000                        3607.2727272726
  77    0.16655352805025E-01           80.0000                        3608.1818181817
  78    0.16782395594538E-01           85.0000                        3609.0909090908
  79    0.16921886400803E-01           90.0000                        3609.9999999999
  80    0.17109951456114E-01           95.0000                        3610.9090909090
  81    0.17323002891082E-01          100.0000                        3611.8181818181
  82    0.17495004666881E-01          105.0000                        3612.7272727272
  83    0.17632754277222E-01          110.0000                        3613.6363636363
  84    0.17763004454428E-01          115.0000                        3614.5454545453
  85    0.17892839618085E-01          120.0000                        3615.4545454544
  86    0.18060105290712E-01          125.0000                        3616.3636363635
  87    0.19338059292326E-01          125.0000                        5386.3636363635
  88    0.19338068209366E-01          119.5000                        5387.3636363635
  89    0.19339243931864E-01          114.0000                        5388.3636363635
  90    0.19359448172835E-01          108.5000                        5389.3636363635
  91    0.19450778939219E-01          103.0000                        5390.3636363635
  92    0.19673211884292E-01           97.5000                        5391.3636363635
  93    0.20038328460274E-01           92.0000                        5392.3636363635
  94    0.20388413752425E-01           86.5000                        5393.3636363635
  95    0.20640840731170E-01           81.0000                        5394.3636363635
  96    0.20857252643239E-01           75.5000                        5395.3636363635
  97    0.21053898974709E-01           70.0000                        5396.3636363635
  98    0.21238550288577E-01           64.5000                        5397.3636363635
  99    0.21414796960911E-01           59.0000                        5398.3636363635
  100   0.21584293338875E-01           53.5000                        5399.3636363635
  101   0.21747877744971E-01           48.0000                        5400.3636363635
  102   0.21905899742200E-01           42.5000                        5401.3636363635
  103   0.22058527243255E-01           37.0000                        5402.3636363635
  104   0.22205728180023E-01           31.5000                        5403.3636363635
  105   0.22347416855881E-01           26.0000                        5404.3636363635
  106   0.22481496927554E-01           20.5000                        5405.3636363635
  107   0.22608088652525E-01           15.0000                        5406.3636363635
  108   0.22727608792001E-01            9.5000                        5407.3636363635
  109   0.22840274239762E-01            4.0000                        5408.3636363635
  110   0.22946150383532E-01           -1.5000                        5409.3636363635
  111   0.23045232252233E-01           -7.0000                        5410.3636363635
  112   0.23137486431987E-01          -12.5000                        5411.3636363635
  113   0.23222871624450E-01          -18.0000                        5412.3636363635
  114   0.23301354319581E-01          -23.5000                        5413.3636363635
  115   0.23372920958359E-01          -29.0000                        5414.3636363635
  116   0.23437588584291E-01          -34.5000                        5415.3636363635
  117   0.23495414175342E-01          -40.0000                        5416.3636363635
  118   0.25169964580589E-01          -40.0000                        7186.3636363635
  119   0.25170133059797E-01          -33.5000                        7187.5454545453
  120   0.25170243756724E-01          -27.0000                        7188.7272727271
  121   0.25170310516059E-01          -20.5000                        7189.9090909090
  122   0.25170351998615E-01          -14.0000                        7191.0909090908
  123   0.25170392422261E-01           -7.5000                        7192.2727272726
  124   0.25170474868899E-01           -1.0000                        7193.4545454544
  125   0.25170705273638E-01            5.5000                        7194.6363636362
  126   0.25171350946428E-01           12.0000                        7195.8181818180
  127   0.25173016126810E-01           18.5000                        7196.9999999998
  128   0.25177097837733E-01           25.0000                        7198.1818181816
  129   0.25183358700291E-01           30.0000                        7199.0909090907
  130   0.25195299533545E-01           35.0000                        7199.9999999998
  131   0.25216602328271E-01           40.0000                        7200.9090909089
  132   0.25251436197994E-01           45.0000                        7201.8181818180
  133   0.25303783509740E-01           50.0000                        7202.7272727271
  134   0.25375866118363E-01           55.0000                        7203.6363636362
  135   0.25467289254325E-01           60.0000                        7204.5454545453
  136   0.25575351387236E-01           65.0000                        7205.4545454543
  137   0.25696371881864E-01           70.0000                        7206.3636363634
  138   0.25826276322850E-01           75.0000                        7207.2727272725
  139   0.25959069548789E-01           80.0000                        7208.1818181816
