  LS    nlcreq                        Temp                       Time    
  1     0.25371615162379E-02           35.0000                          -4.5454545455
  2     0.25379530359789E-02           40.0000                          -3.6363636364
  3     0.25382419576804E-02           45.0000                          -2.7272727273
  4     0.25383275824322E-02           50.0000                          -1.8181818182
  5     0.25383486432197E-02           55.0000                          -0.9090909091
  6     0.25383554261817E-02           60.0000                           0.0000000000
  7     0.25383648483422E-02           65.0000                           0.9090909091
  8     0.25384014741325E-02           70.0000                           1.8181818182
  9     0.25385763004570E-02           75.0000                           2.7272727273
  10    0.25393593076010E-02           80.0000                           3.6363636364
  11    0.25423140446543E-02           85.0000                           4.5454545455
  12    0.25512703734150E-02           90.0000                           5.4545454545
  13    0.25726926976001E-02           95.0000                           6.3636363636
  14    0.26137738051284E-02          100.0000                           7.2727272727
  15    0.26793300674336E-02          105.0000                           8.1818181818
  16    0.27697665516100E-02          110.0000                           9.0909090909
  17    0.28817886687977E-02          115.0000                          10.0000000000
  18    0.30115720270225E-02          120.0000                          10.9090909091
  19    0.31527918713539E-02          125.0000                          11.8181818182
  20    0.37629774961947E-02          125.0000                        1781.8181818182
  21    0.37629776281151E-02          119.5000                        1782.8181818182
  22    0.37629779426934E-02          114.0000                        1783.8181818182
  23    0.37630111825050E-02          108.5000                        1784.8181818182
  24    0.37634732477057E-02          103.0000                        1785.8181818182
  25    0.37660275303015E-02           97.5000                        1786.8181818182
  26    0.37742751639367E-02           92.0000                        1787.8181818182
  27    0.37928204924883E-02           86.5000                        1788.8181818182
  28    0.38251528949044E-02           81.0000                        1789.8181818182
  29    0.38723269743007E-02           75.5000                        1790.8181818182
  30    0.39326476478641E-02           70.0000                        1791.8181818182
  31    0.40035051662473E-02           64.5000                        1792.8181818182
  32    0.40820488086884E-02           59.0000                        1793.8181818182
  33    0.41656589263899E-02           53.5000                        1794.8181818182
  34    0.42521434276950E-02           48.0000                        1795.8181818182
  35    0.43397502859692E-02           42.5000                        1796.8181818182
  36    0.44271148686149E-02           37.0000                        1797.8181818182
  37    0.45131948806645E-02           31.5000                        1798.8181818182
  38    0.45971982457950E-02           26.0000                        1799.8181818182
  39    0.46774010053379E-02           20.5000                        1800.8181818182
  40    0.47533791905708E-02           15.0000                        1801.8181818182
  41    0.48250165851255E-02            9.5000                        1802.8181818182
  42    0.48921940091737E-02            4.0000                        1803.8181818182
  43    0.49548020724685E-02           -1.5000                        1804.8181818182
  44    0.50127404234560E-02           -7.0000                        1805.8181818182
