  LS    nlcreq                        Temp                       Time    
  1     0.36044498537009E-02           96.0000                       -1173.1272727273
  2     0.62431141532369E-02           25.0000                       -1002.7272727273
  3     0.70508719832988E-02           25.0000                          -2.7272727273
  4     0.70509284313679E-02           30.0000                          -1.8181818182
  5     0.70509452202886E-02           35.0000                          -0.9090909091
  6     0.70509620677116E-02           40.0000                           0.0000000000
  7     0.70510096415868E-02           45.0000                           0.9090909091
  8     0.70511777915004E-02           50.0000                           1.8181818182
  9     0.70517707647619E-02           55.0000                           2.7272727273
  10    0.70537877356242E-02           60.0000                           3.6363636364
  11    0.70601319111406E-02           65.0000                           4.5454545455
  12    0.70775459229415E-02           70.0000                           5.4545454545
  13    0.71170009571485E-02           75.0000                           6.3636363636
  14    0.71905697853688E-02           80.0000                           7.2727272727
  15    0.73037744666095E-02           85.0000                           8.1818181818
  16    0.74535347265287E-02           90.0000                           9.0909090909
  17    0.76304501482923E-02           95.0000                          10.0000000000
  18    0.78255561155293E-02          100.0000                          10.9090909091
  19    0.80309621103536E-02          105.0000                          11.8181818182
  20    0.82411622978034E-02          110.0000                          12.7272727273
  21    0.84511355659952E-02          115.0000                          13.6363636364
  22    0.86610136372139E-02          120.0000                          14.5454545454
  23    0.88612013332083E-02          125.0000                          15.4545454545
  24    0.93725290035917E-02          125.0000                        1785.4545454545
  25    0.93725295813628E-02          119.5000                        1786.4545454545
  26    0.93725611528167E-02          114.0000                        1787.4545454545
  27    0.93733309354297E-02          108.5000                        1788.4545454545
  28    0.93790930808691E-02          103.0000                        1789.4545454545
  29    0.94001228512232E-02           97.5000                        1790.4545454545
  30    0.94480549107150E-02           92.0000                        1791.4545454545
  31    0.95283361434465E-02           86.5000                        1792.4545454545
  32    0.96388475516780E-02           81.0000                        1793.4545454545
  33    0.97724609692779E-02           75.5000                        1794.4545454545
  34    0.99197497207714E-02           70.0000                        1795.4545454545
  35    0.10074624715389E-01           64.5000                        1796.4545454545
  36    0.10233177128538E-01           59.0000                        1797.4545454545
  37    0.10392341502166E-01           53.5000                        1798.4545454545
  38    0.10550254434366E-01           48.0000                        1799.4545454545
  39    0.10705566080554E-01           42.5000                        1800.4545454545
  40    0.10857411059230E-01           37.0000                        1801.4545454545
  41    0.11004940166890E-01           31.5000                        1802.4545454545
  42    0.11147672761086E-01           26.0000                        1803.4545454545
  43    0.11282762716443E-01           20.5000                        1804.4545454545
  44    0.11410200897581E-01           15.0000                        1805.4545454545
  45    0.11530345065387E-01            9.5000                        1806.4545454545
  46    0.11643372645790E-01            4.0000                        1807.4545454545
  47    0.11749371033110E-01           -1.5000                        1808.4545454545
  48    0.11848266534489E-01           -7.0000                        1809.4545454545
  49    0.11940018431983E-01          -12.5000                        1810.4545454545
  50    0.12024646007299E-01          -18.0000                        1811.4545454545
  51    0.12102141173183E-01          -23.5000                        1812.4545454545
  52    0.12172515640818E-01          -29.0000                        1813.4545454545
  53    0.12235840089239E-01          -34.5000                        1814.4545454545
  54    0.12292219356054E-01          -40.0000                        1815.4545454545
  55    0.13880700487404E-01          -40.0000                        3585.4545454545
  56    0.13880848720490E-01          -33.5000                        3586.6363636363
  57    0.13880940683384E-01          -27.0000                        3587.8181818182
  58    0.13880990808386E-01          -20.5000                        3589.0000000000
  59    0.13881017061210E-01          -14.0000                        3590.1818181818
  60    0.13881036301055E-01           -7.5000                        3591.3636363636
  61    0.13881068465373E-01           -1.0000                        3592.5454545454
  62    0.13881157645375E-01            5.5000                        3593.7272727272
  63    0.13881423381567E-01           12.0000                        3594.9090909090
  64    0.13882180917731E-01           18.5000                        3596.0909090908
  65    0.13884290516521E-01           25.0000                        3597.2727272726
  66    0.13887909669432E-01           30.0000                        3598.1818181817
  67    0.13895762560661E-01           35.0000                        3599.0909090908
  68    0.13911987365354E-01           40.0000                        3599.9999999999
  69    0.13942598075057E-01           45.0000                        3600.9090909090
  70    0.13995282083192E-01           50.0000                        3601.8181818181
