  LS    nlcreq                        Temp                       Time    
  1     0.27313359787641E-02           25.0000                          -4.5454545455
  2     0.27322567398797E-02           30.0000                          -3.6363636364
  3     0.27326472396559E-02           35.0000                          -2.7272727273
  4     0.27327868110038E-02           40.0000                          -1.8181818182
  5     0.27328282176073E-02           45.0000                          -0.9090909091
  6     0.27328399273776E-02           50.0000                           0.0000000000
  7     0.27328469115261E-02           55.0000                           0.9090909091
  8     0.27328631194186E-02           60.0000                           1.8181818182
  9     0.27329280491791E-02           65.0000                           2.7272727273
  10    0.27332095958478E-02           70.0000                           3.6363636364
  11    0.27343335683218E-02           75.0000                           4.5454545455
  12    0.27381732872529E-02           80.0000                           5.4545454545
  13    0.27489058176680E-02           85.0000                           6.3636363636
  14    0.27730101772655E-02           90.0000                           7.2727272727
  15    0.28172568190923E-02           95.0000                           8.1818181818
  16    0.28859828035997E-02          100.0000                           9.0909090909
  17    0.29793674006269E-02          105.0000                          10.0000000000
  18    0.30938102928574E-02          110.0000                          10.9090909091
  19    0.32244172658510E-02          115.0000                          11.8181818182
  20    0.33680752597623E-02          120.0000                          12.7272727273
  21    0.35188753715804E-02          125.0000                          13.6363636364
  22    0.41464516930307E-02          125.0000                        1783.6363636364
  23    0.41464518253100E-02          119.5000                        1784.6363636364
  24    0.41464522203769E-02          114.0000                        1785.6363636364
  25    0.41464874351708E-02          108.5000                        1786.6363636364
  26    0.41469614067212E-02          103.0000                        1787.6363636364
  27    0.41495465945570E-02           97.5000                        1788.6363636364
  28    0.41578314688436E-02           92.0000                        1789.6363636364
  29    0.41763790247312E-02           86.5000                        1790.6363636364
  30    0.42086425822703E-02           81.0000                        1791.6363636364
  31    0.42556689289469E-02           75.5000                        1792.6363636364
  32    0.43157817445491E-02           70.0000                        1793.6363636364
  33    0.43863954682239E-02           64.5000                        1794.6363636364
  34    0.44646831285781E-02           59.0000                        1795.6363636364
  35    0.45480422472918E-02           53.5000                        1796.6363636364
  36    0.46342902062065E-02           48.0000                        1797.6363636364
  37    0.47216790369632E-02           42.5000                        1798.6363636364
  38    0.48088458410076E-02           37.0000                        1799.6363636364
  39    0.48947508556274E-02           31.5000                        1800.6363636364
  40    0.49785981983760E-02           26.0000                        1801.6363636364
  41    0.50586638867584E-02           20.5000                        1802.6363636364
  42    0.51345249920465E-02           15.0000                        1803.6363636364
  43    0.52060619185625E-02            9.5000                        1804.6363636364
  44    0.52731552283884E-02            4.0000                        1805.6363636364
  45    0.53356932661303E-02           -1.5000                        1806.6363636364
  46    0.53935724100779E-02           -7.0000                        1807.6363636364
  47    0.54467185268027E-02          -12.5000                        1808.6363636364
  48    0.54950964697261E-02          -18.0000                        1809.6363636364
  49    0.55387063907560E-02          -23.5000                        1810.6363636364
  50    0.55775897015177E-02          -29.0000                        1811.6363636364
  51    0.56118311971600E-02          -34.5000                        1812.6363636364
  52    0.56415684977965E-02          -40.0000                        1813.6363636364
  53    0.68994398307097E-02          -40.0000                        3583.6363636364
  54    0.68995956706668E-02          -33.5000                        3584.8181818182
  55    0.68997133122172E-02          -27.0000                        3586.0000000000
  56    0.68997925294969E-02          -20.5000                        3587.1818181818
  57    0.68998400052698E-02          -14.0000                        3588.3636363636
  58    0.68998659153749E-02           -7.5000                        3589.5454545454
  59    0.68998805911691E-02           -1.0000                        3590.7272727272
  60    0.68998942064232E-02            5.5000                        3591.9090909090
  61    0.68999237639482E-02           12.0000                        3593.0909090908
  62    0.69000182537642E-02           18.5000                        3594.2727272726
  63    0.69003358177573E-02           25.0000                        3595.4545454544
  64    0.69009493229582E-02           30.0000                        3596.3636363635
  65    0.69024566995762E-02           35.0000                        3597.2727272726
  66    0.69060243424997E-02           40.0000                        3598.1818181817
  67    0.69139125907137E-02           45.0000                        3599.0909090908
  68    0.69296248643438E-02           50.0000                        3599.9999999999
  69    0.69573404576515E-02           55.0000                        3600.9090909090
  70    0.70010209431998E-02           60.0000                        3601.8181818181
  71    0.70636190032775E-02           65.0000                        3602.7272727272
  72    0.71463648508162E-02           70.0000                        3603.6363636363
  73    0.72485492235789E-02           75.0000                        3604.5454545454
  74    0.73680067155669E-02           80.0000                        3605.4545454544
  75    0.75016129028562E-02           85.0000                        3606.3636363635
  76    0.76455610774577E-02           90.0000                        3607.2727272726
  77    0.77964392016167E-02           95.0000                        3608.1818181817
  78    0.79524213409266E-02          100.0000                        3609.0909090908
  79    0.81125405768206E-02          105.0000                        3609.9999999999
  80    0.82750314830997E-02          110.0000                        3610.9090909090
  81    0.84388311635046E-02          115.0000                        3611.8181818181
  82    0.86048364901613E-02          120.0000                        3612.7272727272
  83    0.87747840459250E-02          125.0000                        3613.6363636363
  84    0.95659096803656E-02          125.0000                        5383.6363636363
  85    0.95659103619308E-02          119.5000                        5384.6363636363
  86    0.95659133937909E-02          114.0000                        5385.6363636363
  87    0.95659692646163E-02          108.5000                        5386.6363636363
  88    0.95664840361437E-02          103.0000                        5387.6363636363
  89    0.95689647773015E-02           97.5000                        5388.6363636363
  90    0.95765646812819E-02           92.0000                        5389.6363636363
  91    0.95934157389199E-02           86.5000                        5390.6363636363
  92    0.96229284749383E-02           81.0000                        5391.6363636363
  93    0.96664905521528E-02           75.5000                        5392.6363636363
  94    0.97229231115449E-02           70.0000                        5393.6363636363
  95    0.97899860781209E-02           64.5000                        5394.6363636363
  96    0.98650383793960E-02           59.0000                        5395.6363636363
  97    0.99455455619356E-02           53.5000                        5396.6363636363
  98    0.10029324371571E-01           48.0000                        5397.6363636363
  99    0.10114594035665E-01           42.5000                        5398.6363636363
  100   0.10199948161703E-01           37.0000                        5399.6363636363
  101   0.10284302940386E-01           31.5000                        5400.6363636363
  102   0.10366822800684E-01           26.0000                        5401.6363636363
  103   0.10445784442789E-01           20.5000                        5402.6363636363
  104   0.10520723603280E-01           15.0000                        5403.6363636363
  105   0.10591487317666E-01            9.5000                        5404.6363636363
