 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.8068E-04  0.1465E-03 -0.3617E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.58604696E-04  0.14653170E-04 -0.14907406E-03
 0.1000E-13  0.7830E-04  0.1519E-03 -0.3662E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.61838740E-04  0.15230965E-04 -0.15460785E-03
 0.1000E-12  0.7507E-04  0.1573E-03 -0.3700E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.65310130E-04  0.15824874E-04 -0.16044864E-03
 0.1000E-11  0.7025E-04  0.1636E-03 -0.3734E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.69604280E-04  0.16523508E-04 -0.16752866E-03
 0.1000E-10  0.6412E-04  0.1700E-03 -0.3754E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74216229E-04  0.17228960E-04 -0.17495190E-03
 0.1000E-09  0.5792E-04  0.1752E-03 -0.3760E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78306538E-04  0.17817565E-04 -0.18138648E-03
 0.1000E-08  0.5044E-04  0.1806E-03 -0.3755E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82827896E-04  0.18435054E-04 -0.18836693E-03
 0.1000E-07  0.4178E-04  0.1860E-03 -0.3738E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.87622362E-04  0.19050674E-04 -0.19561216E-03
 0.1000E-06  0.3076E-04  0.1918E-03 -0.3704E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.93262968E-04  0.19729536E-04 -0.20395465E-03
 0.1000E-05  0.1851E-04  0.1974E-03 -0.3653E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.99076654E-04  0.20379441E-04 -0.21235379E-03
 0.1000E-04 -0.1295E-06  0.2046E-03 -0.3560E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10736426E-03  0.21236928E-04 -0.22405215E-03
 0.1000E-03 -0.2465E-04  0.2123E-03 -0.3416E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11743732E-03  0.22170517E-04 -0.23783596E-03
 0.1000E-02 -0.6081E-04  0.2214E-03 -0.3174E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13128963E-03  0.23307850E-04 -0.25620293E-03
 0.1000E-01 -0.1143E-03  0.2325E-03 -0.2782E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15056597E-03  0.24717777E-04 -0.28103049E-03
 0.1000E+00 -0.1976E-03  0.2526E-03 -0.2183E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18119332E-03  0.27331289E-04 -0.32153929E-03
 0.1000E+01 -0.3141E-03  0.3071E-03 -0.1581E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.23168670E-03  0.34646980E-04 -0.39852855E-03
 0.1000E+02 -0.5294E-03  0.4204E-03 -0.5638E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.32015204E-03  0.50878649E-04 -0.54551504E-03
 0.1000E+03 -0.9078E-03  0.5920E-03  0.1506E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45260479E-03  0.77833776E-04 -0.77544373E-03
 0.1000E+04 -0.1507E-02  0.8352E-03  0.5069E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.63887147E-03  0.11890521E-03 -0.11105784E-02
 0.1000E+05 -0.2089E-02  0.1133E-02  0.7927E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.81189633E-03  0.17061892E-03 -0.14711191E-02
 0.1000E+06 -0.2545E-02  0.1444E-02  0.9402E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.94408163E-03  0.22488857E-03 -0.18001379E-02
 0.1000E+07 -0.2748E-02  0.1681E-02  0.9092E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10035162E-02  0.26620233E-03 -0.20094660E-02
 0.1000E+08 -0.2897E-02  0.1876E-02  0.8639E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10522745E-02  0.30080484E-03 -0.21837204E-02
 0.1000E+09 -0.2954E-02  0.2006E-02  0.7936E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10757439E-02  0.32375018E-03 -0.22904062E-02
 0.1000E+10 -0.3026E-02  0.2049E-02  0.8213E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.10959903E-02  0.33181376E-03 -0.23397852E-02
 0.1000E+11 -0.3165E-02  0.2201E-02  0.8098E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11493808E-02  0.35918019E-03 -0.24922242E-02
 0.1000E+12 -0.3230E-02  0.2243E-02  0.8329E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11700320E-02  0.36703050E-03 -0.25412022E-02
 0.1000E+13 -0.3207E-02  0.2272E-02  0.7805E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11689580E-02  0.37227775E-03 -0.25591776E-02
 0.1000E+14 -0.3205E-02  0.2276E-02  0.7751E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11692256E-02  0.37288631E-03 -0.25616212E-02
 0.1000E+15 -0.3142E-02  0.2293E-02  0.6962E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11711893E-02  0.37609353E-03 -0.25752369E-02
 0.1000E+16 -0.3115E-02  0.2299E-02  0.6625E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11728753E-02  0.37727861E-03 -0.25812005E-02
