  LS    nlcreq                        Temp                       Time    
  1     0.10185475440771E-02           96.0000                       -1173.1272727273
  2     0.26405347476512E-02           25.0000                       -1002.7272727273
  3     0.34636690837897E-02           25.0000                          -2.7272727273
  4     0.34638109280853E-02           30.0000                          -1.8181818182
  5     0.34638903948595E-02           35.0000                          -0.9090909091
  6     0.34639431124228E-02           40.0000                           0.0000000000
  7     0.34639950933908E-02           45.0000                           0.9090909091
  8     0.34640787284206E-02           50.0000                           1.8181818182
  9     0.34642604803028E-02           55.0000                           2.7272727273
  10    0.34646932123926E-02           60.0000                           3.6363636364
  11    0.34657010972268E-02           65.0000                           4.5454545455
  12    0.34679042175160E-02           70.0000                           5.4545454545
  13    0.34723353409640E-02           75.0000                           6.3636363636
  14    0.34805132187535E-02           80.0000                           7.2727272727
  15    0.34943993197262E-02           85.0000                           8.1818181818
  16    0.35161310899543E-02           90.0000                           9.0909090909
  17    0.35471396143633E-02           95.0000                          10.0000000000
  18    0.35879612003657E-02          100.0000                          10.9090909091
  19    0.36377944856394E-02          105.0000                          11.8181818182
  20    0.36940676086899E-02          110.0000                          12.7272727273
  21    0.37547576006241E-02          115.0000                          13.6363636364
  22    0.38167128109253E-02          120.0000                          14.5454545454
  23    0.38773050587313E-02          125.0000                          15.4545454545
  24    0.41813887984642E-02          125.0000                        1785.4545454545
  25    0.41813907315085E-02          119.5000                        1786.4545454545
  26    0.41813936679706E-02          114.0000                        1787.4545454545
  27    0.41814221240426E-02          108.5000                        1788.4545454545
  28    0.41816738912187E-02          103.0000                        1789.4545454545
  29    0.41828927016196E-02           97.5000                        1790.4545454545
  30    0.41866789505027E-02           92.0000                        1791.4545454545
  31    0.41952365037289E-02           86.5000                        1792.4545454545
  32    0.42106335433513E-02           81.0000                        1793.4545454545
  33    0.42340874853300E-02           75.5000                        1794.4545454545
  34    0.42655150726478E-02           70.0000                        1795.4545454545
  35    0.43044499847376E-02           64.5000                        1796.4545454545
  36    0.43498889475803E-02           59.0000                        1797.4545454545
  37    0.44005617277296E-02           53.5000                        1798.4545454545
  38    0.44551548356712E-02           48.0000                        1799.4545454545
  39    0.45124213982914E-02           42.5000                        1800.4545454545
  40    0.45711977793628E-02           37.0000                        1801.4545454545
  41    0.46304212697734E-02           31.5000                        1802.4545454545
  42    0.46891795937379E-02           26.0000                        1803.4545454545
  43    0.47460018000029E-02           20.5000                        1804.4545454545
  44    0.48002093767602E-02           15.0000                        1805.4545454545
  45    0.48513880886047E-02            9.5000                        1806.4545454545
  46    0.48992106749611E-02            4.0000                        1807.4545454545
  47    0.49434338349284E-02           -1.5000                        1808.4545454545
  48    0.49838757274768E-02           -7.0000                        1809.4545454545
  49    0.50204352276893E-02          -12.5000                        1810.4545454545
  50    0.50530881501489E-02          -18.0000                        1811.4545454545
  51    0.50818744725698E-02          -23.5000                        1812.4545454545
  52    0.51068904581007E-02          -29.0000                        1813.4545454545
  53    0.51282953486473E-02          -34.5000                        1814.4545454545
  54    0.51462970849053E-02          -40.0000                        1815.4545454545
  55    0.63991439803670E-02          -40.0000                        3585.4545454545
  56    0.63993870469020E-02          -33.5000                        3586.6363636363
  57    0.63996299617397E-02          -27.0000                        3587.8181818182
  58    0.63998675357818E-02          -20.5000                        3589.0000000000
  59    0.64001001941160E-02          -14.0000                        3590.1818181818
  60    0.64003324498190E-02           -7.5000                        3591.3636363636
  61    0.64005703923343E-02           -1.0000                        3592.5454545454
  62    0.64008234969807E-02            5.5000                        3593.7272727272
  63    0.64011052112859E-02           12.0000                        3594.9090909090
  64    0.64014426166969E-02           18.5000                        3596.0909090908
  65    0.64019044278188E-02           25.0000                        3597.2727272726
  66    0.64024223645826E-02           30.0000                        3598.1818181817
  67    0.64032717250895E-02           35.0000                        3599.0909090908
  68    0.64047657622603E-02           40.0000                        3599.9999999999
  69    0.64073930871125E-02           45.0000                        3600.9090909090
  70    0.64118662868880E-02           50.0000                        3601.8181818181
  71    0.64190554753304E-02           55.0000                        3602.7272727272
  72    0.64300682890195E-02           60.0000                        3603.6363636363
  73    0.64463073522619E-02           65.0000                        3604.5454545454
  74    0.64691885617639E-02           70.0000                        3605.4545454544
  75    0.65001813967823E-02           75.0000                        3606.3636363635
  76    0.65405954881311E-02           80.0000                        3607.2727272726
  77    0.65910808174902E-02           85.0000                        3608.1818181817
  78    0.66518950219421E-02           90.0000                        3609.0909090908
  79    0.67219572065796E-02           95.0000                        3609.9999999999
  80    0.68002007885722E-02          100.0000                        3610.9090909090
  81    0.68850640083434E-02          105.0000                        3611.8181818181
  82    0.69740885894287E-02          110.0000                        3612.7272727272
  83    0.70667940929299E-02          115.0000                        3613.6363636363
  84    0.71615905271680E-02          120.0000                        3614.5454545453
  85    0.72577156675048E-02          125.0000                        3615.4545454544
