 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.6461E-04  0.1153E-03 -0.3104E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.21749182E-04  0.10638167E-04 -0.59556909E-04
 0.1000E-13  0.6303E-04  0.1173E-03 -0.3118E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22353667E-04  0.10833878E-04 -0.60607399E-04
 0.1000E-12  0.6157E-04  0.1193E-03 -0.3133E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22931129E-04  0.11021543E-04 -0.61610795E-04
 0.1000E-11  0.5972E-04  0.1215E-03 -0.3148E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.23595212E-04  0.11232962E-04 -0.62754046E-04
 0.1000E-10  0.5736E-04  0.1240E-03 -0.3161E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.24353441E-04  0.11467678E-04 -0.64043796E-04
 0.1000E-09  0.5456E-04  0.1275E-03 -0.3182E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.25277583E-04  0.11774435E-04 -0.65648682E-04
 0.1000E-08  0.5071E-04  0.1300E-03 -0.3182E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.26202189E-04  0.12022159E-04 -0.67141761E-04
 0.1000E-07  0.4684E-04  0.1334E-03 -0.3192E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.27195444E-04  0.12325492E-04 -0.68809267E-04
 0.1000E-06  0.4128E-04  0.1370E-03 -0.3188E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.28406935E-04  0.12652180E-04 -0.70757170E-04
 0.1000E-05  0.3331E-04  0.1413E-03 -0.3171E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.29980218E-04  0.13050636E-04 -0.73228888E-04
 0.1000E-04  0.2315E-04  0.1458E-03 -0.3136E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.31786589E-04  0.13474529E-04 -0.75990842E-04
 0.1000E-03  0.1265E-04  0.1498E-03 -0.3090E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.33487194E-04  0.13842847E-04 -0.78521472E-04
 0.1000E-02  0.1577E-05  0.1534E-03 -0.3033E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.35166119E-04  0.14182682E-04 -0.80966235E-04
 0.1000E-01 -0.1130E-04  0.1572E-03 -0.2958E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.36999408E-04  0.14527302E-04 -0.83576111E-04
 0.1000E+00 -0.2661E-04  0.1610E-03 -0.2862E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.39062489E-04  0.14887880E-04 -0.86450869E-04
 0.1000E+01 -0.4366E-04  0.1650E-03 -0.2749E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.41297940E-04  0.15263712E-04 -0.89523112E-04
 0.1000E+02 -0.6174E-04  0.1708E-03 -0.2642E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.44287731E-04  0.15917714E-04 -0.93880491E-04
 0.1000E+03 -0.5797E-04  0.1863E-03 -0.2823E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.49616590E-04  0.18245508E-04 -0.10368206E-03
 0.1000E+04  0.1408E-04  0.2236E-03 -0.3831E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.59746428E-04  0.24873672E-04 -0.12628911E-03
 0.1000E+05  0.1332E-03  0.2845E-03 -0.5510E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.74246235E-04  0.35664323E-04 -0.16117959E-03
 0.1000E+06  0.2604E-03  0.3664E-03 -0.7493E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.92668221E-04  0.49720557E-04 -0.20641138E-03
 0.1000E+07  0.3800E-03  0.4785E-03 -0.9725E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11746432E-03  0.68736948E-04 -0.26778453E-03
 0.1000E+08  0.4880E-03  0.6492E-03 -0.1244E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.15519087E-03  0.98127203E-04 -0.36228144E-03
 0.1000E+09  0.5933E-03  0.9297E-03 -0.1622E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.21550657E-03  0.14702617E-03 -0.51704555E-03
 0.1000E+10  0.7151E-03  0.1339E-02 -0.2147E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.30298136E-03  0.22002434E-03 -0.74516845E-03
 0.1000E+11  0.8865E-03  0.1850E-02 -0.2824E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.41044913E-03  0.31246184E-03 -0.10301074E-02
 0.1000E+12  0.1098E-02  0.2304E-02 -0.3484E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.50002731E-03  0.39353836E-03 -0.12747809E-02
 0.1000E+13  0.1301E-02  0.2647E-02 -0.4028E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.56381161E-03  0.45382891E-03 -0.14535794E-02
 0.1000E+14  0.1458E-02  0.2871E-02 -0.4406E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.60239690E-03  0.49192531E-03 -0.15647067E-02
 0.1000E+15  0.1448E-02  0.2952E-02 -0.4478E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.63006806E-03  0.51025075E-03 -0.16271606E-02
 0.1000E+16  0.1644E-02  0.3119E-02 -0.4839E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.64626504E-03  0.53493541E-03 -0.16903407E-02
