 Eps N1  
    Times       ex          ey          ez          ex_th       ey_th       ez_th       ux(N1)      uy(N1)      uz(N1)  
 0.1000E-14  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71196389E-04  0.15717217E-04 -0.19787083E-03
 0.1000E-13  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71198032E-04  0.15718311E-04 -0.19786698E-03
 0.1000E-12  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71198407E-04  0.15718478E-04 -0.19786797E-03
 0.1000E-11  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71198523E-04  0.15718524E-04 -0.19786826E-03
 0.1000E-10  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71198561E-04  0.15718537E-04 -0.19786835E-03
 0.1000E-09  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71198577E-04  0.15718542E-04 -0.19786838E-03
 0.1000E-08  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71198617E-04  0.15718548E-04 -0.19786845E-03
 0.1000E-07  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71198967E-04  0.15718589E-04 -0.19786901E-03
 0.1000E-06  0.4413E-04  0.1542E-03 -0.4712E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71202459E-04  0.15719000E-04 -0.19787459E-03
 0.1000E-05  0.4409E-04  0.1542E-03 -0.4713E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71237144E-04  0.15723084E-04 -0.19792996E-03
 0.1000E-04  0.4372E-04  0.1546E-03 -0.4715E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.71561985E-04  0.15761292E-04 -0.19844836E-03
 0.1000E-03  0.4198E-04  0.1567E-03 -0.4735E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.73446963E-04  0.16001136E-04 -0.20150705E-03
 0.1000E-02  0.3941E-04  0.1594E-03 -0.4756E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.75915033E-04  0.16303141E-04 -0.20545565E-03
 0.1000E-01  0.3616E-04  0.1624E-03 -0.4777E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.78785680E-04  0.16644215E-04 -0.20999422E-03
 0.1000E+00  0.3171E-04  0.1661E-03 -0.4796E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.82424144E-04  0.17062135E-04 -0.21566984E-03
 0.1000E+01  0.2630E-04  0.1702E-03 -0.4812E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.86592362E-04  0.17532123E-04 -0.22209684E-03
 0.1000E+02  0.2030E-04  0.1765E-03 -0.4846E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.91992653E-04  0.18252865E-04 -0.23068123E-03
 0.1000E+03  0.2135E-04  0.1932E-03 -0.5038E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.99872319E-04  0.20176715E-04 -0.24564283E-03
 0.1000E+04  0.4377E-04  0.2311E-03 -0.5603E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.11064324E-03  0.24620198E-04 -0.27143739E-03
 0.1000E+05  0.7753E-04  0.2827E-03 -0.6397E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.12323548E-03  0.30881843E-04 -0.30507026E-03
 0.1000E+06  0.1081E-03  0.3378E-03 -0.7205E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.13742002E-03  0.37848796E-04 -0.34312448E-03
 0.1000E+07  0.1277E-03  0.3948E-03 -0.7950E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.15458876E-03  0.45409999E-04 -0.38692875E-03
 0.1000E+08  0.1247E-03  0.4644E-03 -0.8633E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.18028515E-03  0.55134612E-04 -0.44791862E-03
 0.1000E+09  0.7901E-04  0.5615E-03 -0.9198E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.22108277E-03  0.69456720E-04 -0.54139353E-03
 0.1000E+10 -0.7130E-04  0.7166E-03 -0.9330E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.29380898E-03  0.93722209E-04 -0.70361765E-03
 0.1000E+11 -0.5208E-03  0.1013E-02 -0.7907E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.45070972E-03  0.14327417E-03 -0.10426226E-02
 0.1000E+12 -0.1626E-02  0.1559E-02 -0.2413E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.77029339E-03  0.23965553E-03 -0.17138715E-02
 0.1000E+13 -0.3896E-02  0.2539E-02  0.1041E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.13771527E-02  0.41724422E-03 -0.29625050E-02
 0.1000E+14 -0.8143E-02  0.4267E-02  0.3554E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.24894317E-02  0.73721020E-03 -0.52133461E-02
 0.1000E+15 -0.1244E-01  0.5993E-02  0.6118E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.36301923E-02  0.10699716E-02 -0.75153311E-02
 0.1000E+16 -0.1436E-01  0.6815E-02  0.7215E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.41610881E-02  0.12351806E-02 -0.86153549E-02
